assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,5,0,11.8,650,0.04,0.04,0.00,1.23,34,2,0,3.0,16.0,2024-09-14T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,4,0,2507,1,2,2,2.0,1,1481,1865,384,45,True,0
0,0,18,1,0.2,650,0.00,0.02,0.02,1.70,43,0,0,1.5,10.8,2024-09-21T16:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,5,0,3387,1,0,0,4.0,5,400,739,339,45,True,1
1,0,21,0,11.7,650,0.15,0.31,0.16,0.89,55,2,0,6.1,40.2,2024-09-28T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,6,0,6245,1,1,2,9.0,4,1857,2413,556,45,False,0
0,0,10,0,13.3,650,0.19,0.19,0.00,1.40,66,1,0,3.5,22.0,2024-10-05T11:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,7,0,9337,1,1,0,0.0,2,1960,3153,1193,45,True,0
0,0,10,0,0.4,650,0.01,0.01,0.00,1.62,77,1,0,2.1,20.2,2024-10-21T19:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,8,0,12100,1,0,1,0.0,2,1809,2900,1091,45,False,0
0,0,21,1,0.4,650,0.00,0.10,0.10,0.72,86,0,0,1.7,12.6,2024-10-27T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,9,0,11937,1,0,1,4.0,5,-375,698,1073,45,True,1
0,0,6,0,0.5,650,0.00,0.00,0.00,1.53,100,2,0,1.2,11.8,2024-11-02T17:30:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,10,0,15861,1,2,2,0.0,1,2983,3733,750,45,False,0
0,0,-1,0,0.6,650,0.01,0.03,0.02,1.83,104,2,0,1.9,17.0,2024-11-09T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,11,0,16350,1,2,0,1.0,0,313,1735,1422,45,True,1
0,0,4,0,0.0,650,0.00,0.05,0.05,3.11,112,2,0,2.7,23.0,2024-11-23T15:00:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,12,0,15584,1,2,2,4.0,1,-1137,711,1848,45,False,0
0,0,11,0,1.4,650,0.01,0.21,0.20,0.04,124,1,0,2.7,14.0,2024-11-30T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,13,0,15521,1,1,1,12.0,2,-377,605,982,45,True,0
0,2,29,1,0.4,650,0.00,0.19,0.19,0.49,136,0,0,2.1,11.2,2024-12-03T19:30:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,14,0,15981,1,1,0,9.0,8,107,948,841,45,False,0
0,0,19,0,0.0,650,0.00,0.52,0.52,1.45,143,2,1,8.8,55.2,2024-12-07T15:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,15,0,16692,1,2,2,33.0,7,396,1368,972,45,True,0
0,0,13,0,0.2,650,0.00,0.00,0.00,1.00,153,1,0,2.4,23.6,2024-12-15T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,16,0,25489,1,3,1,0.0,2,7236,8303,1067,45,False,0
0,0,-5,0,0.8,650,0.01,0.18,0.17,2.87,163,5,0,2.7,15.6,2024-12-21T17:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,17,0,29890,1,5,1,11.0,0,3934,6107,2173,45,True,0
0,0,27,1,0.4,650,0.01,0.01,0.00,1.47,172,0,0,2.4,21.4,2024-12-26T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,18,0,32811,1,0,0,2.0,6,2385,5482,3097,45,False,0
0,0,10,0,0.4,650,0.01,0.05,0.04,0.94,183,1,0,1.8,13.8,2024-12-29T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,19,0,47925,1,1,2,4.0,2,13723,15642,1919,45,True,0
0,0,12,0,0.1,650,0.00,0.04,0.04,1.24,194,1,0,2.3,16.2,2025-01-04T15:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,20,0,45785,1,1,1,7.0,2,-1786,5043,6829,45,True,0
0,2,33,1,0.6,650,0.00,0.00,0.00,1.70,205,0,0,2.4,23.6,2025-01-15T19:30:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,21,0,47323,1,2,0,0.0,8,486,4657,4171,45,False,0
0,1,31,1,0.6,650,0.00,0.11,0.11,0.28,220,0,0,5.4,20.2,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,49317,1,2,0,33.0,7,1715,3660,1945,45,False,0
0,0,1,0,0.5,650,0.01,0.21,0.20,1.53,224,2,0,2.8,14.2,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,59963,1,2,1,13.0,0,8882,12124,3242,45,True,1
1,1,35,1,0.2,650,0.01,0.06,0.05,1.12,237,0,0,4.6,34.8,2025-02-02T14:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,24,0,59717,1,2,0,11.0,10,-347,4899,5246,45,False,0
0,0,7,0,18.0,650,0.08,0.23,0.15,0.96,243,2,0,4.2,16.0,2025-02-15T17:30:00Z,85,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,87304,1,2,1,8.0,1,24051,27069,3018,45,True,0
0,3,34,1,0.1,650,0.00,0.57,0.57,0.21,255,0,0,7.2,37.2,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,87744,1,2,0,35.0,9,1533,5693,4160,45,False,0
0,0,4,0,0.0,650,0.00,0.02,0.02,0.38,263,1,0,2.1,17.2,2025-02-25T19:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,27,0,99756,1,1,4,4.0,2,10785,13407,2622,45,True,0
0,0,22,1,0.3,650,0.00,0.00,0.00,1.48,274,0,0,2.1,19.0,2025-03-08T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,116947,1,0,1,2.0,6,15546,20609,5063,45,True,0
0,0,12,0,0.6,650,0.04,0.04,0.00,0.67,300,1,0,3.9,36.0,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,123178,1,1,1,2.0,2,13529,20755,7226,45,False,0
0,0,11,0,0.2,650,0.00,0.31,0.31,0.66,303,1,0,2.3,7.8,2025-04-05T14:00:00Z,89,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,133971,1,1,2,15.0,2,10780,16778,5998,45,True,0
0,0,-5,0,0.1,650,0.00,0.00,0.00,3.66,316,4,0,1.2,12.2,2025-04-12T11:30:00Z,62,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,131630,1,2,5,0.0,-1,-1916,10983,12899,45,False,1
0,0,-7,0,10.8,650,0.24,0.24,0.00,1.39,289,5,0,2.1,8.4,2025-04-16T18:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,131630,1,0,5,2.0,0,-1916,10983,12899,45,False,0
0,0,25,1,10.1,650,0.00,0.00,0.00,0.72,323,0,0,4.9,32.6,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,33,0,131283,1,0,0,6.0,6,-1521,6759,8280,45,True,0
0,0,7,0,0.5,650,0.00,0.00,0.00,1.22,331,2,0,1.4,13.8,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,131283,1,2,2,0.0,1,-1521,6759,8280,45,False,0
0,0,4,0,0.6,650,0.01,0.29,0.28,0.71,346,1,0,5.3,22.0,2025-05-05T19:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,111544,1,1,1,30.0,2,-2352,1731,4083,45,True,0
0,0,22,1,10.7,650,0.13,0.43,0.30,0.68,359,0,0,3.5,10.4,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,109119,1,2,0,14.0,6,-2401,2631,5032,45,False,0
0,0,5,0,0.2,650,0.00,0.00,0.00,1.52,366,2,0,1.4,14.0,2025-05-20T19:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,37,0,109861,1,2,4,0.0,1,437,2328,1891,45,True,0
