assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,27,1,6,2.5,8,541,0.00,0.00,0.00,0.56,5,0,0,1.6,13.6,2025-08-16T14:00:00Z,90,False,19,0,0,0,3,0,1,0,677026,1,2,0,3,0.0,6,0,0,0,40,True,0
0,0,14,0,7,10.4,12,541,0.02,0.02,0.00,1.00,14,2,0,4.0,29.4,2025-08-23T14:00:00Z,90,False,3,0,0,0,3,0,2,0,917180,1,5,0,2,0.0,3,134563,177090,42527,40,False,0
0,0,8,0,6,2.9,9,541,0.01,0.03,0.02,1.20,28,1,0,1.9,9.8,2025-08-30T14:00:00Z,90,False,5,0,0,0,3,0,3,0,970540,1,3,1,2,6.0,1,46706,110399,63693,40,True,1
0,0,29,1,5,2.1,6,541,0.01,0.01,0.00,1.77,35,0,0,2.4,21.4,2025-09-13T14:00:00Z,90,False,8,0,0,0,4,0,4,0,950027,1,1,0,0,0.0,6,-20229,78236,98465,40,False,0
0,0,-12,0,1,0.4,1,541,0.00,0.00,0.00,0.25,48,1,0,0.0,0.0,2025-09-21T13:00:00Z,32,False,2,0,0,0,0,1,5,0,963833,1,0,1,1,0.0,-2,6662,37392,30730,40,True,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2025-09-27T16:30:00Z,0,False,16,0,0,0,0,0,6,0,768512,0,0,1,0,0.0,0,-183090,7173,190263,40,False,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,669078,0,0,0,2,0.0,0,-107732,761,108493,40,False,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,20,0,0,0,0,0,8,0,590646,0,0,0,2,0.0,0,-83340,668,84008,40,True,0
0,0,7,0,5,0.6,6,541,0.00,0.00,0.00,0.90,85,1,0,1.2,11.0,2025-10-25T14:00:00Z,90,False,7,0,0,0,2,0,9,0,564764,1,1,2,1,0.0,2,-28903,2946,31849,40,False,0
0,0,10,0,4,5.3,6,541,0.01,0.06,0.05,0.86,98,1,0,3.1,15.0,2025-11-03T20:00:00Z,90,False,9,0,0,0,4,0,10,0,550561,1,2,1,1,11.0,2,-15668,7749,23417,40,True,0
0,0,-4,0,5,1.8,7,541,0.01,0.01,0.00,1.91,108,2,0,1.2,8.2,2025-11-08T17:30:00Z,90,False,1,0,0,0,3,0,11,0,535249,1,2,2,2,2.0,0,-14607,3913,18520,40,True,1
0,0,3,0,6,2.6,8,541,0.00,0.00,0.00,2.16,115,1,0,2.1,18.4,2025-11-22T15:00:00Z,90,False,10,0,0,0,5,0,12,0,529957,1,2,0,1,0.0,1,-7762,8474,16236,40,False,1
1,0,8,0,3,1.7,5,541,0.01,0.04,0.03,1.70,128,2,0,2.1,12.8,2025-11-29T15:00:00Z,90,False,4,0,0,0,8,0,13,0,531008,1,2,2,3,6.0,4,-9115,3578,12693,40,True,0
0,0,16,0,12,1.1,14,541,0.00,0.00,0.00,1.45,137,1,0,2.8,26.4,2025-12-03T20:15:00Z,90,False,12,0,0,0,3,0,14,0,516201,1,2,1,1,0.0,4,-5577,4745,10322,40,False,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,510986,0,0,0,3,0.0,0,-4441,7465,11906,40,False,0
0,3,29,1,8,2.5,10,541,0.01,0.01,0.00,0.24,159,0,0,2.3,20.4,2025-12-14T14:00:00Z,90,False,15,0,0,0,7,0,16,0,457006,1,2,0,1,0.0,10,-53588,7456,61044,39,True,1
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2025-12-20T15:00:00Z,0,False,6,0,0,0,0,0,17,0,398908,0,0,0,0,0.0,0,-57511,1617,59128,39,False,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,11,0,0,0,0,0,18,0,361982,0,0,1,1,0.0,0,-34863,733,35596,39,True,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,False,13,0,0,0,0,0,19,0,337790,0,0,0,0,0.0,0,-27152,297,27449,39,True,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,18,0,0,0,0,0,20,0,333420,0,0,1,1,0.0,0,-9587,2428,12015,38,False,0
0,0,0,0,0,0.0,0,541,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,5,0,0,0,0,0,21,0,327144,0,0,0,3,0.0,0,-6437,3489,9926,38,False,0
0,0,11,0,6,15.9,8,541,0.07,0.07,0.00,0.61,218,1,0,3.8,22.0,2026-01-17T15:00:00Z,90,False,8,0,0,0,4,0,22,0,339141,1,2,1,2,0.0,2,7839,16272,8433,38,True,0
0,0,-14,0,1,0.4,2,541,0.01,0.01,0.00,1.30,230,3,0,0.0,0.0,2026-01-24T12:30:00Z,45,False,19,0,0,0,4,0,23,0,355349,1,1,1,3,0.0,-1,15840,21222,5382,38,False,1
1,2,37,1,6,24.6,6,541,0.16,0.19,0.03,0.06,238,0,0,6.4,29.8,2026-02-02T20:00:00Z,90,False,3,0,0,0,4,0,24,0,372357,1,0,0,3,10.0,11,15667,27992,12325,38,True,0
