h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.95483,0.433489,1.95483,0.433489,"{'att': 72, 'def': 19}","{'att': 325, 'def': 20}",13,4,0,1,2.5586,l,2024-08-17 14:00:00,0,0,1,0,1.521341
h,0.214952,2.86475,0.214952,2.86475,"{'att': 171, 'def': 21}","{'att': 425, 'def': 23}",4,9,0,1,0.0697,l,2024-08-24 14:00:00,0,0,1,0,-2.649798
a,1.64713,3.86281,1.64713,3.86281,"{'att': 189, 'def': 23}","{'att': 306, 'def': 21}",14,15,1,3,0.2902,l,2024-08-31 14:00:00,0,0,1,0,-2.21568
h,1.35593,3.02693,0.545317,3.02693,"{'att': 380, 'def': 35}","{'att': 300, 'def': 29}",3,17,0,3,0.34349999999999997,l,2024-09-14 11:30:00,0,0,1,0,-2.4816130000000003
h,2.89813,1.645,2.89813,1.645,"{'att': 220, 'def': 25}","{'att': 314, 'def': 34}",7,5,1,1,2.2631,d,2024-09-21 14:00:00,0,1,0,1,1.25313
a,0.696068,1.44215,0.696068,1.44215,"{'att': 188, 'def': 16}","{'att': 371, 'def': 32}",7,7,1,3,0.7307,l,2024-09-30 19:00:00,0,0,1,0,-0.746082
a,1.27313,3.25165,1.27313,3.25165,"{'att': 247, 'def': 16}","{'att': 235, 'def': 29}",3,14,1,3,0.32930000000000004,l,2024-10-05 14:00:00,0,0,1,0,-1.97852
h,2.42776,2.83826,2.42776,2.0771,"{'att': 240, 'def': 15}","{'att': 199, 'def': 30}",8,11,2,3,1.0828000000000002,l,2024-10-19 14:00:00,0,0,1,0,0.35065999999999997
a,0.369989,3.16286,0.369989,3.16286,"{'att': 175, 'def': 11}","{'att': 354, 'def': 30}",6,12,0,1,0.06949999999999999,l,2024-10-26 14:00:00,0,0,1,0,-2.792871
h,0.540345,1.78581,0.540345,1.78581,"{'att': 157, 'def': 17}","{'att': 390, 'def': 26}",6,4,1,0,0.4341,w,2024-11-02 15:00:00,1,0,0,3,-1.2454649999999998
a,0.792655,0.912781,0.792655,0.912781,"{'att': 157, 'def': 27}","{'att': 407, 'def': 16}",6,7,0,2,1.1777,l,2024-11-09 15:00:00,0,0,1,0,-0.12012599999999996
h,1.53985,3.18835,0.642015,2.42718,"{'att': 240, 'def': 10}","{'att': 232, 'def': 28}",6,13,2,3,0.3767,l,2024-11-24 14:00:00,0,0,1,0,-1.785165
a,0.934969,1.86986,0.934969,1.86986,"{'att': 265, 'def': 22}","{'att': 292, 'def': 34}",4,16,1,1,0.7225,d,2024-11-29 20:00:00,0,1,0,1,-0.934891
h,1.91014,5.8331,1.91014,5.8331,"{'att': 267, 'def': 8}","{'att': 299, 'def': 27}",6,18,1,5,0.052099999999999994,l,2024-12-04 19:30:00,0,0,1,0,-3.92296
a,0.385832,2.51338,0.385832,2.51338,"{'att': 239, 'def': 27}","{'att': 276, 'def': 35}",7,13,0,1,0.1582,l,2024-12-07 15:00:00,0,0,1,0,-2.127548
h,1.27356,3.89322,1.27356,3.89322,"{'att': 402, 'def': 23}","{'att': 288, 'def': 27}",2,10,0,5,0.13890000000000002,l,2024-12-15 19:00:00,0,0,1,0,-2.6196599999999997
a,0.280031,1.25255,0.280031,1.25255,"{'att': 303, 'def': 26}","{'att': 275, 'def': 15}",3,8,0,0,0.5035000000000001,d,2024-12-22 14:00:00,0,1,0,1,-0.9725190000000001
h,2.19833,1.90111,2.19833,1.90111,"{'att': 231, 'def': 29}","{'att': 264, 'def': 14}",9,6,0,1,1.5784,l,2024-12-26 15:00:00,0,0,1,0,0.2972199999999998
a,1.21853,3.05417,1.21853,3.05417,"{'att': 181, 'def': 32}","{'att': 246, 'def': 35}",1,10,1,2,0.2976,l,2024-12-29 15:00:00,0,0,1,0,-1.8356400000000002
h,0.249614,5.54874,0.249614,4.78757,"{'att': 232, 'def': 18}","{'att': 244, 'def': 22}",9,15,0,5,0.0018,l,2025-01-04 15:00:00,0,0,1,0,-4.537955999999999
a,1.36705,3.10847,1.36705,3.10847,"{'att': 359, 'def': 28}","{'att': 211, 'def': 17}",1,15,1,3,0.4456,l,2025-01-16 20:00:00,0,0,1,0,-1.74142
a,1.25922,2.36419,1.25922,2.36419,"{'att': 167, 'def': 17}","{'att': 244, 'def': 19}",2,9,2,3,0.4667,l,2025-01-19 14:00:00,0,0,1,0,-1.1049699999999998
h,0.825621,3.08319,0.825621,2.32202,"{'att': 244, 'def': 18}","{'att': 246, 'def': 22}",2,11,1,3,0.1946,l,2025-01-25 15:00:00,0,0,1,0,-1.4963990000000003
a,1.17566,1.94845,1.17566,1.94845,"{'att': 299, 'def': 29}","{'att': 217, 'def': 24}",1,5,2,1,0.7545999999999999,w,2025-02-01 15:00:00,1,0,0,3,-0.7727900000000001
h,0.974418,2.08722,0.974418,2.08722,"{'att': 253, 'def': 29}","{'att': 188, 'def': 26}",7,3,1,3,0.5265,l,2025-02-15 15:00:00,0,0,1,0,-1.1128019999999998
h,0.154147,5.12018,0.154147,5.12018,"{'att': 256, 'def': 26}","{'att': 264, 'def': 27}",1,6,0,4,0.0021,l,2025-02-22 15:00:00,0,0,1,0,-4.966033
a,0.845039,2.98234,0.845039,2.98234,"{'att': 328, 'def': 15}","{'att': 275, 'def': 20}",4,18,0,4,0.25460000000000005,l,2025-02-25 20:15:00,0,0,1,0,-2.1373010000000003
a,0.511566,4.98996,0.511566,3.46762,"{'att': 357, 'def': 18}","{'att': 164, 'def': 34}",0,19,1,3,0.0095,l,2025-03-08 15:00:00,0,0,1,0,-2.956054
h,1.2821,0.540718,1.2821,0.540718,"{'att': 252, 'def': 22}","{'att': 346, 'def': 28}",6,3,1,2,2.0458,l,2025-03-15 15:00:00,0,0,1,0,0.741382
h,0.687304,0.93776,0.687304,0.93776,"{'att': 288, 'def': 24}","{'att': 219, 'def': 14}",3,8,1,1,1.0684,d,2025-04-02 19:45:00,0,1,0,1,-0.250456
