h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.92906,0.342601,3.92906,0.342601,"{'att': 201, 'def': 23}","{'att': 338, 'def': 18}",13,2,2,0,2.9562,w,2024-08-17 11:30:00,1,0,0,3,3.586459
h,2.71877,0.457239,2.71877,0.457239,"{'att': 233, 'def': 23}","{'att': 324, 'def': 10}",21,2,2,0,2.7572,w,2024-08-25 15:30:00,1,0,0,3,2.261531
a,2.10397,1.50087,2.10397,1.50087,"{'att': 304, 'def': 26}","{'att': 275, 'def': 22}",9,6,3,0,1.7849,w,2024-09-01 15:00:00,1,0,0,3,0.6031
h,1.17044,0.589532,1.17044,0.589532,"{'att': 112, 'def': 30}","{'att': 307, 'def': 18}",6,4,0,1,1.8907,l,2024-09-14 14:00:00,0,0,1,0,0.580908
h,2.43731,1.46979,2.43731,1.46979,"{'att': 237, 'def': 20}","{'att': 370, 'def': 23}",13,6,3,0,1.9972999999999999,w,2024-09-21 14:00:00,1,0,0,3,0.9675200000000002
a,2.11724,0.748925,1.35607,0.748925,"{'att': 266, 'def': 18}","{'att': 308, 'def': 22}",11,2,2,1,2.4807,w,2024-09-28 16:30:00,1,0,0,3,0.6071450000000002
a,2.07332,0.609481,2.07332,0.609481,"{'att': 150, 'def': 27}","{'att': 383, 'def': 16}",11,3,1,0,2.4548,w,2024-10-05 11:30:00,1,0,0,3,1.4638389999999997
h,2.22517,1.33904,1.464,1.33904,"{'att': 320, 'def': 25}","{'att': 255, 'def': 16}",2,6,2,1,2.0937,w,2024-10-20 15:30:00,1,0,0,3,0.12495999999999996
a,1.35346,1.0883,1.35346,1.0883,"{'att': 182, 'def': 22}","{'att': 226, 'def': 28}",8,6,2,2,1.5928,d,2024-10-27 16:30:00,0,1,0,1,0.26516000000000006
h,1.81037,1.01568,1.81037,1.01568,"{'att': 293, 'def': 28}","{'att': 274, 'def': 34}",10,5,2,1,1.9723000000000002,w,2024-11-02 15:00:00,1,0,0,3,0.7946900000000001
h,2.68196,1.66337,2.68196,1.66337,"{'att': 224, 'def': 26}","{'att': 389, 'def': 22}",7,4,2,0,2.0739,w,2024-11-09 20:00:00,1,0,0,3,1.01859
a,3.18835,1.53985,2.42718,0.642015,"{'att': 232, 'def': 28}","{'att': 240, 'def': 10}",13,6,3,2,2.4682999999999997,w,2024-11-24 14:00:00,1,0,0,3,1.785165
h,3.70054,0.745015,2.93937,0.745015,"{'att': 295, 'def': 17}","{'att': 251, 'def': 16}",8,4,2,0,2.9016,w,2024-12-01 16:00:00,1,0,0,3,2.194355
a,2.22766,1.52057,2.22766,1.52057,"{'att': 212, 'def': 26}","{'att': 299, 'def': 22}",9,3,3,3,1.8659000000000001,d,2024-12-04 19:30:00,0,1,0,1,0.7070900000000002
h,2.09698,1.2862,2.09698,1.2862,"{'att': 208, 'def': 27}","{'att': 310, 'def': 8}",8,6,2,2,1.9724999999999997,d,2024-12-14 15:00:00,0,1,0,1,0.8107799999999998
a,5.20214,1.20245,5.20214,1.20245,"{'att': 335, 'def': 29}","{'att': 280, 'def': 13}",14,8,6,3,2.9533,w,2024-12-22 16:30:00,1,0,0,3,3.99969
h,1.89935,0.22097,1.89935,0.22097,"{'att': 181, 'def': 33}","{'att': 312, 'def': 4}",26,0,3,1,2.6357000000000004,w,2024-12-26 20:00:00,1,0,0,3,1.6783800000000002
a,3.29868,0.518279,3.29868,0.518279,"{'att': 281, 'def': 28}","{'att': 269, 'def': 19}",16,3,5,0,2.8459999999999996,w,2024-12-29 17:15:00,1,0,0,3,2.780401
h,2.862,1.67469,2.10084,1.67469,"{'att': 204, 'def': 23}","{'att': 204, 'def': 27}",7,7,2,2,2.1611000000000002,d,2025-01-05 16:30:00,0,1,0,1,0.4261499999999998
a,2.72291,0.5292,2.72291,0.5292,"{'att': 102, 'def': 16}","{'att': 237, 'def': 11}",18,2,1,1,2.7403000000000004,d,2025-01-14 20:00:00,0,1,0,1,2.1937100000000003
a,4.16249,1.20021,4.16249,1.20021,"{'att': 204, 'def': 25}","{'att': 169, 'def': 10}",23,8,2,0,2.7965,w,2025-01-18 15:00:00,1,0,0,3,2.96228
h,2.16809,0.804707,2.16809,0.804707,"{'att': 190, 'def': 29}","{'att': 293, 'def': 25}",15,2,4,1,2.4444,w,2025-01-25 15:00:00,1,0,0,3,1.3633829999999998
a,2.7219,1.65273,1.96073,1.65273,"{'att': 190, 'def': 22}","{'att': 213, 'def': 26}",11,5,2,0,2.1038,w,2025-02-01 15:00:00,1,0,0,3,0.30800000000000005
a,0.929103,0.910523,0.929103,0.910523,"{'att': 146, 'def': 32}","{'att': 319, 'def': 18}",2,2,2,2,1.3736000000000002,d,2025-02-12 19:30:00,0,1,0,1,0.01858000000000004
h,1.86758,1.05329,1.10642,1.05329,"{'att': 252, 'def': 22}","{'att': 222, 'def': 24}",7,7,2,1,2.0721,w,2025-02-16 14:00:00,1,0,0,3,0.0531299999999999
a,2.04279,1.02269,2.04279,1.02269,"{'att': 239, 'def': 18}","{'att': 230, 'def': 20}",17,13,2,2,2.1182,d,2025-02-19 15:00:00,0,1,0,1,1.0201
a,0.800048,0.558203,0.800048,0.558203,"{'att': 307, 'def': 15}","{'att': 207, 'def': 11}",7,8,2,0,1.5635,w,2025-02-23 16:30:00,1,0,0,3,0.24184499999999998
h,1.40027,0.45882,1.40027,0.45882,"{'att': 183, 'def': 27}","{'att': 351, 'def': 18}",8,3,2,0,2.1678,w,2025-02-26 20:15:00,1,0,0,3,0.9414499999999999
h,4.98996,0.511566,3.46762,0.511566,"{'att': 164, 'def': 34}","{'att': 357, 'def': 18}",19,0,3,1,2.9843,w,2025-03-08 15:00:00,1,0,0,3,2.956054
h,1.29718,0.823136,1.29718,0.823136,"{'att': 95, 'def': 22}","{'att': 284, 'def': 17}",10,3,1,0,1.7384,w,2025-04-02 20:00:00,1,0,0,3,0.474044
a,1.40638,1.72764,1.40638,1.72764,"{'att': 180, 'def': 28}","{'att': 326, 'def': 15}",8,6,2,3,1.1121999999999999,l,2025-04-06 13:00:00,0,0,1,0,-0.3212600000000001
