h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.18038,1.06123,1.18038,1.06123,"{'att': 256, 'def': 17}","{'att': 312, 'def': 31}",10,8,2,0,1.4402,w,2024-08-18 15:30:00,1,0,0,3,0.11915000000000009
h,3.07818,0.479999,2.31701,0.479999,"{'att': 163, 'def': 20}","{'att': 296, 'def': 17}",15,1,4,1,2.8808,w,2024-08-24 14:00:00,1,0,0,3,1.8370109999999997
a,3.19297,0.947201,3.19297,0.947201,"{'att': 194, 'def': 16}","{'att': 353, 'def': 17}",21,5,3,1,2.6401,w,2024-08-31 16:30:00,1,0,0,3,2.245769
h,1.55279,1.05094,1.55279,1.05094,"{'att': 311, 'def': 19}","{'att': 194, 'def': 8}",22,6,2,1,1.716,w,2024-09-14 14:00:00,1,0,0,3,0.5018499999999999
h,2.75588,1.28411,2.75588,1.28411,"{'att': 117, 'def': 14}","{'att': 183, 'def': 14}",13,1,2,2,2.3382,d,2024-09-22 15:30:00,0,1,0,1,1.4717699999999998
a,1.26516,1.34344,1.26516,0.582272,"{'att': 164, 'def': 26}","{'att': 254, 'def': 21}",16,7,1,1,1.2507,d,2024-09-28 11:30:00,0,1,0,1,0.682888
h,1.36684,2.75846,1.36684,2.75846,"{'att': 216, 'def': 15}","{'att': 310, 'def': 14}",8,11,3,2,0.5454,w,2024-10-05 14:00:00,1,0,0,3,-1.3916199999999999
a,1.36569,0.761217,1.36569,0.761217,"{'att': 113, 'def': 19}","{'att': 186, 'def': 7}",25,0,2,1,1.819,w,2024-10-20 13:00:00,1,0,0,3,0.604473
h,3.16286,0.369989,3.16286,0.369989,"{'att': 354, 'def': 30}","{'att': 175, 'def': 11}",12,6,1,0,2.8853,w,2024-10-26 14:00:00,1,0,0,3,2.792871
a,2.3527,2.4493,2.3527,2.4493,"{'att': 169, 'def': 13}","{'att': 301, 'def': 20}",17,6,1,2,1.3071,l,2024-11-02 15:00:00,0,0,1,0,-0.09660000000000002
a,2.60334,2.87116,2.60334,2.87116,"{'att': 297, 'def': 17}","{'att': 407, 'def': 30}",4,5,1,2,1.2107,l,2024-11-09 17:30:00,0,0,1,0,-0.26781999999999995
h,2.15899,3.30449,2.15899,3.30449,"{'att': 245, 'def': 37}","{'att': 283, 'def': 10}",14,8,0,4,0.6784,l,2024-11-23 17:30:00,0,0,1,0,-1.1454999999999997
a,0.745015,3.70054,0.745015,2.93937,"{'att': 251, 'def': 16}","{'att': 295, 'def': 17}",4,8,0,2,0.06359999999999999,l,2024-12-01 16:00:00,0,0,1,0,-2.194355
h,3.20169,0.802155,3.20169,0.802155,"{'att': 118, 'def': 15}","{'att': 289, 'def': 27}",10,7,3,0,2.7382999999999997,w,2024-12-04 19:30:00,1,0,0,3,2.399535
a,1.5846,1.21476,1.5846,1.21476,"{'att': 181, 'def': 22}","{'att': 388, 'def': 10}",16,6,2,2,1.6707,d,2024-12-07 15:00:00,0,1,0,1,0.36983999999999995
h,0.638103,2.04662,0.638103,1.28545,"{'att': 305, 'def': 18}","{'att': 222, 'def': 28}",4,5,1,2,0.3402,l,2024-12-15 16:30:00,0,0,1,0,-0.647347
a,1.09627,2.05988,1.09627,2.05988,"{'att': 294, 'def': 15}","{'att': 257, 'def': 14}",4,7,1,2,0.6900000000000001,l,2024-12-21 12:30:00,0,0,1,0,-0.9636100000000001
h,2.51965,0.653289,1.75849,0.653289,"{'att': 192, 'def': 18}","{'att': 309, 'def': 11}",18,1,1,1,2.609,d,2024-12-26 12:30:00,0,1,0,1,1.105201
a,1.58002,1.84208,1.58002,1.84208,"{'att': 387, 'def': 14}","{'att': 291, 'def': 19}",9,5,2,0,1.1524,w,2024-12-29 14:30:00,1,0,0,3,-0.26205999999999996
h,1.97986,1.53286,1.97986,1.53286,"{'att': 279, 'def': 19}","{'att': 318, 'def': 27}",9,7,4,1,1.7275,w,2025-01-04 15:00:00,1,0,0,3,0.44700000000000006
a,2.65315,2.39088,2.65315,2.39088,"{'att': 222, 'def': 11}","{'att': 199, 'def': 14}",15,14,2,2,1.5518,d,2025-01-14 19:30:00,0,1,0,1,0.26227
a,3.20228,0.795637,3.20228,0.795637,"{'att': 204, 'def': 23}","{'att': 398, 'def': 10}",17,3,6,0,2.7443000000000004,w,2025-01-19 16:30:00,1,0,0,3,2.406643
h,2.23213,1.49843,2.23213,1.49843,"{'att': 264, 'def': 17}","{'att': 386, 'def': 17}",3,5,3,1,1.9055999999999997,w,2025-01-25 17:30:00,1,0,0,3,0.7337000000000002
a,0.743191,1.53202,0.743191,1.53202,"{'att': 231, 'def': 13}","{'att': 217, 'def': 15}",7,6,1,5,0.7171,l,2025-02-02 16:30:00,0,0,1,0,-0.7888289999999999
h,2.12004,0.157211,2.12004,0.157211,"{'att': 217, 'def': 14}","{'att': 338, 'def': 31}",4,1,4,0,2.7776,w,2025-02-15 15:00:00,1,0,0,3,1.962829
h,0.558203,0.800048,0.558203,0.800048,"{'att': 207, 'def': 11}","{'att': 307, 'def': 15}",8,7,0,2,1.0526,l,2025-02-23 16:30:00,0,0,1,0,-0.24184499999999998
a,2.38641,1.28426,2.38641,1.28426,"{'att': 349, 'def': 26}","{'att': 251, 'def': 24}",11,5,1,0,2.1733000000000002,w,2025-02-26 19:30:00,1,0,0,3,1.1021500000000002
a,0.721234,0.501476,0.721234,0.501476,"{'att': 122, 'def': 16}","{'att': 319, 'def': 23}",6,3,0,1,1.512,l,2025-03-08 12:30:00,0,0,1,0,0.219758
