h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.06123,1.18038,1.06123,1.18038,"{'att': 312, 'def': 31}","{'att': 256, 'def': 17}",8,10,0,2,1.2353,l,2024-08-18 15:30:00,0,0,1,0,-0.11915000000000009
a,2.02935,2.4181,2.02935,2.4181,"{'att': 176, 'def': 25}","{'att': 303, 'def': 21}",6,8,6,2,1.088,w,2024-08-25 13:00:00,1,0,0,3,-0.38874999999999993
h,2.97743,0.459708,2.97743,0.459708,"{'att': 206, 'def': 18}","{'att': 376, 'def': 19}",4,6,1,1,2.8748,d,2024-09-01 12:30:00,0,1,0,1,2.517722
a,0.932726,1.53731,0.932726,0.77614,"{'att': 133, 'def': 14}","{'att': 338, 'def': 30}",9,5,1,0,0.8302,w,2024-09-14 19:00:00,1,0,0,3,0.156586
a,2.39727,0.758267,2.39727,0.758267,"{'att': 277, 'def': 17}","{'att': 301, 'def': 31}",9,12,3,0,2.4666,w,2024-09-21 11:30:00,1,0,0,3,1.6390029999999998
h,3.65839,1.20712,2.89722,1.20712,"{'att': 328, 'def': 13}","{'att': 236, 'def': 29}",10,7,4,2,2.7177000000000002,w,2024-09-28 14:00:00,1,0,0,3,1.6901
h,2.27752,1.66654,2.27752,1.66654,"{'att': 135, 'def': 23}","{'att': 270, 'def': 17}",13,5,1,1,1.8302,d,2024-10-06 13:00:00,0,1,0,1,0.6109800000000001
a,1.33904,2.22517,1.33904,1.464,"{'att': 255, 'def': 16}","{'att': 320, 'def': 25}",6,2,1,2,0.6800999999999999,l,2024-10-20 15:30:00,0,0,1,0,-0.12495999999999996
h,1.61794,1.74225,1.61794,1.74225,"{'att': 265, 'def': 29}","{'att': 227, 'def': 25}",5,11,2,1,1.2267000000000001,w,2024-10-27 14:00:00,1,0,0,3,-0.12431000000000014
a,1.21071,2.1605,1.21071,1.39934,"{'att': 245, 'def': 24}","{'att': 269, 'def': 33}",8,4,1,1,0.6591,d,2024-11-03 16:30:00,0,1,0,1,-0.18863000000000008
h,1.24067,1.9605,1.24067,1.9605,"{'att': 264, 'def': 16}","{'att': 236, 'def': 23}",6,6,1,1,0.8506,d,2024-11-10 16:30:00,0,1,0,1,-0.71983
a,2.81658,0.967987,2.81658,0.206818,"{'att': 192, 'def': 23}","{'att': 319, 'def': 24}",13,3,2,1,2.6633,w,2024-11-23 12:30:00,1,0,0,3,2.609762
h,1.94939,0.875443,1.94939,0.875443,"{'att': 243, 'def': 30}","{'att': 396, 'def': 10}",4,4,3,0,2.1509,w,2024-12-01 13:30:00,1,0,0,3,1.073947
a,5.8331,1.91014,5.8331,1.91014,"{'att': 299, 'def': 27}","{'att': 267, 'def': 8}",18,6,5,1,2.9237,w,2024-12-04 19:30:00,1,0,0,3,3.92296
a,2.57326,3.25488,1.05092,3.25488,"{'att': 191, 'def': 24}","{'att': 276, 'def': 28}",16,8,4,3,0.9833000000000001,w,2024-12-08 16:30:00,1,0,0,3,-2.20396
h,2.59146,1.65861,2.59146,1.65861,"{'att': 184, 'def': 21}","{'att': 234, 'def': 16}",13,6,2,1,1.9714,w,2024-12-15 19:00:00,1,0,0,3,0.9328500000000002
a,1.51591,1.07081,1.51591,1.07081,"{'att': 110, 'def': 23}","{'att': 404, 'def': 28}",2,0,0,0,1.7681,d,2024-12-22 14:00:00,0,1,0,1,0.44510000000000005
h,1.55626,1.77929,1.55626,1.77929,"{'att': 388, 'def': 23}","{'att': 304, 'def': 17}",6,4,1,2,1.1754,l,2024-12-26 15:00:00,0,0,1,0,-0.22303000000000006
a,1.60622,1.50093,1.60622,0.739758,"{'att': 121, 'def': 16}","{'att': 367, 'def': 16}",18,4,0,2,1.4575,l,2024-12-30 19:45:00,0,0,1,0,0.866462
a,1.51541,1.2766,1.51541,1.2766,"{'att': 204, 'def': 22}","{'att': 328, 'def': 17}",16,6,1,1,1.5524,d,2025-01-04 15:00:00,0,1,0,1,0.23880999999999997
h,2.53808,1.14845,2.53808,0.387282,"{'att': 179, 'def': 19}","{'att': 232, 'def': 26}",12,8,2,2,2.3727,d,2025-01-14 19:30:00,0,1,0,1,2.150798
h,3.14882,1.06726,3.14882,1.06726,"{'att': 172, 'def': 13}","{'att': 353, 'def': 22}",10,10,3,1,2.7219,w,2025-01-20 20:00:00,1,0,0,3,2.08156
