h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.6283,0.575835,1.6283,0.575835,"{'att': 202, 'def': 26}","{'att': 238, 'def': 22}",14,2,2,0,2.1894,w,2024-08-17 14:00:00,1,0,0,3,1.0524650000000002
a,1.41399,1.31664,1.41399,1.31664,"{'att': 175, 'def': 30}","{'att': 311, 'def': 18}",10,3,2,0,1.4615,w,2024-08-24 16:30:00,1,0,0,3,0.09735000000000005
h,2.41798,1.81748,2.41798,1.81748,"{'att': 222, 'def': 24}","{'att': 154, 'def': 16}",6,6,1,1,1.8070000000000002,d,2024-08-31 11:30:00,0,1,0,1,0.6005
a,1.1209,0.792595,1.1209,0.792595,"{'att': 231, 'def': 17}","{'att': 147, 'def': 25}",3,10,1,0,1.6665999999999999,w,2024-09-15 13:00:00,1,0,0,3,0.32830499999999996
a,1.28411,2.75588,1.28411,2.75588,"{'att': 183, 'def': 14}","{'att': 117, 'def': 14}",1,13,2,2,0.48360000000000003,d,2024-09-22 15:30:00,0,1,0,1,-1.4717699999999998
h,6.05305,0.337909,6.05305,0.337909,"{'att': 139, 'def': 30}","{'att': 265, 'def': 9}",21,4,4,2,2.9973,w,2024-09-28 14:00:00,1,0,0,3,5.715141
h,3.25165,1.27313,3.25165,1.27313,"{'att': 235, 'def': 29}","{'att': 247, 'def': 16}",14,3,3,1,2.5448,w,2024-10-05 14:00:00,1,0,0,3,1.97852
a,0.740758,2.18419,0.740758,1.42302,"{'att': 178, 'def': 20}","{'att': 247, 'def': 21}",4,7,0,2,0.3568,l,2024-10-19 16:30:00,0,0,1,0,-0.6822619999999999
h,1.0883,1.35346,1.0883,1.35346,"{'att': 226, 'def': 28}","{'att': 182, 'def': 22}",6,8,2,2,1.0945,d,2024-10-27 16:30:00,0,1,0,1,-0.26516000000000006
a,0.911305,0.859715,0.911305,0.859715,"{'att': 131, 'def': 25}","{'att': 251, 'def': 19}",9,9,0,1,1.3742,l,2024-11-02 12:30:00,0,0,1,0,0.051590000000000025
a,1.9605,1.24067,1.9605,1.24067,"{'att': 236, 'def': 23}","{'att': 264, 'def': 16}",6,6,1,1,1.9068999999999998,d,2024-11-10 16:30:00,0,1,0,1,0.71983
h,1.66016,0.403136,1.66016,0.403136,"{'att': 158, 'def': 15}","{'att': 368, 'def': 17}",19,0,3,0,2.3644,w,2024-11-23 15:00:00,1,0,0,3,1.2570240000000001
a,3.99935,1.23539,2.47701,1.23539,"{'att': 168, 'def': 14}","{'att': 249, 'def': 18}",6,3,5,2,2.8133,w,2024-11-30 17:30:00,1,0,0,3,1.24162
h,2.96684,0.256083,2.96684,0.256083,"{'att': 295, 'def': 25}","{'att': 291, 'def': 15}",8,1,2,0,2.9395,w,2024-12-04 20:15:00,1,0,0,3,2.710757
a,2.4333,0.150988,2.4333,0.150988,"{'att': 165, 'def': 19}","{'att': 341, 'def': 14}",12,0,1,1,2.943,d,2024-12-08 14:00:00,0,1,0,1,2.282312
h,1.30865,0.132166,1.30865,0.132166,"{'att': 106, 'def': 21}","{'att': 356, 'def': 18}",12,2,0,0,2.4169,d,2024-12-14 15:00:00,0,1,0,1,1.176484
a,3.05434,1.6052,3.05434,1.6052,"{'att': 231, 'def': 18}","{'att': 346, 'def': 20}",6,3,5,1,2.4151000000000002,w,2024-12-21 17:30:00,1,0,0,3,1.4491399999999999
h,2.16462,0.0783327,2.16462,0.0783327,"{'att': 180, 'def': 28}","{'att': 330, 'def': 17}",12,0,1,0,2.8423,w,2024-12-27 20:15:00,1,0,0,3,2.0862873000000004
a,1.99848,0.272604,1.99848,0.272604,"{'att': 296, 'def': 17}","{'att': 195, 'def': 11}",17,2,3,1,2.7520999999999995,w,2025-01-01 17:30:00,1,0,0,3,1.725876
a,1.81142,1.76513,1.81142,1.00396,"{'att': 260, 'def': 24}","{'att': 325, 'def': 22}",8,4,1,1,1.3613,d,2025-01-04 17:30:00,0,1,0,1,0.8074600000000001
h,2.25501,0.777071,2.25501,0.777071,"{'att': 227, 'def': 37}","{'att': 193, 'def': 9}",11,0,2,1,2.3930999999999996,w,2025-01-15 20:00:00,1,0,0,3,1.4779390000000001
h,1.64458,1.20602,1.64458,1.20602,"{'att': 150, 'def': 22}","{'att': 210, 'def': 14}",8,1,2,2,1.6845,d,2025-01-18 17:30:00,0,1,0,1,0.43855999999999984
a,0.887358,0.514724,0.887358,0.514724,"{'att': 232, 'def': 30}","{'att': 182, 'def': 27}",2,0,1,0,1.6851,w,2025-01-25 15:00:00,1,0,0,3,0.372634
h,1.53202,0.743191,1.53202,0.743191,"{'att': 217, 'def': 15}","{'att': 231, 'def': 13}",6,7,5,1,2.0152,w,2025-02-02 16:30:00,1,0,0,3,0.7888289999999999
a,1.75,0.233209,1.75,0.233209,"{'att': 168, 'def': 28}","{'att': 272, 'def': 26}",10,3,2,0,2.6084,w,2025-02-15 12:30:00,1,0,0,3,1.516791
h,1.37264,1.02684,1.37264,1.02684,"{'att': 161, 'def': 31}","{'att': 289, 'def': 21}",15,1,0,1,1.5830000000000002,l,2025-02-22 15:00:00,0,0,1,0,0.3458000000000001
a,1.31766,0.508611,1.31766,0.508611,"{'att': 123, 'def': 23}","{'att': 223, 'def': 17}",7,4,0,0,2.0645,d,2025-02-26 19:30:00,0,1,0,1,0.809049
a,1.82996,1.31107,1.82996,1.31107,"{'att': 138, 'def': 17}","{'att': 240, 'def': 15}",9,9,1,1,1.7511999999999999,d,2025-03-09 16:30:00,0,1,0,1,0.5188900000000001
h,0.695725,0.286036,0.695725,0.286036,"{'att': 250, 'def': 18}","{'att': 197, 'def': 17}",6,0,1,0,1.6941,w,2025-03-16 13:30:00,1,0,0,3,0.409689
h,2.30189,1.44206,2.30189,1.44206,"{'att': 252, 'def': 15}","{'att': 284, 'def': 14}",11,2,2,1,2.0167,w,2025-04-01 19:45:00,1,0,0,3,0.8598300000000003
a,1.4031,1.22875,1.4031,0.467577,"{'att': 71, 'def': 20}","{'att': 283, 'def': 24}",7,3,1,1,1.4371,d,2025-04-05 11:30:00,0,1,0,1,0.935523
