h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.405325,1.79083,0.405325,1.79083,"{'att': 385, 'def': 21}","{'att': 190, 'def': 24}",4,5,0,3,0.30779999999999996,l,2024-08-17 14:00:00,0,0,1,0,-1.385505
a,0.648869,2.61143,0.648869,2.61143,"{'att': 369, 'def': 29}","{'att': 126, 'def': 20}",5,9,0,4,0.2558,l,2024-08-24 14:00:00,0,0,1,0,-1.962561
h,2.55629,2.95688,2.55629,2.95688,"{'att': 191, 'def': 23}","{'att': 149, 'def': 21}",15,7,2,3,1.1241,l,2024-08-31 14:00:00,0,0,1,0,-0.4005899999999998
a,0.852158,3.15876,0.852158,3.15876,"{'att': 294, 'def': 18}","{'att': 121, 'def': 23}",3,9,2,3,0.1567,l,2024-09-14 16:30:00,0,0,1,0,-2.306602
a,1.82377,1.33793,1.82377,1.33793,"{'att': 251, 'def': 13}","{'att': 160, 'def': 19}",6,8,1,1,1.6985,d,2024-09-21 14:00:00,0,1,0,1,0.4858399999999998
h,1.10959,1.12358,1.10959,1.12358,"{'att': 300, 'def': 24}","{'att': 168, 'def': 18}",6,8,2,1,1.3309,w,2024-09-28 14:00:00,1,0,0,3,-0.013989999999999947
h,0.692214,1.79048,0.692214,1.02931,"{'att': 410, 'def': 26}","{'att': 164, 'def': 28}",3,11,0,0,0.4902,d,2024-10-05 16:30:00,0,1,0,1,-0.33709599999999995
a,1.60804,1.174,1.60804,1.174,"{'att': 302, 'def': 19}","{'att': 240, 'def': 21}",9,3,2,0,1.717,w,2024-10-19 14:00:00,1,0,0,3,0.43404
h,0.884845,1.49531,0.884845,1.49531,"{'att': 360, 'def': 17}","{'att': 219, 'def': 20}",7,7,1,1,0.8440000000000001,d,2024-10-26 16:30:00,0,1,0,1,-0.6104649999999999
a,1.78581,0.540345,1.78581,0.540345,"{'att': 390, 'def': 26}","{'att': 157, 'def': 17}",4,6,0,1,2.3625,l,2024-11-02 15:00:00,0,0,1,0,1.2454649999999998
a,0.865983,1.1237,0.865983,1.1237,"{'att': 200, 'def': 18}","{'att': 213, 'def': 21}",7,8,0,0,1.0962,d,2024-11-09 15:00:00,0,1,0,1,-0.257717
h,1.5951,1.34314,1.5951,1.34314,"{'att': 223, 'def': 15}","{'att': 183, 'def': 23}",8,1,0,0,1.5025,d,2024-11-23 15:00:00,0,1,0,1,0.25195999999999996
a,0.766749,1.76161,0.766749,1.76161,"{'att': 461, 'def': 27}","{'att': 275, 'def': 24}",3,10,0,4,0.5986,l,2024-12-01 13:30:00,0,0,1,0,-0.9948609999999999
h,1.49904,0.847724,1.49904,0.847724,"{'att': 285, 'def': 28}","{'att': 185, 'def': 24}",7,4,4,0,1.8867999999999998,w,2024-12-04 19:30:00,1,0,0,3,0.6513159999999999
a,0.132166,1.30865,0.132166,1.30865,"{'att': 356, 'def': 18}","{'att': 106, 'def': 21}",2,12,0,0,0.3379,d,2024-12-14 15:00:00,0,1,0,1,-1.176484
h,1.07081,1.51591,1.07081,1.51591,"{'att': 404, 'def': 28}","{'att': 110, 'def': 23}",0,2,0,0,0.9176,d,2024-12-22 14:00:00,0,1,0,1,-0.44510000000000005
a,0.653289,2.51965,0.653289,1.75849,"{'att': 309, 'def': 11}","{'att': 192, 'def': 18}",1,18,1,1,0.2591,d,2024-12-26 12:30:00,0,1,0,1,-1.105201
h,0.615191,2.02753,0.615191,2.02753,"{'att': 131, 'def': 16}","{'att': 221, 'def': 13}",8,7,0,2,0.38470000000000004,l,2024-12-29 15:00:00,0,0,1,0,-1.412339
a,0.561015,2.61852,0.561015,2.61852,"{'att': 193, 'def': 18}","{'att': 107, 'def': 27}",1,14,0,1,0.17420000000000002,l,2025-01-04 15:00:00,0,0,1,0,-2.057505
h,1.23126,1.28522,1.23126,1.28522,"{'att': 271, 'def': 28}","{'att': 219, 'def': 15}",4,5,0,1,1.3195999999999999,l,2025-01-15 19:30:00,0,0,1,0,-0.05396000000000001
h,2.56089,1.35719,2.56089,1.35719,"{'att': 337, 'def': 28}","{'att': 171, 'def': 19}",6,8,3,2,2.1962,w,2025-01-19 14:00:00,1,0,0,3,1.2037000000000002
a,0.870883,0.64378,0.109715,0.64378,"{'att': 317, 'def': 19}","{'att': 174, 'def': 26}",2,9,1,0,1.6616,w,2025-01-25 15:00:00,1,0,0,3,-0.534065
h,3.11261,0.447136,3.11261,0.447136,"{'att': 323, 'def': 18}","{'att': 277, 'def': 23}",14,4,4,0,2.845,w,2025-02-01 15:00:00,1,0,0,3,2.665474
h,0.910523,0.929103,0.910523,0.929103,"{'att': 319, 'def': 18}","{'att': 146, 'def': 32}",2,2,2,2,1.2764000000000002,d,2025-02-12 19:30:00,0,1,0,1,-0.01858000000000004
a,1.01565,2.30646,1.01565,2.30646,"{'att': 246, 'def': 23}","{'att': 193, 'def': 20}",4,9,2,1,0.5251,w,2025-02-15 17:30:00,1,0,0,3,-1.29081
h,2.10444,0.645685,2.10444,0.645685,"{'att': 323, 'def': 23}","{'att': 147, 'def': 23}",6,5,2,2,2.4612000000000003,d,2025-02-22 12:30:00,0,1,0,1,1.458755
a,1.44955,1.34009,1.44955,1.34009,"{'att': 255, 'def': 8}","{'att': 218, 'def': 16}",4,6,1,1,1.4206999999999999,d,2025-02-26 19:30:00,0,1,0,1,0.10945999999999989
a,1.3672,0.812432,1.3672,0.812432,"{'att': 349, 'def': 34}","{'att': 176, 'def': 19}",3,7,1,1,1.843,d,2025-03-08 20:00:00,0,1,0,1,0.5547679999999999
h,1.189,0.516029,1.189,0.516029,"{'att': 232, 'def': 26}","{'att': 250, 'def': 10}",5,7,1,1,1.9838999999999998,d,2025-03-15 15:00:00,0,1,0,1,0.6729710000000001
a,0.823136,1.29718,0.823136,1.29718,"{'att': 284, 'def': 17}","{'att': 95, 'def': 22}",3,10,0,1,0.9608000000000001,l,2025-04-02 20:00:00,0,0,1,0,-0.474044
h,1.22875,1.4031,0.467577,1.4031,"{'att': 283, 'def': 24}","{'att': 71, 'def': 20}",3,7,1,1,1.2601,d,2025-04-05 11:30:00,0,1,0,1,-0.935523
