goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.01633654534816742,62,AMC,Manchester City,Leicester,2,0,2025-04-02,26898,2024,716134,0,0,0,0,0.01633654534816742,0.01633654534816742,0.01633654534816742
0,1,0.044935114681720734,90,AMC,Leicester,Manchester United,0,3,2025-03-16,26888,2024,714278,0,0,0,0,0.044935114681720734,0.4027068316936493,0.35777169466018677
0,1,0.03282090649008751,79,AMC,Chelsea,Leicester,1,0,2025-03-09,26874,2024,711988,0,0,0,0,0.03282090649008751,0.0857144370675087,0.05289353057742119
0,1,0.015523204579949379,90,AMC,West Ham,Leicester,2,0,2025-02-27,26866,2024,709322,0.03562592715024948,0,2,0,0.015523204579949379,0.11205540597438812,0.0691634938120842
0,0,0,90,AMC,Leicester,Brentford,0,4,2025-02-21,26858,2024,707491,0.5278804302215576,0,3,0,0,0.5990146398544312,0.07113423943519592
0,1,0.04864828288555145,90,AMC,Leicester,Arsenal,0,2,2025-02-15,26846,2024,705943,0.06557589769363403,0,2,0,0.04864828288555145,0.11422418057918549,0
0,2,0.0777278020977974,90,AMC,Everton,Leicester,4,0,2025-02-01,26836,2024,703346,0,0,0,0,0.0777278020977974,0.06198818236589432,0
1,3,0.057863444089889526,78,AMC,Tottenham,Leicester,1,2,2025-01-26,26830,2024,702039,0,0,0,1,0.057863444089889526,0.2636837959289551,0.20582035183906555
0,0,0,66,AMC,Leicester,Fulham,0,2,2025-01-18,26817,2024,700028,0.09521213173866272,0,2,0,0,0.09521213173866272,0
0,2,0.02910054847598076,69,AMC,Leicester,Crystal Palace,0,2,2025-01-15,26806,2024,699292,0.06859003007411957,0,1,0,0.02910054847598076,0.1940281093120575,0.10647609084844589
0,1,0.04475076124072075,85,AMC,Aston Villa,Leicester,2,1,2025-01-04,26793,2024,697268,0.0587538480758667,0,1,0,0.04475076124072075,0.10350460559129715,0.0587538480758667
0,1,0.025766268372535706,90,AMC,Leicester,Manchester City,0,2,2024-12-29,26788,2024,696590,0.10484530031681061,0,2,0,0.025766268372535706,0.7298741340637207,0.6339659094810486
0,1,0.04188062995672226,66,AMC,Liverpool,Leicester,3,1,2024-12-26,26776,2024,696359,0.023522453382611275,0,1,0,0.04188062995672226,0.12250468879938126,0.12250468879938126
0,0,0,57,AMC,Leicester,Wolverhampton Wanderers,0,3,2024-12-22,26770,2024,695668,0,0,0,0,0,0.01674599200487137,0.01674599200487137
0,1,0.052330054342746735,84,AMC,Newcastle United,Leicester,4,0,2024-12-14,26760,2024,693653,0.06144732981920242,0,1,0,0.052330054342746735,0.11377738416194916,0.11377738416194916
0,0,0,83,AMC,Leicester,Brighton,2,2,2024-12-08,26751,2024,692780,0.07914329320192337,0,1,0,0,0.35151177644729614,0.272368460893631
1,1,0.1082911565899849,78,AML,Leicester,West Ham,3,1,2024-12-03,26738,2024,691362,1.257454514503479,1,3,1,0.1082911565899849,1.1332931518554688,0.2555653750896454
0,0,0,83,ML,Leicester,Chelsea,1,2,2024-11-23,26719,2024,688083,0,0,0,0,0,0.13975708186626434,0.13975708186626434
0,0,0,18,Sub,Manchester United,Leicester,3,0,2024-11-10,26708,2024,687366,0,0,0,0,0,0,0
0,0,0,8,Sub,Ipswich,Leicester,1,1,2024-11-02,26695,2024,685017,0.05715743079781532,0,1,0,0,0,0
0,0,0,20,Sub,Leicester,Nottingham Forest,1,3,2024-10-25,26682,2024,682632,0,0,0,0,0,0.05242801085114479,0.05242801085114479
0,1,0.06848186254501343,71,AMC,Southampton,Leicester,2,3,2024-10-19,26678,2024,681405,0.45057281851768494,0,2,0,0.06848186254501343,0.06848186254501343,0
0,0,0,1,Sub,Arsenal,Leicester,4,2,2024-09-28,26655,2024,677858,0,0,0,0,0,0,0
0,0,0,59,AMC,Leicester,Everton,1,1,2024-09-21,26644,2024,675664,0.07857334613800049,0,2,0,0,0.16898636519908905,0.09041301161050797
0,1,0.04740983620285988,20,Sub,Leicester,Aston Villa,1,2,2024-08-31,26626,2024,671823,0,0,0,0,0.04740983620285988,0.04740983620285988,0
