name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,0,0,0.0,0,0,454,0,0,320,0,0,0,0.0,18982,0.0,0,2017-04-08T14:00:00Z,08 Apr 15:00,0,0,0,0,0,16,0,0,0,0,0,0,32,0,17152,0,0,0,0,1,0.0,0,-3029,76,3105,52,True,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,313,0,0,0,0.0,18670,0.0,0,2017-04-09T15:00:00Z,09 Apr 16:00,0,0,0,0,0,8,0,0,0,0,0,0,32,0,8509,0,0,0,2,4,0.0,0,-102,7,109,55,True,0,0
Aaron_Ramsey,0,26,0,0,0,3,0,1,24,13.3,1,0,16,0,0,312,1,2,0,2.1,18544,5.2,1,2017-04-10T19:00:00Z,10 Apr 20:00,0,0,32,0,0,5,0,0,0,0,2,0,32,0,39302,1,0,0,0,3,2.0,1,-48,32,80,76,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,312,0,0,0,0.0,19140,0.0,0,2017-04-10T19:00:00Z,10 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,181,0,0,0,0,3,0.0,0,0,5,5,45,True,0,0
Abdoulaye_Doucouré,0,26,0,0,0,2,0,1,24,12.4,0,0,482,0,0,318,0,4,0,2.1,19010,0.6,1,2017-04-08T11:30:00Z,08 Apr 12:30,0,0,58,0,0,17,0,0,0,0,6,0,32,0,950,1,0,0,0,4,8.0,0,-20,29,49,46,False,0,1
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,311,0,0,0,0.0,18608,0.0,0,2017-04-08T16:30:00Z,08 Apr 17:30,0,0,0,0,0,2,0,0,0,0,0,0,32,0,1454,0,0,0,3,1,0.0,0,-10,1,11,55,False,0,0
Abel_Hernández,0,9,0,0,0,4,0,1,8,0.5,0,0,163,0,0,314,0,1,0,0.7,18691,0.4,0,2017-04-08T14:00:00Z,08 Apr 15:00,0,0,33,0,0,10,0,0,0,0,0,0,32,0,46372,1,1,0,1,3,6.0,1,3496,5307,1811,59,False,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,314,0,0,0,0.0,18692,0.0,0,2017-04-08T14:00:00Z,08 Apr 15:00,0,0,0,0,0,10,0,0,0,0,0,0,32,0,176104,0,0,0,1,3,0.0,0,-3221,818,4039,45,False,0,0
Adama_Traoré,0,4,0,0,0,8,0,0,4,10.7,4,0,563,0,0,315,1,0,0,2.2,19091,7.4,1,2017-04-08T14:00:00Z,08 Apr 15:00,0,0,22,0,0,3,0,0,0,0,2,0,32,0,9305,1,1,0,0,0,4.0,1,2132,2371,239,48,True,0,0
Adam_Clayton,0,37,0,0,0,12,1,1,34,21.8,0,0,283,0,0,315,1,0,0,5.3,18811,14.0,1,2017-04-08T14:00:00Z,08 Apr 15:00,0,0,90,0,2,3,0,0,0,0,8,0,32,0,39047,4,0,0,0,0,17.0,3,-352,706,1058,43,True,0,0
