name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,32,0,0,0,20,1,2,23,12.0,0,0,454,0,0,210,2,0,0,1.7,12306,5.4,1,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,90,0,0,5,0,0,0,0,5,0,21,0,18430,1,0,0,0,3,0.0,6,-232,1768,2000,53,True,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,202,0,0,0,0.0,11994,0.0,0,2017-01-15T13:30:00Z,15 Jan 13:30,0,0,0,0,0,10,0,0,0,0,0,0,21,0,8692,0,0,0,0,4,0.0,0,-118,325,443,55,True,0,0
Aaron_Ramsey,0,69,0,1,0,7,1,1,59,18.4,1,0,16,0,0,207,2,0,0,5.3,11868,11.6,1,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,90,0,0,16,0,0,0,0,4,0,21,0,42005,1,0,0,4,0,23.0,3,1992,2883,891,76,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,210,0,0,0,0.0,12464,0.0,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,0,0,0,20,0,0,0,0,0,0,21,0,86,0,0,0,0,3,0.0,0,2,11,9,45,False,0,0
Abdoulaye_Doucouré,0,45,0,0,0,9,1,0,36,15.8,0,0,482,0,0,209,0,0,0,5.0,12334,5.4,1,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,90,0,0,12,0,0,0,0,5,0,21,0,722,1,0,2,0,0,29.0,3,33,57,24,46,True,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,204,0,0,0,0.0,11932,0.0,0,2017-01-14T17:30:00Z,14 Jan 17:30,0,0,0,0,0,8,0,0,0,0,0,0,21,0,1266,0,0,0,3,0,0.0,0,-25,16,41,55,False,0,0
Abel_Hernández,0,18,0,0,3,56,0,1,14,3.0,0,0,163,0,0,203,1,1,2,15.2,12015,68.4,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,82,1,0,2,0,0,0,0,1,0,21,0,34294,0,1,1,1,3,81.0,13,-130,733,863,59,True,1,0
Adama_Diomande,0,17,0,0,0,16,0,1,14,25.8,1,0,164,0,0,203,1,1,0,4.1,12016,11.0,2,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,90,1,1,2,0,0,0,0,5,0,21,0,235839,3,5,0,1,3,4.0,2,9387,34194,24807,45,True,0,0
Adama_Traoré,0,0,0,0,0,0,0,0,0,0.0,0,0,563,0,0,209,0,0,0,0.0,12415,0.0,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,0,0,0,18,0,0,0,0,0,0,21,0,9719,0,0,0,0,0,0.0,0,619,2730,2111,48,False,0,0
Adam_Clayton,0,0,0,0,0,0,0,0,0,0.0,0,0,283,0,0,209,0,0,0,0.0,12135,0.0,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,0,0,0,18,0,0,0,0,0,0,21,0,42978,0,0,0,0,0,0.0,0,8865,15229,6364,43,False,0,0
