name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,30,0,0,0,13,0,4,23,1.9,0,0,454,0,0,110,0,1,0,2.0,6193,14.4,0,2016-11-05T15:00:00Z,05 Nov 15:00,0,0,90,1,0,14,0,0,0,0,3,0,11,0,15004,1,2,0,1,1,4.0,2,2112,2564,452,53,True,0,0
Aaron_Lennon,0,11,0,0,0,6,0,2,11,1.6,0,0,142,0,0,104,0,1,0,0.7,5881,5.6,0,2016-11-05T17:30:00Z,05 Nov 17:30,0,0,31,0,0,4,0,0,0,0,1,0,11,0,7551,0,1,0,0,5,0.0,1,-171,50,221,56,False,0,0
Aaron_Ramsey,0,17,0,0,0,2,0,2,14,2.4,0,0,16,0,0,101,0,0,0,0.5,5755,0.0,0,2016-11-06T12:00:00Z,06 Nov 12:00,0,0,26,0,0,17,0,0,0,0,2,0,11,0,42014,0,0,2,1,1,4.0,1,1987,2418,431,76,True,0,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,0,0,0.0,0,0,482,0,0,107,0,0,0,0.0,6221,0.0,0,2016-11-06T14:15:00Z,06 Nov 14:15,0,0,0,0,0,9,0,0,0,0,0,0,11,0,665,0,0,0,1,6,0.0,0,-26,5,31,47,False,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,104,0,0,0,0.0,5819,0.0,0,2016-11-05T17:30:00Z,05 Nov 17:30,0,0,0,0,0,6,0,0,0,0,0,0,11,0,905,0,0,0,0,5,0.0,0,-26,9,35,55,True,0,0
Abel_Hernández,0,2,0,0,0,3,0,0,1,0.0,0,0,163,0,0,105,0,1,0,0.3,5902,0.0,0,2016-11-06T14:15:00Z,06 Nov 14:15,0,0,8,0,0,13,0,0,0,0,1,0,11,0,59653,0,0,0,1,2,4.0,1,-4334,2000,6334,60,True,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,105,0,0,0,0.0,5903,0.0,0,2016-11-06T14:15:00Z,06 Nov 14:15,0,0,0,0,0,13,0,0,0,0,0,0,11,0,239696,0,0,0,1,2,0.0,0,-31633,5044,36677,46,True,0,0
Adama_Traoré,0,18,0,0,0,14,0,2,13,16.3,9,0,563,0,0,108,2,1,0,3.1,6302,13.0,1,2016-11-05T15:00:00Z,05 Nov 15:00,0,0,90,0,1,10,0,0,0,0,6,0,11,0,7151,6,1,0,1,1,2.0,2,663,1395,732,48,False,0,0
Adam_Clayton,0,27,0,0,0,10,0,5,21,21.3,0,0,283,0,0,108,2,1,0,4.7,6022,26.0,2,2016-11-05T15:00:00Z,05 Nov 15:00,0,0,90,0,0,10,0,0,0,0,7,0,11,0,21149,1,2,0,1,1,0.0,1,5771,7364,1593,43,False,0,1
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,102,0,0,0,0.0,5769,0.0,0,2016-11-05T15:00:00Z,05 Nov 15:00,0,0,0,0,0,15,0,0,0,0,0,0,11,0,4474,0,0,0,2,1,0.0,0,-59,57,116,44,True,0,0
