name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,5,0,0,0,3,0,0,1,0.3,0,0,454,0,0,340,0,0,0,0.0,20360,0.0,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,12,0,0,6,0,0,0,0,0,0,34,0,15083,0,0,0,0,0,0.0,1,-619,94,713,51,True,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,340,0,0,0,0.0,20018,0.0,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,8377,0,0,0,0,0,0.0,0,-79,14,93,55,False,0,0
Aaron_Ramsey,0,14,0,0,0,4,0,0,13,12.5,0,0,16,0,0,271,0,0,0,1.8,19870,3.2,1,2017-04-26T18:45:00Z,26 Apr 19:45,0,0,16,0,0,8,0,0,0,0,1,0,34,0,39600,0,0,0,0,1,2.0,1,122,207,85,76,True,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,337,0,0,0,0.0,20534,0.0,0,2017-04-23T15:30:00Z,23 Apr 16:30,0,0,0,0,0,9,0,0,0,0,0,0,34,0,188,0,0,0,2,1,0.0,0,0,5,5,45,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,274,0,0,0,0.0,20533,0.0,0,2017-04-26T19:00:00Z,26 Apr 20:00,0,0,0,0,0,17,0,0,0,0,0,0,34,0,188,0,0,0,1,0,0.0,0,0,5,5,45,True,0,0
Abdoulaye_Doucouré,0,50,0,0,0,15,0,2,46,2.1,0,0,482,0,0,335,0,2,0,1.1,20390,8.4,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,72,0,0,7,0,0,0,0,4,0,34,0,933,1,1,0,0,2,0.0,2,2,29,27,46,False,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,334,0,0,0,0.0,19934,0.0,0,2017-04-25T18:45:00Z,25 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,34,0,1478,0,0,0,2,4,0.0,0,-4,7,11,55,True,0,0
Abel_Hernández,0,11,0,0,0,1,0,1,10,1.8,1,0,163,0,0,335,2,0,0,1.2,20038,3.4,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,45,0,0,18,0,0,0,0,2,0,34,0,48298,1,0,0,0,2,7.0,1,-1630,3293,4923,59,True,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,335,0,0,0,0.0,20039,0.0,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,0,0,0,18,0,0,0,0,0,0,34,0,166951,0,0,0,0,2,0.0,0,-6151,825,6976,44,True,0,0
Adama_Traoré,0,0,0,0,0,0,0,0,0,0.0,0,0,563,0,0,332,0,0,0,0.0,20479,0.0,0,2017-04-22T14:00:00Z,22 Apr 15:00,0,0,0,0,0,2,0,0,0,0,0,0,34,0,9913,0,0,0,0,4,0.0,0,773,1507,734,48,False,0,0
