name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,24,0,0,0,7,0,4,16,1.7,0,0,454,0,0,127,1,1,0,1.8,7393,10.0,0,2016-11-27T16:30:00Z,27 Nov 16:30,0,0,90,0,0,11,0,0,0,0,6,0,13,0,16093,1,1,0,1,1,6.0,1,-204,503,707,53,False,0,1
Aaron_Lennon,0,16,0,0,0,13,0,1,11,13.3,0,0,142,0,0,128,0,1,0,2.4,7081,8.4,1,2016-11-27T16:30:00Z,27 Nov 16:30,0,0,64,0,0,13,0,0,0,0,1,0,13,0,7492,0,3,0,0,1,2.0,2,-52,43,95,56,False,0,0
Aaron_Ramsey,0,13,1,0,0,7,0,1,11,21.6,0,0,16,0,0,121,0,0,0,5.1,6955,3.0,2,2016-11-27T14:15:00Z,27 Nov 14:15,0,0,16,0,0,2,0,0,0,0,0,0,13,0,42872,0,0,1,1,3,26.0,1,669,1203,534,76,True,0,0
Abdoulaye_Doucouré,0,0,0,0,0,0,0,0,0,0.0,0,0,482,0,0,130,0,0,0,0.0,7421,0.0,0,2016-11-27T12:00:00Z,27 Nov 12:00,0,0,0,0,0,14,0,0,0,0,0,0,13,0,660,0,0,0,1,0,0.0,0,-5,7,12,46,True,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,123,0,0,0,0.0,7019,0.0,0,2016-11-26T17:30:00Z,26 Nov 17:30,0,0,0,0,0,17,0,0,0,0,0,0,13,0,993,0,0,0,1,2,0.0,0,-15,2,17,55,True,0,0
Abel_Hernández,0,0,0,0,0,0,0,0,0,0.0,0,0,163,0,0,124,0,0,0,0.0,7102,0.0,0,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,0,0,0,19,0,0,0,0,0,0,13,0,43910,0,0,0,1,1,0.0,0,-4547,56,4603,60,True,0,0
Adama_Diomande,0,17,0,0,0,4,0,1,16,24.0,0,0,164,0,0,124,1,0,0,2.9,7103,2.8,2,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,45,0,0,19,0,0,0,0,7,0,13,0,209888,0,1,1,1,1,2.0,0,-10939,3222,14161,46,True,0,1
Adama_Traoré,0,14,0,0,0,10,0,1,7,0.3,7,0,563,0,0,125,0,1,0,1.2,7502,5.4,0,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,78,0,0,8,0,0,0,0,1,0,13,0,9995,2,0,1,2,2,6.0,2,2165,2769,604,48,False,0,0
Adam_Clayton,0,50,0,0,0,20,0,8,44,1.3,1,0,283,0,0,125,0,2,0,1.6,7222,14.6,0,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,90,0,0,8,0,0,0,0,10,0,13,0,26243,0,1,0,2,2,0.0,2,-762,837,1599,43,False,0,0
Adam_Federici,0,22,0,0,0,9,0,1,14,0.0,0,0,30,0,0,121,0,3,0,0.2,6969,1.8,0,2016-11-27T14:15:00Z,27 Nov 14:15,0,0,90,0,0,1,0,0,0,0,10,0,13,0,5002,0,0,0,1,3,0.0,1,398,467,69,44,False,0,0
Adam_Forshaw,1,41,0,0,1,25,0,1,36,38.4,2,0,286,0,0,125,1,2,0,6.7,7225,24.4,3,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,90,0,0,8,0,0,0,0,5,0,13,0,5511,1,1,0,2,2,4.0,6,-25,263,288,45,False,0,0
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,126,0,0,0,0.0,7144,0.0,0,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,0,0,0,15,0,0,0,0,0,0,13,0,335773,0,0,0,0,2,0.0,0,-80740,2965,83705,71,True,0,0
