name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,25,0,1,0,4,0,4,15,5.0,0,0,454,1,0,227,0,4,0,1.1,13571,2.2,0,2017-02-01T19:45:00Z,01 Feb 19:45,0,0,90,0,1,10,0,0,0,0,4,0,23,0,18161,1,1,1,4,0,4.0,0,-772,511,1283,53,True,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,230,0,0,0,0.0,13259,0.0,0,2017-02-01T20:00:00Z,01 Feb 20:00,0,0,0,0,0,14,0,0,0,0,0,0,23,0,8531,0,0,0,1,1,0.0,0,-160,91,251,55,False,0,0
Aaron_Ramsey,0,14,0,0,0,2,0,1,12,0.1,0,0,16,0,0,221,0,2,0,0.0,13133,0.0,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,19,0,0,18,0,0,0,0,1,0,23,0,42044,0,0,1,2,1,1.0,1,-372,589,961,76,True,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,222,0,0,0,0.0,13729,0.0,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,2,0,0,0,0,0,0,23,0,107,0,0,0,2,0,0.0,0,0,7,7,45,False,0,0
Abdoulaye_Doucouré,0,10,0,0,0,7,0,2,5,0.5,1,0,482,0,0,221,0,0,0,0.7,13599,6.6,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,28,0,0,1,0,0,0,0,4,0,23,0,749,1,1,0,2,1,0.0,1,-6,14,20,46,False,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,228,0,0,0,0.0,13197,0.0,0,2017-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,9,0,0,0,0,0,0,23,0,1346,0,0,0,1,1,0.0,0,-18,16,34,55,False,0,0
Abel_Hernández,0,1,0,0,0,3,0,0,1,0.0,0,0,163,0,0,229,0,0,0,1.0,13280,3.0,0,2017-02-01T20:00:00Z,01 Feb 20:00,0,0,22,0,0,11,0,0,0,0,0,0,23,0,41578,0,0,0,0,0,7.0,1,-560,1465,2025,59,False,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,229,0,0,0,0.0,13281,0.0,0,2017-02-01T20:00:00Z,01 Feb 20:00,0,0,0,0,0,11,0,0,0,0,0,0,23,0,226141,0,0,0,0,0,0.0,0,-9219,4881,14100,45,False,0,0
Adama_Traoré,0,28,0,0,0,21,0,2,16,5.3,6,0,563,0,0,224,0,1,0,5.2,13680,19.2,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,90,0,0,19,0,0,0,0,8,0,23,0,8847,2,4,0,1,1,27.0,2,194,1050,856,48,True,0,0
Adam_Clayton,0,58,0,0,0,21,0,3,54,52.3,0,0,283,0,0,224,0,1,0,7.8,13400,25.0,4,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,90,0,1,19,0,0,0,0,8,0,23,0,42506,0,1,1,1,1,1.0,2,94,2977,2883,43,True,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,222,0,0,0,0.0,13147,0.0,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,23,0,5237,0,0,0,2,0,0.0,0,-75,26,101,44,True,0,0
Adam_Forshaw,0,49,0,0,0,10,0,1,41,6.7,1,0,286,0,0,224,2,1,0,3.8,13403,5.6,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,90,0,0,19,0,0,0,0,4,0,23,0,36323,2,1,0,1,1,26.0,2,-925,2478,3403,45,True,0,0
