name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,0,0,0.0,0,0,454,0,0,327,0,0,0,0.0,19644,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,15682,0,0,0,2,2,0.0,0,-1477,90,1567,51,False,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,322,0,0,0,0.0,19332,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,3,0,0,0,0,0,0,33,0,8424,0,0,0,1,3,0.0,0,-94,18,112,55,True,0,0
Aaron_Ramsey,1,67,0,0,0,26,0,4,61,27.6,0,0,16,0,0,324,2,1,0,7.1,19206,23.6,2,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,90,0,0,12,0,0,0,0,11,0,33,0,39346,2,1,0,2,1,20.0,5,-59,45,104,76,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,321,0,0,0,0.0,19802,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,8,0,0,0,0,0,0,33,0,183,0,0,0,2,2,0.0,0,0,4,4,45,True,0,0
Abdoulaye_Doucouré,0,73,0,0,0,16,1,2,64,12.5,1,0,482,0,0,329,0,0,0,3.9,19672,17.0,1,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,90,0,0,16,0,0,0,0,8,0,33,0,924,1,2,2,0,1,9.0,3,-28,18,46,46,True,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,323,0,0,0,0.0,19270,0.0,0,2017-04-16T15:00:00Z,16 Apr 16:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,1465,0,0,0,0,2,0.0,0,-3,3,6,55,False,0,0
Abel_Hernández,0,2,0,0,0,3,0,0,1,0.3,0,0,163,0,0,326,0,1,0,0.0,19353,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,21,0,0,14,0,0,0,0,0,0,33,0,49547,0,0,0,1,3,0.0,1,2938,4887,1949,59,False,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,326,0,0,0,0.0,19354,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,14,0,0,0,0,0,0,33,0,173042,0,0,0,1,3,0.0,0,-3134,1274,4408,44,False,0,0
Adama_Traoré,0,3,0,0,0,4,0,0,2,0.2,5,0,563,0,0,324,1,1,0,0.8,19753,4.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,23,0,0,1,0,0,0,0,1,0,33,0,9108,3,0,0,2,1,4.0,1,-233,614,847,48,True,0,0
Adam_Clayton,0,34,0,0,0,16,0,2,29,26.1,1,0,283,0,0,324,4,2,0,4.5,19473,15.0,2,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,90,0,1,1,0,0,0,0,10,0,33,0,38914,4,3,0,2,1,4.0,2,-165,1240,1405,43,True,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,328,0,0,0,0.0,19220,0.0,0,2017-04-15T11:30:00Z,15 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,33,0,4570,0,0,0,0,4,0.0,0,-52,14,66,44,False,0,0
Adam_Forshaw,0,0,0,0,0,0,0,0,0,0.0,0,0,286,0,0,324,0,0,0,0.0,19476,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,33,0,20898,0,0,0,2,1,0.0,0,-867,188,1055,45,True,0,0
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,330,0,0,0,0.0,19395,0.0,0,2017-04-16T12:30:00Z,16 Apr 13:30,0,0,0,0,0,19,0,0,0,0,0,0,33,0,396005,0,0,0,1,0,0.0,0,-26049,527,26576,68,False,0,0
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,327,0,0,0,0.0,19535,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,33,0,980,0,0,0,2,2,0.0,0,-11,4,15,40,True,0,0
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,324,0,0,0,0.0,19475,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,33,0,999,0,0,0,2,1,0.0,0,0,2,2,44,True,0,0
Adam_Smith,0,26,0,0,0,16,0,3,20,1.4,0,0,34,0,0,328,1,4,0,1.8,19224,16.8,0,2017-04-15T11:30:00Z,15 Apr 12:30,0,0,90,1,0,17,0,0,0,0,7,0,33,0,287191,1,5,0,0,4,0.0,0,-4228,2569,6797,45,False,0,0
Ademola_Lookman,0,4,0,0,0,3,0,0,3,0.3,0,0,627,0,0,322,0,0,0,0.1,19817,0.2,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,1,0,0,3,0,0,0,0,0,0,33,0,2443,0,0,0,1,3,0.0,1,-283,24,307,51,True,0,0
Adlène_Guédioura,0,0,0,0,0,0,0,0,0,0.0,0,0,415,0,0,324,0,0,0,0.0,19605,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,33,0,3379,0,0,0,2,1,0.0,0,-62,9,71,43,True,0,0
Adnan_Januzaj,0,5,0,0,0,2,0,0,3,0.3,0,0,261,0,0,327,0,0,0,0.1,19451,0.4,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,15,0,0,20,0,0,0,0,1,0,33,0,22104,1,0,0,2,2,0.0,1,-131,86,217,53,True,0,0
Adrian_Mariappa,0,55,0,0,3,30,1,11,49,0.3,0,0,556,0,0,329,0,0,0,3.4,19746,31.2,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,90,1,0,16,0,0,0,0,6,0,33,0,11174,0,1,0,0,1,2.0,9,79,220,141,40,True,0,0
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0.0,0,0,450,0,0,327,0,0,0,0.0,19640,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,72933,0,0,0,2,2,0.0,0,-322,65,387,46,False,0,0
Ahmed_Elmohamady,0,4,0,0,0,3,0,0,3,0.2,0,0,158,0,0,326,0,0,0,0.0,19348,0.2,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,5,0,0,14,0,0,0,0,1,0,33,0,9508,0,0,0,1,3,0.0,1,-22,102,124,46,False,0,0
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,187,0,0,321,0,0,0,0.0,19377,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,5,0,0,0,0,0,0,33,0,136018,0,0,0,2,2,0.0,0,-243,127,370,69,False,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,322,0,0,0,0.0,19721,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,1239,0,0,0,1,3,0.0,0,-11,4,15,43,False,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,324,0,0,0,0.0,19783,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,208,0,0,0,2,1,0.0,0,2,6,4,45,False,0,0
Alberto_Moreno,0,1,0,0,0,4,0,0,1,0.0,0,0,192,0,0,330,0,0,0,0.1,19382,0.0,0,2017-04-16T12:30:00Z,16 Apr 13:30,0,0,1,0,0,19,0,0,0,0,2,0,33,0,64969,0,1,1,1,0,2.0,1,-225,62,287,44,False,0,0
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,324,0,0,0,0.0,19471,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,33,0,1375,0,0,0,2,1,0.0,0,-12,3,15,54,True,0,0
Aleix_García Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,325,0,0,0,0.0,19768,0.0,0,2017-04-15T16:30:00Z,15 Apr 17:30,0,0,0,0,0,13,0,0,0,0,0,0,33,0,726,0,0,0,3,0,0.0,0,-6,4,10,50,False,0,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,220,0,0,325,0,0,0,0.0,19410,0.0,0,2017-04-15T16:30:00Z,15 Apr 17:30,0,0,0,0,0,13,0,0,0,0,0,0,33,0,142104,0,0,0,3,0,0.0,0,-1265,1479,2744,58,False,0,0
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,330,0,0,0,0.0,19714,0.0,0,2017-04-16T12:30:00Z,16 Apr 13:30,0,0,0,0,0,19,0,0,0,0,0,0,33,0,15678,0,0,0,1,0,0.0,0,-63,36,99,40,False,0,0
Alexis_Sánchez,0,50,0,0,0,20,0,2,35,27.3,0,0,12,0,0,324,3,1,1,10.8,19202,42.8,1,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,89,0,1,12,0,0,0,0,5,0,33,0,1121330,7,0,0,2,1,38.0,7,-81944,9898,91842,116,False,0,0
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,324,0,0,0,0.0,19712,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,33,0,2518,0,0,0,2,1,0.0,0,-3,5,8,40,True,0,0
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,326,0,0,0,0.0,19344,0.0,0,2017-04-15T14:00:00Z,15 Apr 15:00,0,0,0,0,0,14,0,0,0,0,0,0,33,0,5193,0,0,0,1,3,0.0,0,-36,14,50,40,False,0,0
Alex_Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,324,0,0,0,0.0,19211,0.0,0,2017-04-17T19:00:00Z,17 Apr 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,61339,0,0,0,2,1,0.0,0,-5733,673,6406,54,False,0,0
