name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,20,0,0,0,20,1,4,14,5.3,1,0,454,0,0,360,1,0,0,2.3,21762,13.8,0,2017-05-05T19:00:00Z,05 May 20:00,0,0,90,0,1,17,0,0,0,0,6,0,36,0,14524,3,0,0,0,1,4.0,6,-396,43,439,51,True,0,0
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,359,0,0,0,0.0,21430,0.0,0,2017-05-06T16:30:00Z,06 May 17:30,0,0,0,0,0,16,0,0,0,0,0,0,36,0,8318,0,0,0,0,1,0.0,0,-44,12,56,55,False,0,0
Aaron_Ramsey,0,60,0,1,0,12,1,1,53,20.3,2,0,16,0,0,351,0,0,0,6.1,21292,13.8,1,2017-05-07T15:00:00Z,07 May 16:00,0,0,90,0,0,11,0,0,0,0,6,0,36,0,43160,2,1,0,0,2,27.0,3,3154,3402,248,76,True,0,0
Aaron_Ramsey,1,55,1,0,0,24,1,2,48,17.3,0,0,16,0,0,257,2,0,0,6.8,21291,21.6,1,2017-05-10T18:45:00Z,10 May 19:45,0,0,90,0,0,13,0,0,0,0,6,0,36,0,43160,0,1,2,2,0,29.0,6,3154,3402,248,76,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,358,0,0,0,0.0,21935,0.0,0,2017-05-06T11:30:00Z,06 May 12:30,0,0,0,0,0,10,0,0,0,0,0,0,36,0,205,0,0,0,0,5,0.0,0,11,16,5,45,False,0,0
Abdoulaye_Doucouré,0,85,0,0,0,18,0,4,73,36.9,1,0,482,0,0,356,2,3,0,5.4,21790,16.6,3,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,0,8,0,0,0,0,13,0,36,0,923,2,1,0,0,3,0.0,2,-1,25,26,46,False,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,354,0,0,0,0.0,21367,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,12,0,0,0,0,0,0,36,0,1498,0,0,0,0,3,0.0,0,-3,9,12,55,True,0,0
Abel_Hernández,0,18,0,0,0,12,0,0,15,23.8,1,0,163,0,0,355,0,2,0,9.5,21451,16.8,2,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,0,15,0,0,0,0,3,0,36,0,49226,1,2,1,2,0,54.0,2,2664,4795,2131,59,True,0,0
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,355,0,0,0,0.0,21452,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,15,0,0,0,0,0,0,36,0,162101,0,0,0,2,0,0.0,0,-1958,1046,3004,44,True,0,0
Adama_Traoré,0,8,0,0,0,1,0,0,6,8.2,0,0,563,0,0,354,1,2,0,0.9,21878,1.2,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,56,0,1,4,0,0,0,0,4,0,36,0,7387,3,0,0,0,3,0.0,1,-904,36,940,48,False,0,0
Adam_Clayton,0,69,0,0,0,19,0,6,64,5.3,0,0,283,0,0,354,3,3,0,1.9,21571,13.8,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,90,0,0,4,0,0,0,0,4,0,36,0,37326,0,3,0,0,3,0.0,2,-1171,475,1646,43,False,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,352,0,0,0,0.0,21317,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,14,0,0,0,0,0,0,36,0,4529,0,0,0,2,2,0.0,0,-22,14,36,44,True,0,0
Adam_Forshaw,0,17,0,0,0,1,0,0,16,2.5,1,0,286,0,0,354,2,2,0,0.3,21574,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,55,0,0,4,0,0,0,0,2,0,36,0,18779,1,0,0,0,3,2.0,1,-856,44,900,45,False,0,0
Adam_Lallana,0,18,0,0,0,4,0,2,13,15.2,0,0,205,0,0,357,0,0,0,3.4,21493,10.0,1,2017-05-07T12:30:00Z,07 May 13:30,0,0,22,0,0,13,0,0,0,0,5,0,36,0,386043,2,0,0,0,0,9.0,1,9258,11821,2563,67,True,0,0
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,355,0,0,0,0.0,21653,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,7,0,0,0,0,0,0,36,0,964,0,0,0,2,0,0.0,0,-9,0,9,40,False,0,0
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,354,0,0,0,0.0,21573,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,36,0,995,0,0,0,0,3,0.0,0,1,3,2,44,False,0,0
Adam_Smith,1,55,1,0,3,30,0,6,46,31.9,1,0,34,0,0,352,1,2,0,7.5,21321,35.6,2,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,1,14,0,0,0,0,6,0,36,0,298031,1,1,1,2,2,7.0,7,7958,14211,6253,45,True,0,0
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,627,0,0,359,0,0,0,0.0,21951,0.0,0,2017-05-06T16:30:00Z,06 May 17:30,0,0,0,0,0,16,0,0,0,0,0,0,36,0,2116,0,0,0,0,1,0.0,0,-82,8,90,50,False,0,0
Adlène_Guédioura,0,0,0,0,0,0,0,0,0,0.0,0,0,415,0,0,354,0,0,0,0.0,21723,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,36,0,3325,0,0,0,0,3,0.0,0,-10,37,47,42,False,0,0
Adnan_Januzaj,0,0,0,0,0,0,0,0,0,0.0,0,0,261,0,0,355,0,0,0,0.0,21549,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,7,0,0,0,0,0,0,36,0,21735,0,0,0,2,0,0.0,0,-125,24,149,53,False,0,0
Adrian_Mariappa,0,36,0,0,0,17,0,16,31,10.5,1,0,556,1,0,356,0,3,0,4.2,21871,25.6,1,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,0,8,0,0,0,0,2,0,36,0,15021,0,0,0,0,3,6.0,1,1254,1850,596,40,False,0,0
Adrián_San Miguel del Castillo,0,27,0,0,3,31,1,0,9,0.0,0,0,450,0,0,360,0,0,0,3.7,21758,37.2,0,2017-05-05T19:00:00Z,05 May 20:00,0,0,90,0,0,17,0,0,0,0,9,0,36,5,72727,0,0,0,0,1,0.0,10,13,178,165,46,True,0,0
Ahmed_Elmohamady,0,47,0,0,0,4,0,3,32,16.4,0,0,158,0,0,355,2,1,0,2.6,21446,9.2,1,2017-05-06T14:00:00Z,06 May 15:00,0,0,85,0,1,15,0,0,0,0,7,0,36,0,9505,2,0,0,2,0,0.0,1,76,145,69,46,True,0,1
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,187,0,0,356,0,0,0,0.0,21475,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,18,0,0,0,0,0,0,36,0,135702,0,0,0,0,3,0.0,0,-138,59,197,69,True,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,353,0,0,0,0.0,21843,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,19,0,0,0,0,0,0,36,0,1231,0,0,0,2,2,0.0,0,-4,1,5,43,True,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,351,0,0,0,0.0,21914,0.0,0,2017-05-07T15:00:00Z,07 May 16:00,0,0,0,0,0,11,0,0,0,0,0,0,36,0,221,0,0,0,0,2,0.0,0,-1,7,8,45,True,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,257,0,0,0,0.0,21913,0.0,0,2017-05-10T18:45:00Z,10 May 19:45,0,0,0,0,0,13,0,0,0,0,0,0,36,0,221,0,0,0,2,0,0.0,0,-1,7,8,45,False,0,0
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,192,0,0,357,0,0,0,0.0,21480,0.0,0,2017-05-07T12:30:00Z,07 May 13:30,0,0,0,0,0,13,0,0,0,0,0,0,36,0,64864,0,0,0,0,0,0.0,0,-90,60,150,44,True,0,0
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,354,0,0,0,0.0,21569,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,36,0,1424,0,0,0,0,3,0.0,0,-2,2,4,54,False,0,0
Aleix_García Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,358,0,0,0,0.0,21893,0.0,0,2017-05-06T11:30:00Z,06 May 12:30,0,0,0,0,0,5,0,0,0,0,0,0,36,0,761,0,0,0,0,5,0.0,0,4,10,6,50,True,0,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,220,0,0,358,0,0,0,0.0,21508,0.0,0,2017-05-06T11:30:00Z,06 May 12:30,0,0,0,0,0,5,0,0,0,0,0,0,36,0,142070,0,0,0,0,5,0.0,0,1472,3969,2497,58,True,0,0
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,357,0,0,0,0.0,21836,0.0,0,2017-05-07T12:30:00Z,07 May 13:30,0,0,0,0,0,13,0,0,0,0,0,0,36,0,15570,0,0,0,0,0,0.0,0,-53,30,83,40,True,0,0
Alexis_Sánchez,0,60,1,0,0,9,1,0,47,26.8,2,0,12,0,0,351,1,0,0,6.8,21284,5.4,1,2017-05-07T15:00:00Z,07 May 16:00,0,0,90,0,0,11,0,0,0,0,6,0,36,0,1235053,6,0,0,0,2,36.0,3,129151,152820,23669,115,True,0,0
Alexis_Sánchez,0,43,0,0,3,35,1,1,33,4.7,8,0,12,0,0,257,0,0,1,9.2,21283,44.4,0,2017-05-10T18:45:00Z,10 May 19:45,0,0,90,0,0,13,0,0,0,0,6,0,36,0,1235053,4,0,0,2,0,43.0,11,129151,152820,23669,115,False,1,0
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,354,0,0,0,0.0,21834,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,36,0,2492,0,0,0,0,3,0.0,0,-5,1,6,40,False,0,0
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,355,0,0,0,0.0,21442,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,15,0,0,0,0,0,0,36,0,5084,0,0,0,2,0,0.0,0,-40,10,50,40,True,0,0
Alex_Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,351,0,0,0,0.0,21301,0.0,0,2017-05-07T15:00:00Z,07 May 16:00,0,0,0,0,0,11,0,0,0,0,0,0,36,0,54554,0,0,0,0,2,0.0,0,-403,1758,2161,53,True,0,0
Alex_Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,257,0,0,0,0.0,21300,0.0,0,2017-05-10T18:45:00Z,10 May 19:45,0,0,0,0,0,13,0,0,0,0,0,0,36,0,54554,0,0,0,2,0,0.0,0,-403,1758,2161,53,False,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,357,0,0,0,0.0,21389,0.0,0,2017-05-07T12:30:00Z,07 May 13:30,0,0,0,0,0,9,0,0,0,0,0,0,36,0,5425,0,0,0,0,0,0.0,0,-22,7,29,43,False,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,257,0,0,0,0.0,21388,0.0,0,2017-05-10T18:45:00Z,10 May 19:45,0,0,0,0,0,1,0,0,0,0,0,0,36,0,5425,0,0,0,2,0,0.0,0,-22,7,29,43,True,0,0
Alex_Oxlade-Chamberlain,2,23,1,0,1,28,1,2,19,30.8,2,0,18,0,0,351,5,0,0,8.8,21295,46.4,2,2017-05-07T15:00:00Z,07 May 16:00,0,0,83,0,1,11,0,0,0,0,3,0,36,0,73217,3,1,0,0,2,11.0,10,16204,17433,1229,58,True,0,0
Alex_Oxlade-Chamberlain,0,19,0,0,0,7,0,1,17,16.4,0,0,18,0,0,257,0,0,0,5.0,21294,11.4,1,2017-05-10T18:45:00Z,10 May 19:45,0,0,35,0,1,13,0,0,0,0,3,0,36,0,73217,1,1,0,2,0,22.0,1,16204,17433,1229,58,False,0,0
Alex_Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,601,0,0,353,0,0,0,0.0,21923,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,3,0,0,0,0,0,0,36,0,2279,0,0,0,2,2,0.0,0,-16,5,21,40,False,0,0
