pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-12-05,,,,N,Brentford,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Leeds United,
,,,,,Fri,,Premier League,,,,,,2021-12-10,,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Watford,
,,,,,Sat,,FA Cup,,,,,,2022-01-08,,,,N,Brentford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Third round proper,Port Vale,
,,,,,Sat,,FA Cup,,,,,,2022-02-05,,,,N,Brentford,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Fourth round proper,Everton,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Arsenal,
,,,,,Sun,,Premier League,,,,,,2022-03-20,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Leicester City,
,,,,,Sat,,Premier League,,,,,,2022-04-23,,,,N,Brentford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Tottenham,
,,,,,Mon,,Premier League,,,,,,2022-05-02,,,,N,Brentford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Manchester Utd,
0,0,1,0,0,Sat,0,Premier League,0,0,1,0.0,RW,2022-05-07,2,0,0,N,Brentford,0,0,0.0,0.0,,0,0,,4,0,W 3–0,0,,0,0,Home,0,Matchweek 36,Southampton,0
,,,,,Sun,,Premier League,,,,,,2022-05-22,,,,N,Brentford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 38,Leeds United,
