pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 2,0,,,,RB,,2021-11-29,,,Y*,Norwich City,,,,,,1,,,70,,W 5–0,0,,,,Away,0,Matchweek 13,Wolves,
,,,,,Sat,,Premier League,,,,,,,2021-12-11,,,N,Norwich City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Manchester Utd,
0,0,12,0,0,Tue,0,Premier League,0,1,25,0.0,DM,9,2021-12-14,0,15,N,Norwich City,0,0,0.0,0.0,71.4,1,21,,46,0,L 0–2,0,,2,0,Home,0,Matchweek 17,Aston Villa,2
,,,,,Sun,,Premier League,,,,,,,2021-12-26,,,N,Norwich City,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Arsenal,
0,3,33,0,4,Tue,0,Premier League,0,4,62,0.3,RB,13,2021-12-28,0,30,Y,Norwich City,1,0,0.0,0.3,68.2,1,44,,90,0,L 0–3,0,,3,2,Away,0,Matchweek 20,Crystal Palace,4
0,,,0,,Sun,,FA Cup,0,,,,LB,,2022-01-09,0,,Y,Norwich City,0,,,,,0,,,70,,W 1–0,0,,,,Away,0,Third round proper,Charlton Ath,0
,,,,,Wed,,Premier League,,,,,,,2022-01-12,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 18,West Ham,
0,0,3,0,0,Sat,0,Premier League,0,1,11,0.0,RB,3,2022-01-15,0,5,N,Norwich City,0,0,0.0,0.0,55.6,0,9,,14,0,W 2–1,0,,0,0,Home,0,Matchweek 22,Everton,1
0,0,6,0,0,Fri,0,Premier League,0,2,10,0.0,CM,9,2022-01-21,0,3,N,Norwich City,0,2,0.0,0.0,60.0,0,5,,4,0,W 3–0,0,,0,2,Away,0,Matchweek 23,Watford,0
0,,,0,,Sat,,FA Cup,0,,,,RB,,2022-02-05,0,,Y,Norwich City,0,,,,,0,,,90,,W 1–0,0,,,,Away,0,Fourth round proper,Wolves,3
,,,,,Wed,,Premier League,,,,,,,2022-02-09,,,N,Norwich City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 24,Crystal Palace,
0,0,6,0,1,Sat,0,Premier League,0,1,15,0.0,RB,4,2022-02-12,0,8,N,Norwich City,0,0,0.0,0.0,66.7,0,12,,28,0,L 0–4,0,,1,1,Home,0,Matchweek 25,Manchester City,1
,,,,,Sat,,Premier League,,,,,,,2022-02-19,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Liverpool,
,,,,,Fri,,Premier League,,,,,,,2022-02-25,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 27,Southampton,
0,,,0,,Wed,,FA Cup,0,,,,RB,,2022-03-02,0,,Y,Norwich City,1,,,,,1,,,90,,L 1–2,0,,,,Away,0,Fifth round proper,Liverpool,4
0,3,35,0,4,Sat,1,Premier League,0,4,81,0.2,"RB,LB",17,2022-03-05,1,52,Y,Norwich City,2,0,0.1,0.2,78.8,0,66,,90,0,L 1–3,0,,3,4,Home,0,Matchweek 28,Brentford,2
0,1,12,0,6,Sat,0,Premier League,0,1,48,0.0,RB,15,2022-04-02,0,18,Y,Norwich City,0,0,0.0,0.0,62.1,0,29,,90,0,D 0–0,0,,1,5,Away,0,Matchweek 31,Brighton,4
0,0,14,0,4,Sun,0,Premier League,0,2,38,0.1,RB,12,2022-04-10,0,13,Y,Norwich City,1,1,0.0,0.1,56.5,0,23,,90,0,W 2–0,0,,3,1,Home,0,Matchweek 32,Burnley,1
0,2,23,0,4,Sat,0,Premier League,0,4,59,0.2,RB,10,2022-04-16,0,38,Y,Norwich City,2,2,0.0,0.2,86.4,0,44,,90,1,L 2–3,0,,3,1,Away,0,Matchweek 33,Manchester Utd,4
0,0,31,0,0,Sat,0,Premier League,0,2,53,0.0,"RB,CB",11,2022-04-23,0,35,Y,Norwich City,0,1,0.0,0.0,79.5,0,44,,90,0,L 0–3,0,,1,4,Home,0,Matchweek 34,Newcastle Utd,4
0,0,41,0,4,Sat,0,Premier League,0,1,76,0.0,CB,2,2022-04-30,0,52,Y,Norwich City,0,0,0.0,0.0,88.1,0,59,,90,0,L 0–2,0,,1,0,Away,0,Matchweek 35,Aston Villa,4
0,1,26,0,2,Sun,0,Premier League,0,1,49,0.0,CB,7,2022-05-08,0,36,Y,Norwich City,0,0,0.1,0.0,94.7,0,38,,90,0,L 0–4,0,,0,1,Home,0,Matchweek 36,West Ham,5
0,0,26,0,1,Wed,0,Premier League,0,0,46,0.1,CB,6,2022-05-11,0,31,Y,Norwich City,1,0,0.0,0.1,93.9,0,33,,90,0,L 0–3,0,,0,0,Away,0,Matchweek 21,Leicester City,2
0,1,21,0,1,Sun,1,Premier League,0,1,52,0.0,CB,12,2022-05-15,0,30,Y,Norwich City,0,1,0.0,0.0,71.4,0,42,,90,1,D 1–1,0,,1,6,Away,0,Matchweek 37,Wolves,3
0,0,11,0,0,Sun,0,Premier League,0,0,21,0.0,CB,9,2022-05-22,0,14,Y,Norwich City,0,0,0.0,0.0,82.4,1,17,,35,0,L 0–5,0,,0,1,Home,0,Matchweek 38,Tottenham,1
