pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,5,51,0,1,Sat,1,Premier League,1,3,83,0.1,"LB,WB",10,2021-08-14,0,57,Y,Brighton,2,0,0.2,0.1,81.4,0,70,,90,0,W 2–1,0,,3,2,Away,0,Matchweek 1,Burnley,0
0,6,36,0,1,Sat,1,Premier League,1,7,70,0.0,WB,6,2021-08-21,1,51,Y,Brighton,1,0,0.2,0.0,77.3,0,66,,90,0,W 2–0,0,,7,0,Home,0,Matchweek 2,Watford,0
0,5,48,0,3,Sat,0,Premier League,0,5,90,0.1,"WB,CM,RM",23,2021-08-28,1,60,Y,Brighton,1,0,0.3,0.1,80.0,0,75,,90,0,L 0–2,0,,6,4,Home,0,Matchweek 3,Everton,0
0,,,0,,Wed,,EFL Cup,0,,,,,,2021-09-22,0,,N,Brighton,1,,,,,0,,,45,,W 2–0,0,,,,Home,0,Third round,Swansea City,0
0,2,56,0,0,Mon,0,Premier League,0,6,71,0.0,"DM,CM",15,2021-09-27,0,52,Y,Brighton,0,0,0.1,0.0,75.4,0,69,,90,0,D 1–1,0,,7,2,Away,0,Matchweek 6,Crystal Palace,0
0,6,33,0,2,Sat,0,Premier League,0,4,57,0.0,"CM,DM",15,2021-10-02,0,40,Y,Brighton,1,0,0.4,0.0,78.4,0,51,,83,0,D 0–0,0,,5,0,Home,0,Matchweek 7,Arsenal,1
0,4,37,0,2,Sat,0,Premier League,0,4,72,0.1,CM,23,2021-10-16,0,46,Y,Brighton,2,1,0.1,0.1,78.0,0,59,,90,0,D 0–0,0,,8,3,Away,0,Matchweek 8,Norwich City,1
0,2,31,0,0,Sat,0,Premier League,0,1,40,0.2,CM,10,2021-10-23,1,35,Y,Brighton,1,0,0.1,0.2,92.1,0,38,,71,0,L 1–4,0,,3,0,Home,0,Matchweek 9,Manchester City,1
0,,,0,,Wed,,EFL Cup,0,,,,CM,,2021-10-27,0,,Y*,Brighton,2,,,,,0,,,90,,D 2 ,0,,,,Away,0,Fourth round,Leicester City,0
0,1,7,0,1,Sat,0,Premier League,0,0,13,0.0,LW,3,2021-10-30,0,5,N,Brighton,0,0,0.1,0.0,55.6,0,9,,14,0,D 2–2,0,,0,0,Away,0,Matchweek 10,Liverpool,0
