pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CM,,2021-10-18,,,Y,Everton,,,,,,0,,,81,,W 4–2,0,,,,Home,0,Matchweek 8,Leeds Utd U23,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,CM,,2021-10-22,,,Y,Everton,,,,,,0,,,81,,L 0–4,0,,,,Away,0,Matchweek 9,Arsenal,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,CM,,2021-10-30,,,Y,Everton,,,,,,0,,,90,,D 1–1,0,,,,Away,0,Matchweek 10,Chelsea,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,CM,,2021-11-06,,,Y,Everton,,,,,,1,,,79,,W 3–2,0,,,,Home,0,Matchweek 11,Manchester City,
0,0,0,0,0,Sun,0,Premier League,0,0,0,0.0,DM,1,2021-11-21,0,0,N,Everton,0,0,0.0,0.0,,0,0,,1,0,L 0–3,0,,0,0,Away,0,Matchweek 12,Manchester City,0
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CM,,2021-11-22,,,Y,Everton,,,,,,1,,,90,,W 2–1,0,,,,Home,0,Matchweek 12,Brighton,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,CM,,2021-11-26,,,Y,Everton,,,,,,0,,,90,,L 0–4,0,,,,Away,0,Matchweek 13,Tottenham,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CB,,2021-12-06,,,Y,Everton,,,,,,0,,,90,,W 2–0,0,,,,Home,0,Matchweek 14,Arsenal,
,,,,,Sun,,Premier League,,,,,,,2021-12-12,,,N,Everton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Crystal Palace,
0,0,0,0,0,Thu,0,Premier League,0,0,0,0.0,LW,3,2021-12-16,0,0,N,Everton,0,0,0.0,0.0,,0,0,,1,0,D 1–1,0,,0,0,Away,0,Matchweek 17,Chelsea,0
,,,,,Sun,,Premier League,,,,,,,2022-01-02,,,N,Everton,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Brighton,
,,,,,Sat,,FA Cup,,,,,,,2022-01-08,,,N,Everton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Third round proper,Hull City,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,CM,,2022-01-15,,,Y,Everton,,,,,,0,,,90,,D 1–1,0,,,,Away,0,Matchweek 17,Liverpool,
0,0,2,0,0,Sat,0,Premier League,0,0,5,0.0,DM,6,2022-01-22,0,0,N,Everton,1,2,0.0,0.0,0.0,0,1,,26,1,L 0–1,0,,0,1,Home,0,Matchweek 23,Aston Villa,1
0,,,0,,Mon,,PL2 — Div. 1,0,,,,CM,,2022-02-21,,,Y,Everton,,,,,,0,,,55,,W 2–0,0,,,,Away,0,Matchweek 20,Derby County,
0,,,0,,Fri,,PL2 — Div. 1,1,,,,CM,,2022-04-15,,,Y,Everton,,,,,,0,,,90,,W 2–0,0,,,,Home,0,Matchweek 21,Chelsea,
