pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,6,0,0,Sat,0,Premier League,0,0,7,0.0,FW,5,2021-08-14,0,5,N,Manchester Utd,0,2,0.0,0.0,71.4,0,7,,16,2,W 5–1,0,,2,0,Home,0,Matchweek 1,Leeds United,0
0,0,6,0,1,Sun,0,Premier League,0,0,12,0.1,FW,9,2021-08-22,0,4,Y,Manchester Utd,1,1,0.0,0.1,66.7,0,6,,58,1,D 1–1,0,,1,0,Away,0,Matchweek 2,Southampton,0
0,0,11,0,1,Sun,0,Premier League,0,3,15,0.0,"LW,FW",1,2021-08-29,0,8,N,Manchester Utd,0,1,0.0,0.0,80.0,0,10,,19,1,W 1–0,0,,2,0,Away,0,Matchweek 3,Wolves,0
0,,,0,,Wed,,WCQ,0,,,,,,2021-09-01,0,,N,France,0,,,,,0,,,15,,D 1–1,0,,,,Home,0,First round,Bosnia and Herzegovina,0
0,,,0,,Sat,,WCQ,0,,,,FW,,2021-09-04,2,,Y,France,3,,,,,0,,,63,,D 1–1,0,,,,Away,1,First round,Ukraine,0
0,,,0,,Tue,,WCQ,0,,,,FW,,2021-09-07,0,,Y,France,0,,,,,0,,,79,,W 2–0,0,,,,Home,0,First round,Finland,0
0,1,4,0,0,Sat,1,Premier League,0,0,5,0.0,LW,1,2021-09-11,0,3,N,Manchester Utd,0,0,0.1,0.0,75.0,0,4,,6,0,W 4–1,0,,0,0,Home,0,Matchweek 4,Newcastle Utd,0
0,0,2,0,0,Tue,0,Champions Lg,0,0,2,0.0,FW,0,2021-09-14,0,0,N,Manchester Utd,0,0,0.0,0.0,0.0,0,1,,2,0,L 1–2,0,,0,0,Away,0,Group stage,Young Boys,0
,,,,,Sun,,Premier League,,,,,,,2021-09-19,,,N,Manchester Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,West Ham,
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2021-09-22,1,,Y,Manchester Utd,3,,,,,0,,,90,,L 0–1,0,,,,Home,0,Third round,West Ham,0
,,,,,Sat,,Premier League,,,,,,,2021-09-25,,,N,Manchester Utd,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Aston Villa,
,,,,,Wed,,Champions Lg,,,,,,,2021-09-29,,,N,Manchester Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Group stage,Villarreal,
0,1,39,0,0,Sat,0,Premier League,0,3,47,0.3,LW,8,2021-10-02,2,33,Y,Manchester Utd,3,0,0.0,0.3,82.5,0,40,,56,0,D 1–1,0,,8,1,Home,1,Matchweek 7,Everton,1
,,,,,Thu,,UEFA Nations League,,,,,,,2021-10-07,,,N,France,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Neutral,,Semi-finals,Belgium,
,,,,,Sun,,UEFA Nations League,,,,,,,2021-10-10,,,N,France,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Neutral,,Final,Spain,
,,,,,Tue,,Champions Lg,,,,,,,2021-11-02,,,N,Manchester Utd,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Group stage,Atalanta,
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Manchester Utd,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Manchester City,
0,0,10,0,0,Sat,0,Premier League,0,1,11,0.0,LW,3,2021-11-20,0,5,N,Manchester Utd,0,3,0.0,0.0,62.5,0,8,,45,1,L 1–4,0,,2,0,Away,0,Matchweek 12,Watford,0
0,1,33,0,0,Tue,0,Champions Lg,0,1,38,0.0,LW,6,2021-11-23,0,26,Y,Manchester Utd,0,5,0.0,0.0,86.7,0,30,,65,2,W 2–0,0,,6,0,Away,0,Group stage,Villarreal,0
,,,,,Sun,,Premier League,,,,,,,2021-11-28,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Chelsea,
0,0,2,0,0,Thu,0,Premier League,0,0,2,0.0,FW,0,2021-12-02,0,0,N,Manchester Utd,0,0,0.0,0.0,0.0,0,1,,3,0,W 3–2,0,,0,0,Home,0,Matchweek 14,Arsenal,0
,,,,,Wed,,Premier League,,,,,,,2022-01-19,,,N,Manchester Utd,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Brentford,
0,1,10,0,1,Sat,1,Premier League,0,1,11,0.1,LM,1,2022-01-22,0,8,N,Manchester Utd,1,0,0.0,0.1,88.9,0,9,,9,0,W 1–0,0,,3,0,Home,0,Matchweek 23,West Ham,0
0,0,43,0,0,Sat,0,La Liga,0,1,52,0.0,"RW,LW",12,2022-02-05,0,33,Y,Sevilla,0,6,0.0,0.0,84.6,0,39,,76,2,D 0–0,0,,7,0,Away,0,Matchweek 23,Osasuna,2
0,1,30,0,2,Fri,1,La Liga,1,4,39,0.0,"AM,FW",17,2022-02-11,0,19,Y,Sevilla,1,4,0.1,0.0,73.1,0,26,,81,1,W 2–0,0,,4,2,Home,0,Matchweek 24,Elche,0
0,3,22,0,3,Thu,1,Europa Lg,0,0,31,0.3,FW,12,2022-02-17,2,12,Y,Sevilla,4,6,0.0,0.3,85.7,0,14,,60,4,W 3–1,0,,1,0,Home,1,Knockout round play-offs,Dinamo Zagreb,0
0,0,3,0,0,Sun,0,La Liga,0,0,3,0.0,LW,5,2022-02-20,0,1,Y,Sevilla,0,0,0.0,0.0,50.0,0,2,,25,0,D 1–1,0,,0,0,Away,0,Matchweek 25,Espanyol,0
0,1,3,0,0,Thu,0,Europa Lg,0,0,4,0.0,AM,1,2022-03-10,0,2,N,Sevilla,1,0,0.0,0.0,100.0,0,2,,16,0,W 1–0,0,,1,0,Home,0,Round of 16,West Ham,0
0,1,13,0,0,Sun,0,La Liga,0,0,14,0.0,FW,4,2022-03-13,1,5,N,Sevilla,1,2,0.0,0.0,71.4,0,7,,37,1,D 1–1,0,,1,0,Away,0,Matchweek 28,Rayo Vallecano,0
0,4,39,0,3,Thu,0,Europa Lg,0,2,49,0.0,LW,16,2022-03-17,0,37,Y,Sevilla,1,4,0.1,0.0,94.9,0,39,,101,2,L 0–2,0,,12,1,Away,0,Round of 16,West Ham,0
0,0,15,0,1,Sun,0,La Liga,0,0,20,0.0,FW,7,2022-03-20,0,9,Y,Sevilla,1,1,0.0,0.0,100.0,0,9,,58,0,D 0–0,0,,1,0,Home,0,Matchweek 29,Real Sociedad,0
0,0,29,0,1,Sun,0,La Liga,0,2,36,0.1,FW,14,2022-04-03,1,22,Y,Sevilla,2,1,0.0,0.1,84.6,0,26,,81,0,L 0–1,0,,4,0,Away,0,Matchweek 30,Barcelona,1
0,1,39,0,1,Fri,0,La Liga,0,4,45,0.0,"AM,FW",13,2022-04-08,0,29,Y,Sevilla,0,4,0.1,0.0,85.3,0,34,,68,3,W 4–2,0,,5,1,Home,0,Matchweek 31,Granada,0
0,0,7,0,0,Sun,0,La Liga,0,0,9,0.0,FW,11,2022-04-17,0,2,Y,Sevilla,1,0,0.0,0.0,66.7,1,3,,40,0,L 2–3,0,,1,0,Home,0,Matchweek 32,Real Madrid,0
0,0,12,0,0,Wed,0,La Liga,0,0,13,0.1,LW,1,2022-05-11,1,8,N,Sevilla,1,0,0.0,0.1,72.7,0,11,,24,0,D 0–0,0,,3,1,Home,0,Matchweek 36,Mallorca,0
