pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,2,37,0,1,Sat,0,Premier League,0,1,55,0.1,LB,12,2021-08-28,0,38,N,Brighton,1,3,0.2,0.1,88.4,0,43,,45,2,L 0–2,0,,1,2,Home,0,Matchweek 3,Everton,2
0,0,38,0,2,Sat,0,Premier League,0,5,69,0.0,"CB,WB",14,2021-09-11,0,41,Y,Brighton,0,1,0.0,0.0,71.9,1,57,,90,0,W 1–0,0,,3,4,Away,0,Matchweek 4,Brentford,3
0,2,25,0,3,Sun,0,Premier League,0,3,50,0.0,"RB,WB",15,2021-09-19,0,29,Y,Brighton,0,1,0.1,0.0,69.0,1,42,,90,1,W 2–1,0,,1,4,Home,0,Matchweek 5,Leicester City,3
0,1,40,0,2,Mon,1,Premier League,1,7,71,0.0,"RB,WB",28,2021-09-27,0,38,Y,Brighton,0,1,0.2,0.0,70.4,0,54,,90,0,D 1–1,0,,1,10,Away,0,Matchweek 6,Crystal Palace,3
0,1,20,0,2,Sat,0,Premier League,0,3,37,0.0,WB,4,2021-10-02,0,23,Y,Brighton,0,1,0.0,0.0,71.9,1,32,,90,0,D 0–0,0,,1,0,Home,0,Matchweek 7,Arsenal,0
0,0,30,0,1,Sat,0,Premier League,0,2,59,0.0,WB,10,2021-10-16,0,31,Y,Brighton,0,0,0.0,0.0,63.3,1,49,,58,0,D 0–0,0,,4,3,Away,0,Matchweek 8,Norwich City,1
0,0,27,0,5,Sat,0,Premier League,0,1,46,0.0,CB,10,2021-10-23,0,33,Y,Brighton,0,0,0.0,0.0,89.2,0,37,,90,0,L 1–4,0,,1,3,Home,0,Matchweek 9,Manchester City,0
0,,,0,,Wed,,EFL Cup,0,,,,RM,,2021-10-27,0,,Y,Brighton,0,,,,,0,,,62,,D 2 ,0,,,,Away,0,Fourth round,Leicester City,2
0,1,34,0,0,Sat,0,Premier League,0,6,61,0.0,RB,10,2021-10-30,0,38,Y,Brighton,0,0,0.0,0.0,74.5,0,51,,90,0,D 2–2,0,,3,1,Away,0,Matchweek 10,Liverpool,4
0,3,62,0,1,Sat,0,Premier League,0,4,82,0.0,"RB,RM",9,2021-11-06,0,64,Y,Brighton,0,1,0.2,0.0,87.7,0,73,,90,1,D 1–1,0,,8,3,Home,0,Matchweek 11,Newcastle Utd,1
