pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sat,,2. Bundesliga,0,,,,RW,,2021-07-24,0,,Y,Werder Bremen,0,,,,,0,,,90,,D 1–1,0,,,Home,0,Matchweek 1,Hannover 96,0
0,,,0,,Sat,,2. Bundesliga,0,,,,RW,,2021-07-31,3,,Y,Werder Bremen,6,,,,,0,,,90,,W 3–2,0,,,Away,2,Matchweek 2,Düsseldorf,0
0,0,4,0,1,Sat,0,Premier League,0,0,11,0.0,RM,6,2021-08-14,0,4,N,Norwich City,1,1,0.0,0.0,100.0,0,4,,14,0,L 0–3,0,2,0,Home,0,Matchweek 1,Liverpool,2
0,0,5,0,1,Sat,0,Premier League,0,0,7,0.0,FW,2,2021-08-21,0,4,N,Norwich City,0,1,0.0,0.0,80.0,0,5,,14,1,L 0–5,0,0,0,Away,0,Matchweek 2,Manchester City,0
0,,,0,,Tue,,EFL Cup,1,,,,FW,,2021-08-24,2,,Y,Norwich City,3,,,,,0,,,90,,W 6–0,0,,,Home,2,Second round,Bournemouth,1
0,1,4,0,0,Sat,0,Premier League,0,0,6,0.1,FW,1,2021-08-28,0,3,N,Norwich City,1,0,0.1,0.1,60.0,0,5,,18,0,L 1–2,0,1,0,Home,0,Matchweek 3,Leicester City,0
0,,,0,,Thu,,WCQ,0,,,,,,2021-09-02,,,Y,United States,,,,,,0,,,63,,D 0–0,0,,,Away,0,Third round,El Salvador,
0,,,0,,Sun,,WCQ,0,,,,,,2021-09-05,,,N,United States,,,,,,0,,,8,,D 1–1,0,,,Home,0,Third round,Canada,
0,,,0,,Wed,,WCQ,0,,,,FW,,2021-09-08,,,Y,United States,,,,,,0,,,45,,W 4–1,0,,,Away,0,Third round,Honduras,
0,3,23,0,1,Sat,0,Premier League,0,0,32,0.1,RW,14,2021-09-18,0,14,Y,Norwich City,1,1,0.1,0.1,77.8,0,18,,69,1,L 1–3,0,4,1,Home,0,Matchweek 5,Watford,2
0,0,15,0,3,Sat,0,Premier League,0,0,30,0.0,FW,16,2021-09-25,0,11,Y,Norwich City,0,1,0.0,0.0,84.6,0,13,,90,0,L 0–2,0,1,0,Away,0,Matchweek 6,Everton,1
0,3,20,0,1,Sat,0,Premier League,0,0,27,0.1,FW,20,2021-10-02,0,10,Y,Norwich City,1,1,0.1,0.1,62.5,0,16,,89,1,D 0–0,0,3,1,Away,0,Matchweek 7,Burnley,1
0,4,28,0,2,Sat,0,Premier League,0,0,39,0.4,FW,9,2021-10-16,0,14,Y,Norwich City,3,2,0.1,0.4,73.7,0,19,,75,1,D 0–0,0,2,0,Home,0,Matchweek 8,Brighton,2
0,0,18,0,0,Sat,0,Premier League,0,1,27,0.0,FW,15,2021-10-23,0,16,Y,Norwich City,0,2,0.0,0.0,80.0,0,20,,68,2,L 0–7,0,2,1,Away,0,Matchweek 9,Chelsea,1
0,2,13,0,1,Sun,0,Premier League,0,1,27,0.0,FW,25,2021-10-31,0,17,Y,Norwich City,0,0,0.0,0.0,89.5,0,19,,76,0,L 1–2,0,1,3,Home,0,Matchweek 10,Leeds United,0
0,1,7,0,1,Sat,0,Premier League,0,0,9,0.0,FW,2,2021-11-06,0,5,N,Norwich City,0,1,0.1,0.0,83.3,0,6,,13,1,W 2–1,0,0,0,Away,0,Matchweek 11,Brentford,0
0,0,12,0,0,Sat,0,Premier League,0,2,19,0.1,RW,10,2021-11-20,0,8,N,Norwich City,1,0,0.0,0.1,80.0,0,10,,45,0,W 2–1,0,1,0,Home,0,Matchweek 12,Southampton,1
0,0,18,0,0,Sat,0,Premier League,0,0,25,0.1,RM,4,2021-11-27,0,17,Y,Norwich City,1,2,0.0,0.1,85.0,0,20,,67,0,D 0–0,0,1,1,Home,0,Matchweek 13,Wolves,0
0,1,17,0,3,Tue,0,Premier League,0,0,30,0.5,RM,14,2021-11-30,0,14,Y,Norwich City,2,0,0.0,0.5,70.0,0,20,,66,0,D 1–1,0,0,4,Away,0,Matchweek 14,Newcastle Utd,1
0,0,5,0,0,Sun,0,Premier League,0,0,9,0.4,FW,9,2021-12-05,0,4,N,Norwich City,1,1,0.0,0.4,80.0,0,5,,22,1,L 0–3,0,0,1,Away,0,Matchweek 15,Tottenham,0
0,2,17,0,2,Sat,0,Premier League,0,2,35,0.0,LW,21,2021-12-11,0,14,Y,Norwich City,1,2,0.2,0.0,82.4,0,17,,90,1,L 0–1,0,2,2,Home,0,Matchweek 16,Manchester Utd,2
0,0,15,0,3,Sun,0,Premier League,0,1,26,0.0,"RM,LM",11,2021-12-26,0,15,Y,Norwich City,0,0,0.0,0.0,71.4,0,21,,71,0,L 0–5,0,1,0,Home,0,Matchweek 19,Arsenal,1
0,0,1,0,1,Tue,0,Premier League,0,1,5,0.0,RW,4,2021-12-28,0,2,N,Norwich City,0,0,0.0,0.0,100.0,0,2,,10,0,L 0–3,0,0,1,Away,0,Matchweek 20,Crystal Palace,0
0,,,0,,Sun,,FA Cup,0,,,,CM,,2022-01-09,0,,Y,Norwich City,1,,,,,0,,,84,,W 1–0,0,,,Away,0,Third round proper,Charlton Ath,0
0,1,20,0,4,Sat,0,Premier League,0,2,42,0.1,"RM,RW",19,2022-01-15,0,17,Y,Norwich City,3,3,0.0,0.1,65.4,1,26,,86,0,W 2–1,0,2,0,Home,0,Matchweek 22,Everton,1
0,2,21,0,1,Fri,0,Premier League,0,3,43,0.4,RM,35,2022-01-21,2,20,Y,Norwich City,3,2,0.0,0.4,80.0,0,25,,90,2,W 3–0,0,4,6,Away,2,Matchweek 23,Watford,2
0,1,12,0,3,Sat,0,Premier League,0,2,29,0.1,RW,24,2022-02-12,0,11,Y,Norwich City,1,0,0.0,0.1,52.4,0,21,,86,0,L 0–4,0,0,0,Home,0,Matchweek 25,Manchester City,0
0,2,16,0,2,Sat,2,Premier League,1,0,29,0.2,RW,19,2022-02-19,0,12,Y,Norwich City,2,2,0.0,0.2,63.2,0,19,,75,2,L 1–3,0,2,4,Away,0,Matchweek 26,Liverpool,2
