pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,Newcastle Utd,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Home,,Matchweek 1,West Ham,
0,0,25,0,2,Sat,0,Premier League,0,1,49,0.0,CB,2021-08-21,2,0,35,Y*,Newcastle Utd,1,0,0.0,0.0,85.4,0,41,,90,0,L 0–2,0,,2,0,Away,0,Matchweek 2,Aston Villa,0
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-08-25,,0,,Y*,Newcastle Utd,1,,,,,0,,,90,,D 0 ,0,,,,Home,0,Second round,Burnley,5
0,0,12,0,1,Sat,0,Premier League,0,1,24,0.0,CB,2021-08-28,4,0,17,Y*,Newcastle Utd,1,0,0.0,0.0,85.0,1,20,,90,0,D 2–2,0,,0,0,Home,0,Matchweek 3,Southampton,0
0,0,26,0,8,Sat,0,Premier League,0,0,49,0.0,CB,2021-09-11,6,0,28,Y*,Newcastle Utd,0,0,0.0,0.0,96.6,0,29,,90,0,L 1–4,0,,0,3,Away,0,Matchweek 4,Manchester Utd,3
0,0,9,0,3,Fri,0,Premier League,0,1,39,0.1,CB,2021-09-17,3,1,15,Y*,Newcastle Utd,2,0,0.0,0.1,68.2,0,22,,90,0,D 1–1,0,,1,0,Home,0,Matchweek 5,Leeds United,3
0,2,26,0,2,Sun,0,Premier League,0,1,57,0.0,CB,2021-10-17,11,0,34,Y*,Newcastle Utd,1,1,0.0,0.0,77.3,0,44,,90,1,L 2–3,0,,0,1,Home,0,Matchweek 8,Tottenham,1
0,2,5,0,0,Sat,1,Premier League,0,0,23,0.0,CB,2021-10-23,7,0,10,Y*,Newcastle Utd,1,0,0.0,0.0,66.7,1,15,,90,0,D 1–1,0,,0,0,Away,0,Matchweek 9,Crystal Palace,2
0,1,5,0,3,Sat,0,Premier League,0,0,26,0.2,CB,2021-10-30,8,0,12,Y*,Newcastle Utd,1,0,0.0,0.2,85.7,1,14,,90,0,L 0–3,0,,0,0,Home,0,Matchweek 10,Chelsea,2
0,0,26,0,1,Sat,0,Premier League,0,0,35,0.0,CB,2021-11-06,3,0,29,Y*,Newcastle Utd,0,0,0.0,0.0,93.5,1,31,,90,0,D 1–1,0,,0,1,Away,0,Matchweek 11,Brighton,0
0,0,8,0,3,Sat,0,Premier League,0,0,39,0.1,CB,2021-11-20,8,1,15,Y*,Newcastle Utd,1,0,0.0,0.1,68.2,0,22,,90,0,D 3–3,0,,1,1,Home,1,Matchweek 12,Brentford,2
0,0,29,0,1,Sat,0,Premier League,0,1,53,0.0,CB,2021-11-27,7,0,32,Y*,Newcastle Utd,0,0,0.0,0.0,80.0,1,40,,90,0,L 0–2,0,,0,1,Away,0,Matchweek 13,Arsenal,1
0,0,11,0,1,Sat,0,Premier League,0,1,54,0.0,CB,2021-12-04,9,0,25,Y*,Newcastle Utd,2,0,0.0,0.0,69.4,0,36,,90,0,W 1–0,0,,0,0,Home,0,Matchweek 15,Burnley,1
0,0,31,0,1,Sun,0,Premier League,0,0,46,0.0,CB,2021-12-12,6,0,33,Y*,Newcastle Utd,0,0,0.0,0.0,86.8,0,38,,90,0,L 0–4,0,,1,0,Away,0,Matchweek 16,Leicester City,0
0,0,10,0,3,Thu,0,Premier League,0,2,38,0.0,CB,2021-12-16,6,0,16,Y*,Newcastle Utd,0,0,0.0,0.0,84.2,0,19,,90,0,L 1–3,0,,0,3,Away,0,Matchweek 17,Liverpool,4
0,0,25,0,1,Sun,0,Premier League,0,2,36,0.0,CB,2021-12-19,5,0,28,Y*,Newcastle Utd,0,0,0.0,0.0,87.5,0,32,,90,0,L 0–4,0,,0,0,Home,0,Matchweek 18,Manchester City,1
0,0,9,0,3,Mon,0,Premier League,0,2,27,0.0,CB,2021-12-27,3,0,9,Y*,Newcastle Utd,0,0,0.0,0.0,50.0,0,18,,90,0,D 1–1,0,,2,0,Home,0,Matchweek 19,Manchester Utd,1
0,1,33,0,1,Sat,0,Premier League,0,4,68,0.0,CB,2022-01-15,14,0,38,Y*,Newcastle Utd,1,0,0.3,0.0,73.1,0,52,,90,0,D 1–1,0,,1,3,Home,0,Matchweek 22,Watford,0
0,0,4,0,3,Sat,0,Premier League,0,1,22,0.0,CB,2022-01-22,6,0,6,Y*,Newcastle Utd,0,0,0.0,0.0,54.5,0,11,,67,0,W 1–0,0,,0,0,Away,0,Matchweek 23,Leeds United,2
0,0,7,0,2,Tue,0,Premier League,0,0,35,0.1,CB,2022-02-08,3,0,13,Y*,Newcastle Utd,2,0,0.0,0.1,68.4,0,19,,90,0,W 3–1,0,,0,1,Home,0,Matchweek 24,Everton,4
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Newcastle Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 26,West Ham,
0,0,1,0,0,Sat,0,Premier League,0,0,3,0.0,CB,2022-02-26,0,0,1,N,Newcastle Utd,0,0,0.0,0.0,50.0,0,2,,8,0,W 2–0,0,,0,0,Away,0,Matchweek 27,Brentford,0
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Newcastle Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Brighton,
,,,,,Thu,,Premier League,,,,,,2022-03-10,,,,N,Newcastle Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Southampton,
0,0,8,0,3,Sun,0,Premier League,0,1,25,0.0,CB,2022-03-13,13,0,6,Y*,Newcastle Utd,0,0,0.0,0.0,50.0,0,12,,90,0,L 0–1,0,,0,1,Away,0,Matchweek 29,Chelsea,2
,,,,,Thu,,Premier League,,,,,,2022-03-17,,,,N,Newcastle Utd,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Everton,
0,0,8,0,0,Sun,0,Premier League,0,1,9,0.0,CB,2022-04-03,1,0,8,N,Newcastle Utd,0,0,0.0,0.0,88.9,0,9,,21,0,L 1–5,0,,0,0,Away,0,Matchweek 31,Tottenham,0
,,,,,Fri,,Premier League,,,,,,2022-04-08,,,,N,Newcastle Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Wolves,
,,,,,Sun,,Premier League,,,,,,2022-04-17,,,,N,Newcastle Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Leicester City,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Newcastle Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Crystal Palace,
0,0,38,0,1,Sat,0,Premier League,0,0,63,0.0,CB,2022-04-23,10,0,41,Y*,Newcastle Utd,0,0,0.0,0.0,75.9,0,54,,90,0,W 3–0,0,,1,2,Away,0,Matchweek 34,Norwich City,1
0,0,9,0,2,Sat,0,Premier League,0,0,13,0.0,CB,2022-04-30,2,0,8,N,Newcastle Utd,0,0,0.0,0.0,72.7,0,11,,30,0,L 0–1,0,,0,0,Home,0,Matchweek 35,Liverpool,0
0,0,25,0,2,Sun,0,Premier League,0,2,41,0.3,CB,2022-05-08,8,1,26,Y*,Newcastle Utd,2,0,0.0,0.3,86.7,0,30,,90,0,L 0–5,0,,0,2,Away,0,Matchweek 36,Manchester City,2
0,0,3,0,0,Mon,0,Premier League,0,1,16,0.1,CB,2022-05-16,1,0,1,N,Newcastle Utd,1,0,0.0,0.1,8.3,0,12,,42,0,W 2–0,0,,1,1,Home,0,Matchweek 37,Arsenal,0
0,0,22,0,3,Sun,0,Premier League,0,0,50,0.0,CB,2022-05-22,8,0,22,Y*,Newcastle Utd,0,0,0.0,0.0,64.7,0,34,,90,0,W 2–1,0,,0,1,Away,0,Matchweek 38,Burnley,3
