pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,40,0,1,Sat,0,Premier League,0,3,59,0.2,CM,14,2021-08-14,0,38,Y,Norwich City,4,0,0.0,0.2,80.9,0,47,,90,0,L 0–3,0,,4,3,Home,0,Matchweek 1,Liverpool,0
0,0,12,0,1,Sat,0,Premier League,0,0,20,0.0,CM,15,2021-08-21,0,16,Y,Norwich City,0,0,0.0,0.0,88.9,0,18,,45,0,L 0–5,0,,0,0,Away,0,Matchweek 2,Manchester City,0
0,,,0,,Tue,,EFL Cup,0,,,,CM,,2021-08-24,1,,Y,Norwich City,1,,,,,0,,,76,,W 6–0,0,,,,Home,1,Second round,Bournemouth,0
0,1,9,0,0,Sat,0,Premier League,0,1,14,0.0,"DM,CM",3,2021-08-28,0,8,N,Norwich City,1,0,0.1,0.0,100.0,0,8,,18,0,L 1–2,0,,2,0,Home,0,Matchweek 3,Leicester City,1
0,1,35,0,0,Sat,0,Premier League,0,3,50,0.0,DM,18,2021-09-11,0,36,Y,Norwich City,1,0,0.0,0.0,87.8,0,41,,79,0,L 0–1,0,,2,2,Away,0,Matchweek 4,Arsenal,3
,,,,,Sat,,Premier League,,,,,,,2021-09-18,,,N,Norwich City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Watford,
0,,,0,,Tue,,EFL Cup,0,,,,DM,,2021-09-21,0,,Y,Norwich City,1,,,,,1,,,90,,L 0–3,0,,,,Home,0,Third round,Liverpool,2
,,,,,Sat,,Premier League,,,,,,,2021-09-25,,,N,Norwich City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Everton,
0,1,5,0,1,Sat,0,Premier League,0,1,9,0.0,CM,7,2021-10-02,0,6,N,Norwich City,0,0,0.0,0.0,100.0,0,6,,11,0,D 0–0,0,,0,1,Away,0,Matchweek 7,Burnley,0
0,0,3,0,1,Sat,0,Premier League,0,0,4,0.0,DM,5,2021-10-16,0,2,N,Norwich City,0,0,0.0,0.0,100.0,0,2,,8,0,D 0–0,0,,0,0,Home,0,Matchweek 8,Brighton,0
,,,,,Sat,,Premier League,,,,,,,2021-10-23,,,N,Norwich City,,,,,,,,,,,L 0–7,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Chelsea,
,,,,,Sun,,Premier League,,,,,,,2021-10-31,,,N,Norwich City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Leeds United,
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Brentford,
0,0,2,0,0,Sat,0,Premier League,0,0,3,0.0,CM,2,2021-11-20,0,0,N,Norwich City,0,0,0.0,0.0,0.0,0,1,,5,0,W 2–1,0,,0,1,Home,0,Matchweek 12,Southampton,1
0,5,30,0,2,Sat,0,Premier League,0,1,44,0.2,CM,12,2021-11-27,1,24,N,Norwich City,3,3,0.8,0.2,80.0,0,30,,56,2,D 0–0,0,,7,0,Home,0,Matchweek 13,Wolves,1
