pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,2,0,1,Sat,0,Premier League,0,1,7,0.1,"RW,RM",2,2021-08-14,0,3,N,Wolves,1,0,0.0,0.1,60.0,0,5,,5,0,L 0–1,0,,1,0,Away,0,Matchweek 1,Leicester City,0
,,,,,Sun,,Premier League,,,,,,,2021-08-22,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Tottenham,
0,,,0,,Tue,,EFL Cup,0,,,,AM,,2021-08-24,1,,Y,Wolves,2,,,,,0,,,90,,W 4–0,0,,,,Away,1,Second round,Nott'ham Forest,0
0,0,5,0,0,Sun,0,Premier League,0,0,6,0.0,RW,1,2021-08-29,0,4,N,Wolves,1,0,0.0,0.0,80.0,1,5,,4,0,L 0–1,0,,0,0,Home,0,Matchweek 3,Manchester Utd,0
0,,,0,,Sat,,Championship,1,,,,FW,,2021-09-11,2,,Y,Sheffield Utd,3,,,,,0,,,76,,W 6–2,0,,,,Home,1,Matchweek 6,P'borough Utd,0
0,,,0,,Tue,,Championship,0,,,,AM,,2021-09-14,1,,Y,Sheffield Utd,2,,,,,0,,,90,,D 2–2,0,,,,Home,1,Matchweek 7,Preston,0
0,,,0,,Sat,,Championship,1,,,,AM,,2021-09-18,2,,Y,Sheffield Utd,3,,,,,0,,,90,,W 3–1,0,,,,Away,0,Matchweek 8,Hull City,0
0,,,0,,Sat,,Championship,0,,,,AM,,2021-09-25,0,,Y,Sheffield Utd,3,,,,,1,,,90,,W 1–0,0,,,,Home,0,Matchweek 9,Derby County,0
0,,,0,,Tue,,Championship,0,,,,AM,,2021-09-28,0,,Y,Sheffield Utd,3,,,,,0,,,90,,L 0–2,0,,,,Away,0,Matchweek 10,Middlesbrough,1
0,,,0,,Sat,,Championship,0,,,,AM,,2021-10-02,1,,Y,Sheffield Utd,3,,,,,0,,,90,,L 1–2,0,,,,Away,1,Matchweek 11,Bournemouth,1
0,,,0,,Sat,,Championship,0,,,,AM,,2021-10-16,0,,Y,Sheffield Utd,3,,,,,0,,,90,,W 2–1,0,,,,Home,0,Matchweek 12,Stoke City,0
0,,,0,,Tue,,Championship,0,,,,AM,,2021-10-19,0,,Y,Sheffield Utd,1,,,,,2,,,53,,L 1–2,1,,,,Home,0,Matchweek 13,Millwall,0
0,,,0,,Sat,,Championship,0,,,,DM,,2021-10-30,3,,Y,Sheffield Utd,5,,,,,0,,,90,,L 0–1,0,,,,Home,0,Matchweek 15,Blackpool,0
0,,,0,,Tue,,Championship,0,,,,AM,,2021-11-02,1,,Y,Sheffield Utd,1,,,,,0,,,90,,D 1–1,0,,,,Away,1,Matchweek 16,Nott'ham Forest,0
0,,,0,,Sat,,Championship,0,,,,AM,,2021-11-06,0,,Y,Sheffield Utd,1,,,,,0,,,90,,L 1–3,0,,,,Away,0,Matchweek 17,Blackburn,0
0,,,0,,Sat,,Championship,0,,,,AM,,2021-11-20,1,,Y,Sheffield Utd,3,,,,,0,,,90,,D 0–0,0,,,,Home,0,Matchweek 18,Coventry City,1
0,,,0,,Tue,,Championship,0,,,,AM,,2021-11-23,0,,Y,Sheffield Utd,3,,,,,1,,,90,,W 1–0,0,,,,Away,0,Matchweek 19,Reading,0
0,,,0,,Sun,,Championship,0,,,,AM,,2021-11-28,1,,Y,Sheffield Utd,4,,,,,1,,,90,,W 2–0,0,,,,Home,0,Matchweek 20,Bristol City,0
0,,,0,,Sat,,Championship,2,,,,AM,,2021-12-04,1,,Y,Sheffield Utd,3,,,,,0,,,86,,W 3–2,0,,,,Away,1,Matchweek 21,Cardiff City,0
0,,,0,,Mon,,Championship,0,,,,AM,,2021-12-20,0,,Y,Sheffield Utd,0,,,,,0,,,45,,W 1–0,0,,,,Away,0,Matchweek 23,Fulham,2
0,,,0,,Wed,,Championship,0,,,,,,2022-02-09,0,,N,Sheffield Utd,0,,,,,0,,,22,,W 2–0,0,,,,Home,0,Matchweek 31,West Brom,0
0,,,0,,Sat,,Championship,0,,,,AM,,2022-02-12,0,,Y,Sheffield Utd,0,,,,,0,,,71,,D 0–0,0,,,,Away,0,Matchweek 32,Huddersfield,0
0,,,0,,Tue,,Championship,0,,,,AM,,2022-02-15,0,,Y,Sheffield Utd,3,,,,,0,,,90,,D 0–0,0,,,,Home,0,Matchweek 25,Hull City,0
0,,,0,,Sat,,Championship,1,,,,DM,,2022-02-19,2,,Y,Sheffield Utd,3,,,,,0,,,84,,W 4–0,0,,,,Home,2,Matchweek 33,Swansea City,0
0,,,0,,Wed,,Championship,0,,,,DM,,2022-02-23,1,,Y,Sheffield Utd,1,,,,,1,,,87,,W 1–0,0,,,,Home,0,Matchweek 34,Blackburn,0
0,,,0,,Sat,,Championship,0,,,,,,2022-02-26,1,,N,Sheffield Utd,1,,,,,0,,,35,,L 0–1,0,,,,Away,0,Matchweek 35,Millwall,0
0,,,0,,Fri,,Championship,1,,,,AM,,2022-03-04,1,,Y,Sheffield Utd,2,,,,,0,,,90,,D 1–1,0,,,,Home,0,Matchweek 36,Nott'ham Forest,1
0,,,0,,Tue,,Championship,1,,,,AM,,2022-03-08,2,,Y,Sheffield Utd,3,,,,,1,,,90,,W 4–1,0,,,,Home,1,Matchweek 26,Middlesbrough,1
0,,,0,,Sat,,Championship,0,,,,FW,,2022-03-12,0,,Y,Sheffield Utd,3,,,,,0,,,90,,L 1–4,0,,,,Away,0,Matchweek 37,Coventry City,1
0,,,0,,Wed,,Championship,0,,,,AM,,2022-03-16,0,,Y,Sheffield Utd,0,,,,,0,,,89,,D 0–0,0,,,,Away,0,Matchweek 38,Blackpool,0
0,,,0,,Sat,,Championship,0,,,,FW,,2022-03-19,3,,Y,Sheffield Utd,3,,,,,0,,,82,,W 2–0,0,,,,Home,1,Matchweek 39,Barnsley,0
0,,,0,,Sat,,Championship,0,,,,FW,,2022-04-02,0,,Y,Sheffield Utd,3,,,,,0,,,78,,L 0–1,0,,,,Away,0,Matchweek 40,Stoke City,0
0,,,0,,Tue,,Championship,0,,,,FW,,2022-04-05,1,,Y,Sheffield Utd,4,,,,,0,,,90,,W 1–0,0,,,,Home,0,Matchweek 22,QPR,0
0,,,0,,Sat,,Championship,0,,,,FW,,2022-04-09,2,,Y,Sheffield Utd,3,,,,,0,,,90,,D 0–0,0,,,,Home,0,Matchweek 41,Bournemouth,0
0,,,0,,Fri,,Championship,0,,,,AM,,2022-04-15,0,,Y,Sheffield Utd,2,,,,,1,,,90,,L 1–2,0,,,,Home,0,Matchweek 42,Reading,0
0,,,0,,Mon,,Championship,0,,,,FW,,2022-04-18,2,,Y,Sheffield Utd,5,,,,,0,,,90,,D 1–1,0,,,,Away,1,Matchweek 43,Bristol City,0
0,,,0,,Sat,,Championship,1,,,,AM,,2022-04-23,0,,Y,Sheffield Utd,1,,,,,0,,,90,,W 1–0,0,,,,Home,0,Matchweek 44,Cardiff City,0
0,,,0,,Fri,,Championship,0,,,,AM,,2022-04-29,4,,Y,Sheffield Utd,5,,,,,0,,,90,,W 3–1,0,,,,Away,0,Matchweek 45,QPR,0
0,,,0,,Sat,,Championship,1,,,,FW,,2022-05-07,1,,Y,Sheffield Utd,3,,,,,0,,,77,,W 4–0,0,,,,Home,1,Matchweek 46,Fulham,0
0,,,0,,Sat,,Championship,1,,,,FW,,2022-05-14,1,,Y,Sheffield Utd,4,,,,,0,,,90,,L 1–2,0,,,,Home,0,Semi-finals,Nott'ham Forest,0
0,,,0,,Tue,,Championship,0,,,,FW,,2022-05-17,1,,Y,Sheffield Utd,4,,,,,0,,,120,,W 2 ,0,,,,Away,1,Semi-finals,Nott'ham Forest,0
