pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,37,0,0,Sat,0,Premier League,0,2,44,0.1,"LM,RW",18,2021-08-14,0,22,Y,Norwich City,1,1,0.2,0.1,84.6,1,26,,85,0,L 0–3,0,,3,5,Home,0,Matchweek 1,Liverpool,2
0,0,26,0,1,Sat,0,Premier League,0,1,37,0.0,RW,23,2021-08-21,0,23,Y,Norwich City,0,3,0.0,0.0,92.0,0,25,,90,1,L 0–5,0,,2,2,Away,0,Matchweek 2,Manchester City,0
,,,,,Tue,,EFL Cup,,,,,,,2021-08-24,,,N,Norwich City,,,,,,,,,,,W 6–0,,"On matchday squad, but did not play",,,Home,,Second round,Bournemouth,
0,1,37,0,0,Sat,0,Premier League,0,3,49,0.1,"RW,RM",20,2021-08-28,0,28,Y,Norwich City,2,4,0.0,0.1,82.4,1,34,,90,2,L 1–2,0,,2,4,Home,0,Matchweek 3,Leicester City,1
0,0,12,0,0,Sat,0,Premier League,0,1,16,0.0,"RW,RM",10,2021-09-11,0,9,N,Norwich City,0,0,0.0,0.0,60.0,0,15,,29,0,L 0–1,0,,2,1,Away,0,Matchweek 4,Arsenal,0
0,1,10,0,0,Sat,0,Premier League,0,1,15,0.0,DM,4,2021-09-18,0,11,N,Norwich City,0,0,0.0,0.0,84.6,0,13,,21,0,L 1–3,0,,3,1,Home,0,Matchweek 5,Watford,0
1,,,1,,Fri,,PL2 — Div. 2,0,,,,CM,,2021-10-22,,,Y*,Norwich City,,,,,,0,,,90,,W 2–1,0,,,,Home,1,Matchweek 9,Birmingham City FC U23,
0,,,0,,Fri,,PL2 — Div. 2,0,,,,CM,,2021-11-05,,,Y,Norwich City,,,,,,0,,,90,,W 4–2,0,,,,Home,0,Matchweek 11,Nottingham Forest FC U23,
0,0,10,0,1,Sat,0,Premier League,0,1,20,0.0,LW,9,2021-11-20,0,11,Y,Norwich City,0,0,0.0,0.0,84.6,0,13,,45,0,W 2–1,0,,1,1,Home,0,Matchweek 12,Southampton,0
,,,,,Sat,,Premier League,,,,,,,2021-11-27,,,N,Norwich City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Wolves,
,,,,,Sun,,Premier League,,,,,,,2021-12-05,,,N,Norwich City,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Tottenham,
0,0,7,0,0,Sat,0,Premier League,0,0,11,0.0,RW,3,2021-12-11,0,7,N,Norwich City,0,2,0.0,0.0,100.0,0,7,,21,1,L 0–1,0,,0,0,Home,0,Matchweek 16,Manchester Utd,1
0,0,20,0,0,Tue,0,Premier League,0,1,23,0.0,LW,19,2021-12-14,0,16,Y,Norwich City,1,1,0.0,0.0,76.2,0,21,,60,1,L 0–2,0,,2,1,Home,0,Matchweek 17,Aston Villa,0
,,,,,Sun,,Premier League,,,,,,,2021-12-26,,,N,Norwich City,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Arsenal,
,,,,,Sat,,Premier League,,,,,,,2022-01-15,,,N,Norwich City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 22,Everton,
0,,,0,,Sun,,FA Cup,0,,,,,,2022-02-06,0,,N,Bournemouth,1,,,,,0,,,45,,L 0–1,0,,,,Home,0,Fourth round proper,Boreham Wood,0
0,,,0,,Wed,,Championship,0,,,,CM,,2022-02-09,0,,Y,Bournemouth,0,,,,,0,,,59,,W 3–1,0,,,,Home,0,Matchweek 31,Birmingham City,0
0,,,0,,Sat,,Championship,0,,,,CM,,2022-02-12,2,,Y,Bournemouth,2,,,,,0,,,90,,W 2–1,0,,,,Away,0,Matchweek 32,Blackpool,0
0,,,0,,Sat,,Championship,0,,,,CM,,2022-02-26,2,,Y,Bournemouth,3,,,,,0,,,90,,W 2–1,0,,,,Home,0,Matchweek 35,Stoke City,2
0,,,0,,Sat,,Championship,0,,,,CM,,2022-03-05,1,,Y,Bournemouth,1,,,,,0,,,79,,L 1–2,0,,,,Away,0,Matchweek 36,Preston,0
0,,,0,,Tue,,Championship,0,,,,CM,,2022-03-08,0,,Y,Bournemouth,0,,,,,0,,,90,,D 1–1,0,,,,Home,0,Matchweek 26,P'borough Utd,0
0,,,0,,Sat,,Championship,0,,,,CM,,2022-03-12,1,,Y,Bournemouth,1,,,,,1,,,65,,W 2–0,0,,,,Home,0,Matchweek 37,Derby County,0
0,,,0,,Tue,,Championship,0,,,,CM,,2022-03-15,1,,Y,Bournemouth,1,,,,,1,,,45,,D 1–1,0,,,,Home,0,Matchweek 38,Reading,2
0,,,0,,Sat,,Championship,0,,,,,,2022-03-19,0,,N,Bournemouth,0,,,,,0,,,11,,W 3–0,0,,,,Away,0,Matchweek 39,Huddersfield,0
,,,,,Sat,,Championship,,,,,,,2022-04-02,,,N,Bournemouth,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 40,Bristol City,
0,,,0,,Wed,,Championship,0,,,,,,2022-04-06,0,,N,Bournemouth,1,,,,,0,,,36,,L 0–2,0,,,,Away,0,Matchweek 30,West Brom,0
,,,,,Sat,,Championship,,,,,,,2022-04-09,,,N,Bournemouth,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 41,Sheffield Utd,
0,,,0,,Fri,,Championship,0,,,,AM,,2022-04-15,0,,Y,Bournemouth,0,,,,,0,,,62,,D 0–0,0,,,,Home,0,Matchweek 42,Middlesbrough,0
,,,,,Mon,,Championship,,,,,,,2022-04-18,,,N,Bournemouth,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 43,Coventry City,
0,,,0,,Sat,,Championship,0,,,,,,2022-04-23,0,,N,Bournemouth,1,,,,,0,,,12,,D 1–1,0,,,,Home,0,Matchweek 44,Fulham,0
