pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Mon,,PL2 — Div. 1,0,,,,AM,,2021-11-01,,,Y,Crystal Palace U23,,,,,,0,,,61,,L 1–2,0,,,,Home,0,Matchweek 10,Blackburn,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-11-06,,,Y,Crystal Palace U23,,,,,,0,,,89,,W 2–1,0,,,,Away,0,Matchweek 11,Chelsea,
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Crystal Palace,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Burnley,
0,1,17,0,1,Sat,0,Premier League,0,0,26,0.0,AM,7,2021-11-27,0,19,N,Crystal Palace,0,0,0.0,0.0,79.2,0,24,,31,0,L 1–2,0,,3,0,Home,0,Matchweek 13,Aston Villa,1
,,,,,Tue,,Premier League,,,,,,,2021-11-30,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Leeds United,
0,0,2,0,0,Sun,0,Premier League,0,1,6,0.0,CM,0,2021-12-05,0,1,N,Crystal Palace,0,0,0.0,0.0,20.0,0,5,,7,0,L 0–1,0,,0,0,Away,0,Matchweek 15,Manchester Utd,0
,,,,,Sun,,Premier League,,,,,,,2021-12-12,,,N,Crystal Palace,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Everton,
,,,,,Wed,,Premier League,,,,,,,2021-12-15,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 17,Southampton,
,,,,,Sat,,Premier League,,,,,,,2022-01-01,,,N,Crystal Palace,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 21,West Ham,
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-01-08,0,,Y,Crystal Palace,0,,,,,0,,,63,,W 2–1,0,,,,Away,0,Third round proper,Millwall,1
0,0,25,0,1,Fri,0,Premier League,0,0,35,0.0,LW,10,2022-01-14,0,17,Y,Crystal Palace,2,2,0.0,0.0,77.3,1,22,,64,1,D 1–1,0,,4,4,Away,0,Matchweek 22,Brighton,0
0,1,8,0,0,Sun,0,Premier League,0,2,13,0.0,"AM,LW",5,2022-01-23,0,6,N,Crystal Palace,0,0,0.1,0.0,66.7,0,9,,23,0,L 1–3,0,,2,0,Home,0,Matchweek 23,Liverpool,2
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-02-05,0,,Y,Crystal Palace,3,,,,,0,,,70,,W 2–0,0,,,,Home,0,Fourth round proper,Hartlepool Utd,1
0,0,6,0,0,Wed,0,Premier League,0,0,9,0.0,CM,2,2022-02-09,0,7,N,Crystal Palace,0,0,0.0,0.0,100.0,0,7,,11,0,D 1–1,0,,0,0,Away,0,Matchweek 24,Norwich City,0
,,,,,Sat,,Premier League,,,,,,,2022-02-12,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Brentford,
0,0,1,0,0,Sat,0,Premier League,0,0,2,0.0,"RW,RM",2,2022-02-19,0,0,N,Crystal Palace,0,0,0.0,0.0,0.0,0,1,,6,0,L 0–1,0,,0,0,Home,0,Matchweek 26,Chelsea,0
,,,,,Wed,,Premier League,,,,,,,2022-02-23,,,N,Crystal Palace,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 18,Watford,
,,,,,Sat,,Premier League,,,,,,,2022-02-26,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Burnley,
,,,,,Tue,,FA Cup,,,,,,,2022-03-01,,,N,Crystal Palace,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Fifth round proper,Stoke City,
,,,,,Sat,,Premier League,,,,,,,2022-03-05,,,N,Crystal Palace,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Wolves,
,,,,,Mon,,Premier League,,,,,,,2022-03-14,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Manchester City,
0,,,0,,Sun,,FA Cup,0,,,,CM,,2022-03-20,1,,Y,Crystal Palace,1,,,,,0,,,70,,W 4–0,0,,,,Home,0,Quarter-finals,Everton,0
,,,,,Mon,,Premier League,,,,,,,2022-04-04,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Arsenal,
