pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,56,0,0,Sat,1,UEFA Euro,0,8,79,0.0,RB,12,2021-07-03,0,50,Y,Czech Republic,1,3,0.3,0.0,70.4,0,71,,90,3,L 1–2,0,,6,3,Home,0,Quarter-finals,Denmark,4
0,1,42,0,0,Sun,0,Premier League,0,4,67,0.0,"RB,WB",11,2021-08-15,0,42,Y,West Ham,0,1,0.6,0.0,68.9,0,61,,90,1,W 4–2,0,,5,2,Away,0,Matchweek 1,Newcastle Utd,1
0,5,50,0,2,Mon,1,Premier League,1,5,89,0.0,RB,12,2021-08-23,0,62,Y,West Ham,0,0,0.3,0.0,75.6,0,82,,90,0,W 4–1,0,,9,3,Home,0,Matchweek 2,Leicester City,2
0,3,41,0,1,Sat,0,Premier League,0,5,78,0.0,RB,17,2021-08-28,0,42,Y,West Ham,0,0,0.1,0.0,59.2,0,71,,90,0,D 2–2,0,,2,1,Home,0,Matchweek 3,Crystal Palace,0
0,,,0,,Thu,,WCQ,0,,,,RB,,2021-09-02,0,,Y,Czech Republic,0,,,,,0,,,90,,W 1–0,0,,,,Home,0,First round,Belarus,1
0,,,0,,Sun,,WCQ,0,,,,RB,,2021-09-05,1,,Y,Czech Republic,2,,,,,0,,,90,,L 0–3,0,,,,Away,0,First round,Belgium,1
0,,,0,,Wed,,Friendlies (M),0,,,,RB,,2021-09-08,,,Y,Czech Republic,,,,,,0,,,90,,D 1–1,0,,,,Home,0,Friendlies (M),Ukraine,
0,1,26,0,3,Sat,0,Premier League,0,2,58,0.0,RB,16,2021-09-11,0,34,Y,West Ham,0,2,0.0,0.0,72.3,0,47,,90,1,D 0–0,0,,0,5,Away,0,Matchweek 4,Southampton,2
,,,,,Thu,,Europa Lg,,,,,,,2021-09-16,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Group stage,Dinamo Zagreb,
0,3,37,0,2,Sun,1,Premier League,0,4,58,0.0,RB,18,2021-09-19,0,35,Y,West Ham,0,2,0.0,0.0,70.0,0,50,,90,2,L 1–2,0,,2,1,Home,0,Matchweek 5,Manchester Utd,1
