pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Aston Villa,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Watford,
0,0,0,0,0,Sat,0,Premier League,0,0,1,0.0,DM,2021-08-21,2,0,1,N,Aston Villa,0,0,0.0,0.0,100.0,0,1,,3,0,W 2–0,0,,0,0,Home,0,Matchweek 2,Newcastle Utd,0
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-08-24,,0,,Y,Aston Villa,0,,,,,0,,,90,,W 6–0,0,,,,Away,0,Second round,Barrow,3
0,0,27,0,2,Sat,0,Premier League,0,0,45,0.1,CB,2021-08-28,5,1,28,Y,Aston Villa,1,0,0.0,0.1,80.0,0,35,,90,0,D 1–1,0,,1,1,Home,0,Matchweek 3,Brentford,1
0,0,25,0,0,Sat,0,Premier League,0,0,49,0.0,CB,2021-09-11,13,0,37,Y,Aston Villa,0,0,0.0,0.0,90.2,0,41,,90,0,L 0–3,0,,0,2,Away,0,Matchweek 4,Chelsea,4
0,0,27,0,2,Sat,0,Premier League,0,1,51,0.1,CB,2021-09-18,7,0,40,Y,Aston Villa,1,0,0.0,0.1,90.9,0,44,,90,0,W 3–0,0,,1,0,Home,0,Matchweek 5,Everton,1
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-09-22,,0,,Y,Aston Villa,0,,,,,0,,,90,,D 1 ,0,,,,Away,0,Third round,Chelsea,2
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Aston Villa,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Tottenham,
0,1,42,0,0,Sat,0,Premier League,0,4,56,0.0,CB,2021-10-16,5,0,48,Y,Aston Villa,0,0,0.0,0.0,87.3,0,55,,90,0,L 2–3,0,,2,1,Home,0,Matchweek 8,Wolves,0
0,0,16,0,1,Fri,0,Premier League,0,0,24,0.0,CB,2021-10-22,5,0,16,Y,Aston Villa,0,0,0.0,0.0,84.2,0,19,,45,0,L 1–3,0,,0,1,Away,0,Matchweek 9,Arsenal,2
,,,,,Sun,,Premier League,,,,,,2021-10-31,,,,N,Aston Villa,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 10,West Ham,
0,0,15,0,0,Fri,0,Premier League,0,1,31,0.0,CB,2021-11-05,10,0,22,Y,Aston Villa,0,0,0.0,0.0,81.5,1,27,,90,0,L 0–1,0,,0,3,Away,0,Matchweek 11,Southampton,1
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Aston Villa,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Aston Villa,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Crystal Palace,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Aston Villa,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Manchester City,
0,0,0,0,0,Sun,0,Premier League,0,0,1,0.0,CB,2021-12-05,0,0,0,N,Aston Villa,0,0,0.0,0.0,,0,0,,7,0,W 2–1,0,,0,0,Home,0,Matchweek 15,Leicester City,0
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Aston Villa,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Liverpool,
0,0,3,0,0,Tue,0,Premier League,0,0,5,0.0,CM,2021-12-14,0,0,5,N,Aston Villa,0,0,0.0,0.0,100.0,0,5,,3,0,W 2–0,0,,0,0,Away,0,Matchweek 17,Norwich City,0
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,Aston Villa,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Chelsea,
0,1,3,0,1,Sun,0,Serie A,0,1,5,0.0,CB,2022-01-09,2,0,4,N,Napoli,0,0,0.0,0.0,100.0,0,4,,11,0,W 1–0,0,,0,0,Home,0,Matchweek 21,Sampdoria,0
0,,,0,,Thu,,Coppa Italia,0,,,,CB,2022-01-13,,0,,Y,Napoli,0,,,,,1,,,120,,L 2–5,0,,,,Home,0,Round of 16,Fiorentina,1
,,,,,Mon,,Serie A,,,,,,2022-01-17,,,,N,Napoli,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Bologna,
,,,,,Sun,,Serie A,,,,,,2022-01-23,,,,N,Napoli,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Salernitana,
,,,,,Sat,,Serie A,,,,,,2022-03-19,,,,N,Napoli,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Udinese,
,,,,,Sun,,Serie A,,,,,,2022-04-03,,,,N,Napoli,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Atalanta,
,,,,,Sun,,Serie A,,,,,,2022-04-10,,,,N,Napoli,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Fiorentina,
,,,,,Mon,,Serie A,,,,,,2022-04-18,,,,N,Napoli,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Roma,
,,,,,Sun,,Serie A,,,,,,2022-04-24,,,,N,Napoli,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Empoli,
,,,,,Sat,,Serie A,,,,,,2022-04-30,,,,N,Napoli,,,,,,,,,,,W 6–1,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Sassuolo,
,,,,,Sat,,Serie A,,,,,,2022-05-07,,,,N,Napoli,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 36,Torino,
