pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,4,0,1,Thu,0,Europa Lg,0,0,11,0.3,FW,10,2021-11-25,1,2,N,West Ham,1,1,0.0,0.3,66.7,0,3,,14,1,W 2–0,0,,0,1,Away,0,Group stage,Rapid Wien,0
,,,,,Wed,,Premier League,,,,,,,2021-12-01,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Brighton,
0,0,19,0,0,Thu,0,Europa Lg,0,0,24,0.1,FW,33,2021-12-09,0,14,Y,West Ham,1,2,0.0,0.1,82.4,0,17,,86,2,L 0–1,0,,1,1,Home,0,Group stage,Dinamo Zagreb,0
0,0,0,0,0,Sun,0,Premier League,0,0,1,0.0,LW,1,2022-01-16,0,0,N,West Ham,0,0,0.0,0.0,0.0,0,1,,4,0,L 2–3,0,,0,0,Home,0,Matchweek 22,Leeds United,0
,,,,,Sun,,Premier League,,,,,,,2022-02-27,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Wolves,
,,,,,Wed,,FA Cup,,,,,,,2022-03-02,,,N,West Ham,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Fifth round proper,Southampton,
,,,,,Thu,,Europa Lg,,,,,,,2022-03-10,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Sevilla,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,FW,,2022-03-11,,,Y,West Ham,,,,,,0,,,90,,D 1–1,0,,,,Away,1,Matchweek 22,Chelsea,
,,,,,Sun,,Premier League,,,,,,,2022-03-13,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Aston Villa,
,,,,,Thu,,Europa Lg,,,,,,,2022-03-17,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Round of 16,Sevilla,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,FW,,2022-03-18,,,Y,West Ham,,,,,,0,,,90,,W 3–2,0,,,,Home,0,Matchweek 23,Brighton,
,,,,,Sun,,Premier League,,,,,,,2022-03-20,,,N,West Ham,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Tottenham,
0,,,0,,Mon,,PL2 — Div. 1,1,,,,FW,,2022-04-04,,,Y,West Ham,,,,,,0,,,90,,W 3–1,0,,,,Home,1,Matchweek 24,Tottenham,
,,,,,Thu,,Europa Lg,,,,,,,2022-04-07,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Lyon,
0,,,0,,Fri,,PL2 — Div. 1,0,,,,FW,,2022-04-08,,,Y,West Ham,,,,,,0,,,90,,L 0–2,0,,,,Away,0,Matchweek 21,Blackburn,
,,,,,Thu,,Europa Lg,,,,,,,2022-04-14,,,N,West Ham,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Lyon,
0,,,0,,Sun,,PL2 — Div. 1,0,,,,FW,,2022-04-17,,,Y,West Ham,,,,,,0,,,90,,L 0–3,0,,,,Away,0,Matchweek 15,Liverpool,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,FW,,2022-04-25,,,Y,West Ham,,,,,,0,,,90,,W 4–3,0,,,,Away,2,Matchweek 25,Everton,
1,,,1,,Mon,,PL2 — Div. 1,0,,,,FW,,2022-05-02,,,Y,West Ham,,,,,,0,,,90,,W 5–0,0,,,,Home,2,Matchweek 26,Derby County,
