pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Manchester Utd,,,,,,,,,,,W 5–1,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Leeds United,
,,,,,Sun,,Premier League,,,,,,2021-08-22,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Southampton,
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Manchester Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Manchester Utd,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Newcastle Utd,
,,,,,Tue,,Champions Lg,,,,,,2021-09-14,,,,N,Manchester Utd,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Group stage,Young Boys,
,,,,,Sun,,Premier League,,,,,,2021-09-19,,,,N,Manchester Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,West Ham,
0,,,0,,Wed,,EFL Cup,0,,,,CM,2021-09-22,,1,,Y,Manchester Utd,2,,,,,0,,,61,,L 0–1,0,,,,Home,0,Third round,West Ham,0
,,,,,Wed,,Champions Lg,,,,,,2021-09-29,,,,N,Manchester Utd,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Group stage,Villarreal,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Manchester Utd,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Leicester City,
,,,,,Wed,,Champions Lg,,,,,,2021-10-20,,,,N,Manchester Utd,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Group stage,Atalanta,
,,,,,Tue,,Champions Lg,,,,,,2021-11-02,,,,N,Manchester Utd,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Group stage,Atalanta,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Manchester Utd,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Watford,
0,0,0,0,0,Tue,0,Champions Lg,0,0,0,0.0,RW,2021-11-23,0,0,0,N,Manchester Utd,0,0,0.0,0.0,,0,0,,1,0,W 2–0,0,,0,0,Away,0,Group stage,Villarreal,0
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Chelsea,
,,,,,Thu,,Premier League,,,,,,2021-12-02,,,,N,Manchester Utd,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Arsenal,
,,,,,Sun,,Premier League,,,,,,2021-12-05,,,,N,Manchester Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Crystal Palace,
0,0,38,0,0,Wed,0,Champions Lg,0,3,61,0.3,"CM,DM",2021-12-08,8,1,41,Y,Manchester Utd,2,1,0.0,0.3,82.0,0,50,,88,1,D 1–1,0,,4,3,Home,0,Group stage,Young Boys,0
,,,,,Mon,,FA Cup,,,,,,2022-01-10,,,,N,Manchester Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Third round proper,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2022-01-15,,,,N,Manchester Utd,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Aston Villa,
,,,,,Wed,,Premier League,,,,,,2022-01-19,,,,N,Manchester Utd,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Brentford,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,Manchester Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 23,West Ham,
0,,,0,,Fri,,FA Cup,0,,,,,2022-02-04,,0,,N,Manchester Utd,0,,,,,0,,,21,,D 1 ,0,,,,Home,0,Fourth round proper,Middlesbrough,0
,,,,,Tue,,Premier League,,,,,,2022-02-08,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Burnley,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 25,Southampton,
,,,,,Tue,,Premier League,,,,,,2022-02-15,,,,N,Manchester Utd,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Brighton,
,,,,,Sun,,Premier League,,,,,,2022-02-20,,,,N,Manchester Utd,,,,,,,,,,,W 4–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Leeds United,
,,,,,Wed,,Champions Lg,,,,,,2022-02-23,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Atlético Madrid,
,,,,,Sat,,Premier League,,,,,,2022-02-26,,,,N,Manchester Utd,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Watford,
,,,,,Sun,,Premier League,,,,,,2022-03-06,,,,N,Manchester Utd,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Manchester City,
,,,,,Sat,,Premier League,,,,,,2022-03-12,,,,N,Manchester Utd,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Tottenham,
0,0,6,0,1,Tue,0,Champions Lg,0,0,10,0.0,CM,2022-03-15,3,0,6,N,Manchester Utd,0,0,0.0,0.0,75.0,0,8,,7,0,L 0–1,0,,2,0,Home,0,Round of 16,Atlético Madrid,0
,,,,,Sat,,Premier League,,,,,,2022-04-02,,,,N,Manchester Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Leicester City,
0,0,21,0,1,Sat,0,Premier League,0,0,30,0.1,DM,2022-04-09,8,0,20,N,Manchester Utd,1,0,0.0,0.1,80.0,0,25,,27,0,L 0–1,0,,2,3,Away,0,Matchweek 32,Everton,0
0,1,27,0,0,Sat,0,Premier League,0,1,34,0.1,AM,2022-04-16,4,0,27,N,Manchester Utd,1,1,0.0,0.1,90.0,0,30,,17,1,W 3–2,0,,3,0,Home,0,Matchweek 33,Norwich City,1
,,,,,Tue,,Premier League,,,,,,2022-04-19,,,,N,Manchester Utd,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Liverpool,
0,0,11,0,0,Sat,0,Premier League,0,1,12,0.0,DM,2022-04-23,3,0,10,N,Manchester Utd,0,0,0.0,0.0,83.3,0,12,,7,0,L 1–3,0,,4,2,Away,0,Matchweek 34,Arsenal,0
