pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Aston Villa,
,,,,,Tue,,EFL Cup,,,,,,2021-09-21,,,,N,Everton,,,,,,,,,,,D 2 ,,"On matchday squad, but did not play",,,Away,,Third round,QPR,
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Everton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Norwich City,
,,,,,Sun,,Premier League,,,,,,2021-11-21,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Manchester City,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,FW,2021-11-22,,,,Y,Everton,,,,,,0,,,45,,W 2–1,0,,,,Home,0,Matchweek 12,Brighton,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Brentford,
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,Everton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Crystal Palace,
0,1,8,0,2,Thu,0,Premier League,0,0,19,0.0,FW,2021-12-16,10,0,8,Y,Everton,0,0,0.0,0.0,53.3,0,15,,61,0,D 1–1,0,,1,0,Away,0,Matchweek 17,Chelsea,0
,,,,,Sun,,Premier League,,,,,,2022-01-02,,,,N,Everton,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Brighton,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,LM,2022-01-10,,,,Y,Everton,,,,,,0,,,90,,D 2–2,0,,,,Home,0,Matchweek 16,Crystal Palace U23,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,FW,2022-01-15,,,,Y,Everton,,,,,,0,,,89,,D 1–1,0,,,,Away,0,Matchweek 17,Liverpool,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,2022-01-24,,,,Y,Everton,,,,,,0,,,90,,W 1–0,0,,,,Home,0,Matchweek 18,Tottenham,
0,,,0,,Wed,,Premiership,0,,,,,2022-01-26,,0,,N,Hearts,1,,,,,0,,,45,,L 1–2,0,,,,Home,0,Regular Season,Celtic,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-01-29,,1,,Y,Hearts,2,,,,,0,,,90,,W 2–0,0,,,,Home,1,Regular Season,Motherwell,0
0,,,0,,Tue,,Premiership,0,,,,FW,2022-02-01,,3,,Y,Hearts,4,,,,,0,,,90,,D 0–0,0,,,,Away,0,Regular Season,Hibernian,0
0,,,0,,Sun,,Premiership,0,,,,,2022-02-06,,0,,N,Hearts,0,,,,,0,,,45,,L 0–5,0,,,,Away,0,Regular Season,Rangers,0
0,,,0,,Wed,,Premiership,0,,,,FW,2022-02-09,,3,,Y,Hearts,3,,,,,0,,,90,,L 1–2,0,,,,Home,1,Regular Season,Dundee,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-02-19,,2,,Y,Hearts,5,,,,,0,,,90,,L 1–2,0,,,,Away,0,Regular Season,St Johnstone,0
0,,,0,,Sat,,Premiership,0,,,,,2022-02-26,,4,,N,Hearts,4,,,,,0,,,36,,W 2–0,0,,,,Away,1,Regular Season,St Mirren,0
0,,,0,,Wed,,Premiership,0,,,,FW,2022-03-02,,0,,Y,Hearts,3,,,,,0,,,90,,W 2–0,0,,,,Home,0,Regular Season,Aberdeen,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-03-05,,0,,Y,Hearts,5,,,,,1,,,90,,D 2–2,0,,,,Away,0,Regular Season,Dundee United,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-03-19,,1,,Y,Hearts,3,,,,,0,,,90,,W 2–0,0,,,,Home,0,Regular Season,Livingston,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-04-02,,0,,Y,Hearts,3,,,,,0,,,62,,D 1–1,0,,,,Away,0,Regular Season,Ross County,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-04-09,,1,,Y,Hearts,3,,,,,0,,,87,,W 3–1,0,,,,Home,0,Regular Season,Hibernian,0
0,,,0,,Sun,,Premiership,0,,,,,2022-04-24,,1,,N,Hearts,1,,,,,0,,,19,,W 3–2,0,,,,Away,1,Championship round,Dundee United,0
0,,,0,,Sat,,Premiership,0,,,,,2022-04-30,,0,,N,Hearts,3,,,,,0,,,21,,D 0–0,0,,,,Home,0,Championship round,Ross County,0
0,,,0,,Sat,,Premiership,0,,,,FW,2022-05-07,,2,,Y,Hearts,2,,,,,0,,,74,,L 1–4,0,,,,Away,1,Championship round,Celtic,0
0,,,0,,Wed,,Premiership,0,,,,,2022-05-11,,0,,N,Hearts,0,,,,,0,,,28,,L 1–2,0,,,,Away,0,Championship round,Motherwell,0
0,,,0,,Sat,,Premiership,1,,,,AM,2022-05-14,,0,,Y,Hearts,1,,,,,1,,,74,,L 1–3,0,,,,Home,0,Championship round,Rangers,0
