pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Switzerland,
,,,,,Tue,,UEFA Euro,,,,,,2021-07-06,,,,N,Spain,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Away,,Semi-finals,Italy,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-08-24,,1,,Y,Leeds United,1,,,,,0,,,45,,W 3–0,0,,,,Home,0,Second round,Crewe Alexandra,1
0,0,37,0,3,Sun,0,Premier League,0,4,51,0.0,CB,2021-08-29,14,0,31,Y,Leeds United,0,0,0.0,0.0,81.6,0,38,,64,0,D 1–1,0,,4,1,Away,0,Matchweek 3,Burnley,2
0,0,14,0,1,Sun,0,Premier League,0,0,25,0.0,CB,2021-09-12,12,0,12,Y,Leeds United,0,0,0.0,0.0,57.1,1,21,,32,0,L 0–3,0,,0,1,Home,0,Matchweek 4,Liverpool,1
0,0,51,0,0,Sat,0,Premier League,0,2,72,0.1,CB,2021-10-02,14,1,61,Y,Leeds United,1,0,0.0,0.1,92.4,0,66,,90,0,W 1–0,0,,1,2,Home,1,Matchweek 7,Watford,1
0,0,46,0,4,Sat,0,Premier League,0,0,70,0.0,CB,2021-10-16,13,0,47,Y,Leeds United,0,0,0.0,0.0,79.7,1,59,,90,0,L 0–1,0,,0,0,Away,0,Matchweek 8,Southampton,0
0,0,62,0,4,Sat,0,Premier League,0,11,101,0.1,CB,2021-10-23,18,0,69,Y,Leeds United,2,0,0.0,0.1,84.1,0,82,,90,0,D 1–1,0,,10,4,Home,0,Matchweek 9,Wolves,2
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-10-26,,0,,Y,Leeds United,0,,,,,0,,,58,,L 0–2,0,,,,Away,0,Fourth round,Arsenal,1
0,0,24,0,2,Sun,0,Premier League,0,0,49,0.1,CB,2021-10-31,11,0,23,Y,Leeds United,1,2,0.0,0.1,65.7,0,35,,90,2,W 2–1,0,,0,1,Away,0,Matchweek 10,Norwich City,1
0,1,44,0,3,Sun,0,Premier League,0,2,67,0.0,CB,2021-11-07,8,0,48,Y,Leeds United,0,0,0.0,0.0,84.2,0,57,,90,0,D 1–1,0,,0,1,Home,0,Matchweek 11,Leicester City,7
,,,,,Sun,,WCQ,,,,,,2021-11-14,,,,N,Spain,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,First round,Sweden,
0,1,52,0,3,Sun,0,Premier League,0,3,74,0.0,"CB,RB",2021-11-21,15,0,54,Y,Leeds United,0,3,0.0,0.0,87.1,0,62,,90,2,L 1–2,0,,5,4,Away,0,Matchweek 12,Tottenham,3
0,0,28,0,3,Sat,0,Premier League,0,1,48,0.0,"CB,RB",2021-11-27,27,0,22,Y,Leeds United,0,0,0.0,0.0,56.4,1,39,,90,0,D 0–0,0,,2,2,Away,0,Matchweek 13,Brighton,4
0,0,50,0,4,Tue,0,Premier League,0,2,80,0.0,CB,2021-11-30,16,0,53,Y,Leeds United,0,1,0.0,0.0,82.8,0,64,,90,1,W 1–0,0,,5,1,Home,0,Matchweek 14,Crystal Palace,2
