pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sat,,Community Shield,,,,,FW,,2021-08-07,0,,Y,Manchester City,5,,,,,0,,,90,,L 0–1,0,,,,Neutral,0,FA Community Shield,Leicester City,0
0,4,36,0,0,Sun,0,Premier League,0,0,44,0.4,RW,5,2021-08-15,0,30,Y,Manchester City,2,1,0.0,0.4,85.7,0,35,,78,1,L 0–1,0,,7,1,Away,0,Matchweek 1,Tottenham,0
0,1,8,0,0,Sat,0,Premier League,0,1,13,0.6,RW,4,2021-08-21,1,8,N,Manchester City,2,0,0.0,0.6,100.0,0,8,,16,0,W 5–0,0,,0,1,Home,1,Matchweek 2,Norwich City,0
0,5,32,0,0,Sat,1,Premier League,1,5,37,0.1,RW,5,2021-08-28,1,27,N,Manchester City,2,2,0.8,0.1,79.4,0,34,,30,2,W 5–0,0,,8,0,Home,0,Matchweek 3,Arsenal,0
0,,,0,,Thu,,WCQ,1,,,,AM,,2021-09-02,,,Y*,Algeria,,,,,,0,,,90,,W 8–0,0,,,,Home,1,Second round,Djibouti,
0,,,0,,Tue,,WCQ,0,,,,CM,,2021-09-07,,,Y*,Algeria,,,,,,0,,,90,,D 1–1,0,,,,Away,0,Second round,Burkina Faso,
,,,,,Sat,,Premier League,,,,,,,2021-09-11,,,N,Manchester City,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Leicester City,
1,1,25,1,1,Wed,0,Champions Lg,0,0,35,1.0,RW,16,2021-09-15,2,15,Y,Manchester City,4,1,0.0,0.2,60.0,0,25,,90,0,W 6–3,0,,3,0,Home,1,Group stage,RB Leipzig,0
0,2,16,0,0,Sat,0,Premier League,0,4,20,0.0,RW,0,2021-09-18,0,12,N,Manchester City,1,2,0.0,0.0,70.6,0,17,,24,2,D 0–0,0,,1,0,Home,0,Matchweek 5,Southampton,0
0,,,0,,Tue,,EFL Cup,1,,,,FW,,2021-09-21,4,,Y,Manchester City,5,,,,,0,,,90,,W 6–1,0,,,,Home,2,Third round,Wycombe,0
0,0,3,0,0,Sat,0,Premier League,0,0,3,0.0,RW,6,2021-09-25,0,1,N,Manchester City,0,1,0.0,0.0,100.0,0,1,,10,0,W 1–0,0,,0,0,Away,0,Matchweek 6,Chelsea,0
0,5,64,0,1,Tue,0,Champions Lg,0,5,83,0.3,RW,20,2021-09-28,3,48,Y,Manchester City,7,3,0.2,0.3,76.2,0,63,,90,2,L 0–2,0,,19,4,Away,0,Group stage,Paris S-G,5
,,,,,Sun,,Premier League,,,,,,,2021-10-03,,,N,Manchester City,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Liverpool,
1,,,1,,Fri,,WCQ,0,,,,FW,,2021-10-08,,,Y*,Algeria,,,,,,0,,,77,,W 6–1,0,,,,Home,2,Second round,Niger,
0,,,0,,Tue,,WCQ,1,,,,AM,,2021-10-12,,,Y*,Algeria,,,,,,0,,,90,,W 4–0,0,,,,Away,1,Second round,Niger,
0,2,68,0,0,Sat,0,Premier League,0,6,85,0.4,RW,13,2021-10-16,1,57,Y,Manchester City,4,5,0.2,0.4,83.8,0,68,,90,2,W 2–0,0,,14,0,Home,0,Matchweek 8,Burnley,1
1,8,45,1,1,Tue,3,Champions Lg,0,4,65,1.5,RW,15,2021-10-19,2,45,Y,Manchester City,4,0,0.5,0.8,83.3,0,54,,90,0,W 5–1,0,,9,2,Away,2,Group stage,Club Brugge,2
0,0,7,0,0,Sat,0,Premier League,0,0,10,0.3,RW,1,2021-10-23,1,8,N,Manchester City,1,0,0.0,0.3,100.0,0,8,,4,0,W 4–1,0,,1,0,Away,1,Matchweek 9,Brighton,0
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2021-10-27,1,,Y,Manchester City,5,,,,,0,,,71,,D 0 ,0,,,,Away,0,Fourth round,West Ham,0
0,0,13,0,1,Sat,0,Premier League,0,0,16,0.1,WB,3,2021-10-30,0,11,N,Manchester City,1,0,0.0,0.1,91.7,0,12,,13,0,L 0–2,0,,2,0,Home,0,Matchweek 10,Crystal Palace,0
0,3,35,0,0,Wed,2,Champions Lg,0,7,44,0.5,RW,3,2021-11-03,2,32,Y,Manchester City,2,1,0.1,0.5,88.9,0,36,,67,1,W 4–1,0,,6,0,Home,1,Group stage,Club Brugge,2
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Manchester City,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Manchester Utd,
0,,,0,,Fri,,WCQ,0,,,,,,2021-11-12,,,N,Algeria,,,,,,0,,,45,,W 4–0,0,,,,Away,0,Second round,Djibouti,
0,,,0,,Tue,,WCQ,0,,,,CM,,2021-11-16,,,Y*,Algeria,,,,,,0,,,90,,D 2–2,0,,,,Home,1,Second round,Burkina Faso,
0,0,27,0,1,Sun,0,Premier League,0,2,35,0.1,RW,8,2021-11-21,1,26,N,Manchester City,2,2,0.0,0.1,92.9,0,28,,33,1,W 3–0,0,,3,1,Home,0,Matchweek 12,Everton,0
0,6,73,0,0,Wed,1,Champions Lg,0,5,92,0.3,RW,17,2021-11-24,3,64,Y,Manchester City,5,2,0.1,0.3,88.9,0,72,,90,0,W 2–1,0,,13,4,Home,0,Group stage,Paris S-G,2
0,4,54,0,2,Sun,1,Premier League,0,1,66,0.2,"RW,FW",26,2021-11-28,0,53,Y,Manchester City,2,1,0.2,0.2,88.3,0,60,,90,0,W 2–1,0,,6,0,Home,0,Matchweek 13,West Ham,1
0,3,39,0,1,Wed,0,Premier League,0,2,61,0.1,RW,8,2021-12-01,1,42,Y,Manchester City,2,0,0.1,0.1,75.0,0,56,,90,0,W 2–1,0,,9,0,Away,0,Matchweek 14,Aston Villa,0
