pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Burnley,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Burnley,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Liverpool,
0,,,0,,Wed,,EFL Cup,0,,,,GK,2021-08-25,,0,,Y,Burnley,0,,,,,0,,,90,,D 0 ,0,,,,Away,0,Second round,Newcastle Utd,0
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Burnley,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Leeds United,
0,,,0,,Wed,,Friendlies (M),0,,,,,2021-09-01,,,,N,Wales,,,,,,0,,,45,,D 0–0,0,,,,Away,0,Friendlies (M),Finland,
,,,,,Sun,,WCQ,,,,,,2021-09-05,,,,N,Wales,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,First round,Belarus,
,,,,,Wed,,WCQ,,,,,,2021-09-08,,,,N,Wales,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,First round,Estonia,
,,,,,Mon,,Premier League,,,,,,2021-09-13,,,,N,Burnley,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Everton,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Burnley,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Burnley,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Burnley,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Norwich City,
