pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2022-03-17,,,Y,Leicester City,,,,,,0,,,77,,L 1–2,0,,,,Away,1,Round of 16,Rennes,
0,1,55,0,0,Sat,0,Premier League,0,2,80,0.0,CB,3,2022-04-02,1,56,Y,Leicester City,1,1,0.0,0.0,86.2,1,65,,90,1,D 1–1,0,,2,1,Away,0,Matchweek 31,Manchester Utd,5
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2022-04-07,,,Y,Leicester City,,,,,,0,,,90,,D 0–0,0,,,,Home,0,Quarter-finals,PSV Eindhoven,
,,,,,Sun,,Premier League,,,,,,,2022-04-10,,,N,Leicester City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Crystal Palace,
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2022-04-14,,,Y,Leicester City,,,,,,0,,,90,,W 2–1,0,,,,Away,0,Quarter-finals,PSV Eindhoven,
0,0,55,0,0,Wed,0,Premier League,0,0,78,0.1,CB,6,2022-04-20,0,59,Y,Leicester City,1,1,0.0,0.1,84.3,0,70,,90,1,D 1–1,0,,1,0,Away,0,Matchweek 18,Everton,1
0,0,77,0,2,Sat,0,Premier League,0,5,96,0.0,CB,8,2022-04-23,0,83,Y,Leicester City,0,0,0.0,0.0,93.3,0,89,,90,0,D 0–0,0,,3,1,Home,0,Matchweek 34,Aston Villa,1
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2022-04-28,,,Y,Leicester City,,,,,,0,,,90,,D 1–1,0,,,,Home,0,Semi-finals,Roma,
,,,,,Sun,,Premier League,,,,,,,2022-05-01,,,N,Leicester City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Tottenham,
0,,,0,,Thu,,Conf Lg,0,,,,CB,,2022-05-05,,,Y,Leicester City,,,,,,1,,,90,,L 0–1,0,,,,Away,0,Semi-finals,Roma,
0,2,94,0,1,Sun,0,Premier League,0,5,118,0.0,CB,7,2022-05-08,0,104,Y,Leicester City,0,0,0.0,0.0,92.9,1,112,,90,0,L 1–2,0,,20,3,Home,0,Matchweek 36,Everton,3
0,0,51,0,2,Sun,0,Premier League,0,3,77,0.0,CB,11,2022-05-15,0,71,Y,Leicester City,0,0,0.0,0.0,98.6,0,72,,90,0,W 5–1,0,,5,1,Away,0,Matchweek 37,Watford,2
0,0,39,0,1,Thu,0,Premier League,0,0,55,0.0,CB,11,2022-05-19,0,36,Y,Leicester City,0,0,0.0,0.0,80.0,0,45,,90,0,D 1–1,0,,4,1,Away,0,Matchweek 27,Chelsea,1
0,1,42,0,0,Sun,0,Premier League,0,0,65,0.1,CB,10,2022-05-22,0,43,Y,Leicester City,1,0,0.0,0.1,84.3,0,51,,90,0,W 4–1,0,,0,3,Home,0,Matchweek 38,Southampton,3
