pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,23,0,2,Sat,2,Premier League,0,5,41,0.1,DM,6,2021-08-14,0,25,Y,Manchester Utd,1,4,0.0,0.1,86.2,0,29,,68,3,W 5–1,0,,2,2,Home,0,Matchweek 1,Leeds United,1
0,0,6,0,1,Sun,0,Premier League,0,0,9,0.0,DM,9,2021-08-22,0,3,N,Manchester Utd,1,1,0.0,0.0,60.0,0,5,,15,1,D 1–1,0,,0,1,Away,0,Matchweek 2,Southampton,0
0,2,52,0,1,Sun,0,Premier League,0,8,68,0.1,DM,10,2021-09-19,0,53,Y,Manchester Utd,1,2,0.0,0.1,91.4,0,58,,90,2,W 2–1,0,,13,1,Away,0,Matchweek 5,West Ham,1
,,,,,Wed,,EFL Cup,,,,,,,2021-09-22,,,N,Manchester Utd,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Third round,West Ham,
0,1,22,0,1,Sat,0,Premier League,0,1,32,0.0,DM,14,2021-09-25,0,17,Y,Manchester Utd,0,1,0.1,0.0,77.3,0,22,,81,1,L 0–1,0,,2,2,Home,0,Matchweek 6,Aston Villa,0
0,2,35,0,1,Wed,0,Champions Lg,0,7,52,0.0,DM,8,2021-09-29,1,44,Y,Manchester Utd,1,0,0.0,0.0,93.6,0,47,,90,0,W 2–1,0,,5,1,Home,0,Group stage,Villarreal,2
0,1,57,0,1,Sat,0,Premier League,0,5,80,0.1,DM,14,2021-10-02,0,61,Y,Manchester Utd,1,1,0.0,0.1,87.1,0,70,,90,0,D 1–1,0,,5,1,Home,0,Matchweek 7,Everton,2
0,,,0,,Sat,,WCQ,0,,,,CB,,2021-10-09,1,,Y,Scotland,1,,,,,0,,,90,,W 3–2,0,,,,Home,1,First round,Israel,3
0,,,0,,Tue,,WCQ,0,,,,DM,,2021-10-12,1,,Y,Scotland,4,,,,,1,,,90,,W 1–0,0,,,,Away,0,First round,Faroe Islands,0
0,0,6,0,0,Sat,0,Premier League,0,0,12,0.1,DM,3,2021-10-16,1,4,N,Manchester Utd,1,0,0.0,0.1,50.0,0,8,,11,0,L 2–4,0,,0,0,Away,0,Matchweek 8,Leicester City,0
0,1,24,0,2,Wed,0,Champions Lg,0,2,41,0.3,DM,12,2021-10-20,0,24,Y,Manchester Utd,1,1,0.0,0.3,80.0,0,30,,65,1,W 3–2,0,,2,3,Home,0,Group stage,Atalanta,2
0,3,26,0,1,Sun,0,Premier League,0,3,49,0.0,"DM,CM",9,2021-10-24,0,34,Y,Manchester Utd,0,0,0.7,0.0,85.0,0,40,,90,0,L 0–5,0,,1,2,Home,0,Matchweek 9,Liverpool,2
0,1,38,0,3,Sat,1,Premier League,0,3,59,0.0,"DM,CM",18,2021-10-30,0,39,Y,Manchester Utd,1,4,0.0,0.0,95.1,0,41,,90,4,W 3–0,0,,3,2,Away,0,Matchweek 10,Tottenham,2
0,1,37,0,2,Tue,0,Champions Lg,0,1,59,0.0,DM,11,2021-11-02,0,43,Y,Manchester Utd,1,0,0.0,0.0,84.3,1,51,,86,0,D 2–2,0,,2,1,Away,0,Group stage,Atalanta,3
0,0,27,0,3,Sat,0,Premier League,0,1,38,0.0,DM,20,2021-11-06,0,27,Y,Manchester Utd,0,3,0.0,0.0,93.1,0,29,,90,1,L 0–2,0,,0,1,Home,0,Matchweek 11,Manchester City,2
0,0,21,0,1,Sat,0,Premier League,0,0,35,0.0,DM,11,2021-11-20,0,23,Y,Manchester Utd,0,1,0.0,0.0,82.1,1,28,,45,1,L 1–4,0,,0,1,Away,0,Matchweek 12,Watford,0
0,0,41,0,1,Tue,0,Champions Lg,0,2,57,0.0,DM,11,2021-11-23,0,45,Y,Manchester Utd,1,1,0.0,0.0,90.0,0,50,,90,1,W 2–0,0,,6,0,Away,0,Group stage,Villarreal,2
0,0,20,0,1,Sun,0,Premier League,0,3,43,0.0,CM,21,2021-11-28,0,24,Y,Manchester Utd,0,0,0.0,0.0,92.3,1,26,,90,0,D 1–1,0,,0,5,Away,0,Matchweek 13,Chelsea,3
0,0,35,0,2,Thu,0,Premier League,0,3,57,0.0,DM,14,2021-12-02,0,38,Y,Manchester Utd,0,0,0.0,0.0,86.4,1,44,,90,0,W 3–2,0,,3,7,Home,0,Matchweek 14,Arsenal,3
0,1,30,0,3,Sun,0,Premier League,0,3,47,0.1,DM,19,2021-12-05,0,28,Y,Manchester Utd,1,0,0.1,0.1,77.8,1,36,,90,0,W 1–0,0,,6,0,Home,0,Matchweek 15,Crystal Palace,0
