pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,3,0,0,Sat,0,Premier League,0,0,7,0.2,AM,5,2021-08-14,1,3,N,Brighton,1,0,0.0,0.2,75.0,0,4,,15,0,W 2–1,0,,1,1,Away,1,Matchweek 1,Burnley,0
0,5,26,0,2,Sat,0,Premier League,0,3,50,0.5,"LW,RW",32,2021-08-21,0,25,Y,Brighton,3,0,0.1,0.5,73.5,0,34,,90,0,W 2–0,0,,5,4,Home,0,Matchweek 2,Watford,1
0,2,18,0,2,Sat,0,Premier League,0,5,33,0.1,LW,17,2021-08-28,0,18,Y,Brighton,1,0,0.0,0.1,90.0,0,20,,45,0,L 0–2,0,,2,5,Home,0,Matchweek 3,Everton,0
0,0,20,0,2,Sat,0,Premier League,1,0,25,0.0,FW,8,2021-09-11,0,16,N,Brighton,1,1,0.0,0.0,84.2,0,19,,27,0,W 1–0,0,,1,1,Away,0,Matchweek 4,Brentford,0
,,,,,Sun,,Premier League,,,,,,,2021-09-19,,,N,Brighton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Leicester City,
0,,,0,,Wed,,EFL Cup,2,,,,FW,,2021-09-22,0,,Y,Brighton,0,,,,,0,,,68,,W 2–0,0,,,,Home,0,Third round,Swansea City,0
,,,,,Mon,,Premier League,,,,,,,2021-09-27,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Crystal Palace,
0,2,10,0,1,Sat,0,Premier League,0,1,15,0.0,AM,5,2021-10-02,0,8,N,Brighton,1,1,0.0,0.0,72.7,0,11,,13,0,D 0–0,0,,3,1,Home,0,Matchweek 7,Arsenal,0
0,0,5,0,0,Sat,0,Premier League,0,0,5,0.0,CM,3,2021-10-16,0,4,N,Brighton,0,0,0.0,0.0,80.0,0,5,,7,0,D 0–0,0,,0,0,Away,0,Matchweek 8,Norwich City,0
1,0,6,1,0,Sat,0,Premier League,0,0,12,0.8,CM,4,2021-10-23,0,7,N,Brighton,0,0,0.0,0.0,77.8,0,9,,19,0,L 1–4,0,,1,0,Home,1,Matchweek 9,Manchester City,1
0,,,0,,Wed,,EFL Cup,0,,,,CM,,2021-10-27,1,,Y,Brighton,2,,,,,0,,,90,,D 2 ,0,,,,Away,0,Fourth round,Leicester City,1
0,0,22,0,0,Sat,0,Premier League,0,0,26,0.0,DM,8,2021-10-30,0,18,N,Brighton,0,1,0.0,0.0,85.7,0,21,,31,0,D 2–2,0,,1,4,Away,0,Matchweek 10,Liverpool,0
0,0,18,0,1,Sat,0,Premier League,0,1,27,0.0,"LM,CM,AM",11,2021-11-06,0,16,N,Brighton,1,1,0.0,0.0,88.9,0,18,,45,0,D 1–1,0,,6,1,Home,0,Matchweek 11,Newcastle Utd,0
0,0,5,0,0,Sat,0,Premier League,0,0,7,0.0,CM,2,2021-11-20,0,4,N,Brighton,1,0,0.0,0.0,80.0,1,5,,3,0,L 0–2,0,,0,0,Away,0,Matchweek 12,Aston Villa,0
,,,,,Sat,,Premier League,,,,,,,2021-11-27,,,N,Brighton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Leeds United,
,,,,,Wed,,Premier League,,,,,,,2021-12-01,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,West Ham,
,,,,,Sat,,Premier League,,,,,,,2021-12-04,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Southampton,
0,1,22,0,0,Wed,0,Premier League,0,5,40,0.0,"CM,FW",7,2021-12-15,0,27,N,Brighton,1,0,0.0,0.0,79.4,0,34,,30,0,L 0–1,0,,3,2,Home,0,Matchweek 17,Wolves,1
0,4,34,0,2,Sun,0,Premier League,0,4,58,0.1,CM,16,2021-12-26,0,25,Y,Brighton,4,3,0.1,0.1,62.5,0,40,,84,0,W 2–0,0,,7,1,Home,0,Matchweek 19,Brentford,4
0,5,34,0,3,Wed,0,Premier League,0,5,52,0.2,LW,23,2021-12-29,2,26,Y,Brighton,3,1,0.3,0.2,66.7,0,39,,79,0,D 1–1,0,,3,1,Away,0,Matchweek 20,Chelsea,1
0,3,32,0,2,Sun,1,Premier League,0,8,62,0.4,"LM,DM",22,2022-01-02,2,31,Y,Brighton,3,3,0.1,0.4,68.9,0,45,,90,0,W 3–2,0,,4,2,Away,2,Matchweek 21,Everton,0
0,,,0,,Sat,,FA Cup,0,,,,,,2022-01-08,3,,N,Brighton,3,,,,,0,,,93,,W 2–1,0,,,,Away,0,Third round proper,West Brom,0
0,4,33,0,2,Fri,0,Premier League,0,7,67,0.0,"CM,DM",25,2022-01-14,0,44,Y,Brighton,1,0,0.3,0.0,80.0,0,55,,90,0,D 1–1,0,,4,7,Home,0,Matchweek 22,Crystal Palace,1
0,5,48,0,2,Tue,2,Premier League,1,6,60,0.1,"CM,DM",18,2022-01-18,1,47,Y,Brighton,2,1,0.1,0.1,87.0,0,54,,90,1,D 1–1,0,,4,2,Home,0,Matchweek 24,Chelsea,1
