pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,UEFA Euro,,,,,,2021-07-03,,,,N,Czech Republic,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Denmark,
0,,,0,,Sat,,Premier League,0,,,,,2021-07-24,,0,,N,Spartak Moscow,0,,,,,0,,,9,,L 0–1,0,,,,Away,0,Matchweek 1,Rubin Kazan,0
0,,,0,,Fri,,Premier League,0,,,,,2021-07-30,,0,,N,Spartak Moscow,2,,,,,0,,,17,,W 1–0,0,,,,Away,0,Matchweek 2,Samara,0
0,,,0,,Wed,,Champions Lg,0,,,,,2021-08-04,,,,N,Spartak Moscow,,,,,,0,,,14,,L 0–2,0,,,,Home,0,Third qualifying round,Benfica,
0,,,0,,Sat,,Premier League,1,,,,DM,2021-08-07,,0,,Y,Spartak Moscow,2,,,,,0,,,90,,L 1–2,0,,,,Home,0,Matchweek 3,Nizhny Novgorod,2
0,,,0,,Tue,,Champions Lg,0,,,,,2021-08-10,,,,N,Spartak Moscow,,,,,,0,,,26,,L 0–2,0,,,,Away,0,Third qualifying round,Benfica,
0,,,0,,Sat,,Premier League,0,,,,CM,2021-08-14,,0,,Y,Spartak Moscow,1,,,,,0,,,68,,W 1–0,0,,,,Home,0,Matchweek 4,Ural,5
0,,,0,,Sat,,Premier League,0,,,,CM,2021-08-21,,0,,Y,Spartak Moscow,0,,,,,0,,,59,,D 1–1,0,,,,Away,0,Matchweek 5,Arsenal Tula,1
,,,,,Thu,,Premier League,,,,,,2021-08-26,,,,N,Spartak Moscow,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Sochi,
0,,,0,,Thu,,WCQ,0,,,,DM,2021-09-02,,0,,Y,Czech Republic,1,,,,,0,,,62,,W 1–0,0,,,,Home,0,First round,Belarus,0
0,,,0,,Sun,,WCQ,0,,,,,2021-09-05,,0,,N,Czech Republic,0,,,,,0,,,14,,L 0–3,0,,,,Away,0,First round,Belgium,0
0,,,0,,Wed,,Friendlies (M),0,,,,DM,2021-09-08,,,,Y,Czech Republic,,,,,,1,,,90,,D 1–1,0,,,,Home,0,Friendlies (M),Ukraine,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Southampton,
,,,,,Thu,,Europa Lg,,,,,,2021-09-16,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Group stage,Dinamo Zagreb,
,,,,,Sun,,Premier League,,,,,,2021-09-19,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Manchester Utd,
0,,,0,,Wed,,EFL Cup,0,,,,DM,2021-09-22,,0,,Y,West Ham,1,,,,,0,,,90,,W 1–0,0,,,,Away,0,Third round,Manchester Utd,3
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leeds United,
,,,,,Thu,,Europa Lg,,,,,,2021-09-30,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Group stage,Rapid Wien,
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Brentford,
0,,,0,,Fri,,WCQ,0,,,,DM,2021-10-08,,0,,Y,Czech Republic,1,,,,,0,,,82,,D 2–2,0,,,,Home,0,First round,Wales,0
0,,,0,,Mon,,WCQ,0,,,,,2021-10-11,,0,,N,Czech Republic,0,,,,,0,,,1,,W 2–0,0,,,,Away,0,First round,Belarus,0
0,0,1,0,0,Thu,0,Europa Lg,0,0,1,0.0,AM,2021-11-04,3,0,1,N,West Ham,0,0,0.0,0.0,100.0,0,1,,6,0,D 2–2,0,,0,0,Away,0,Group stage,Genk,0
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Liverpool,
0,,,0,,Thu,,Friendlies (M),0,,,,,2021-11-11,,,,N,Czech Republic,,,,,,0,,,30,,W 7–0,0,,,,Home,0,Friendlies (M),Kuwait,
0,,,0,,Tue,,WCQ,0,,,,DM,2021-11-16,,0,,Y,Czech Republic,1,,,,,0,,,60,,W 2–0,0,,,,Home,0,First round,Estonia,1
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Wolves,
0,2,14,0,0,Thu,0,Europa Lg,0,2,26,0.0,DM,2021-11-25,8,0,22,N,West Ham,0,0,0.0,0.0,91.7,0,24,,26,0,W 2–0,0,,3,1,Away,0,Group stage,Rapid Wien,2
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Manchester City,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Chelsea,
0,1,33,0,2,Thu,0,Europa Lg,0,3,56,0.0,DM,2021-12-09,23,0,37,Y,West Ham,0,0,0.0,0.0,78.7,0,47,,90,0,L 0–1,0,,3,4,Home,0,Group stage,Dinamo Zagreb,2
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Burnley,
,,,,,Wed,,Premier League,,,,,,2021-12-15,,,,N,West Ham,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Arsenal,
,,,,,Wed,,EFL Cup,,,,,,2021-12-22,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Tottenham,
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,West Ham,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Southampton,
0,0,1,0,0,Tue,0,Premier League,0,0,2,0.0,AM,2021-12-28,2,0,0,N,West Ham,0,0,0.0,0.0,0.0,0,2,,1,0,W 4–1,0,,0,0,Away,0,Matchweek 20,Watford,0
,,,,,Sat,,Premier League,,,,,,2022-01-01,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Crystal Palace,
,,,,,Sun,,FA Cup,,,,,,2022-01-09,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Third round proper,Leeds United,
,,,,,Wed,,Premier League,,,,,,2022-01-12,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Norwich City,
,,,,,Sun,,Premier League,,,,,,2022-01-16,,,,N,West Ham,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 22,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 23,Manchester Utd,
0,,,0,,Sat,,FA Cup,0,,,,DM,2022-02-05,,0,,Y,West Ham,0,,,,,0,,,45,,W 2–1,0,,,,Away,0,Fourth round proper,Kidderminster,1
,,,,,Tue,,Premier League,,,,,,2022-02-08,,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 24,Watford,
,,,,,Sun,,Premier League,,,,,,2022-02-13,,,,N,West Ham,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Leicester City,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Newcastle Utd,
,,,,,Sun,,Premier League,,,,,,2022-02-27,,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Wolves,
,,,,,Wed,,FA Cup,,,,,,2022-03-02,,,,N,West Ham,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Fifth round proper,Southampton,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Liverpool,
,,,,,Thu,,Europa Lg,,,,,,2022-03-10,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Sevilla,
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Aston Villa,
,,,,,Thu,,Europa Lg,,,,,,2022-03-17,,,,N,West Ham,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Round of 16,Sevilla,
,,,,,Sun,,Premier League,,,,,,2022-03-20,,,,N,West Ham,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Tottenham,
,,,,,Sun,,Premier League,,,,,,2022-04-03,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Everton,
,,,,,Thu,,Europa Lg,,,,,,2022-04-07,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Lyon,
,,,,,Sun,,Premier League,,,,,,2022-04-10,,,,N,West Ham,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 32,Brentford,
,,,,,Thu,,Europa Lg,,,,,,2022-04-14,,,,N,West Ham,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Lyon,
,,,,,Sun,,Premier League,,,,,,2022-04-17,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Burnley,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Chelsea,
,,,,,Thu,,Europa Lg,,,,,,2022-04-28,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Semi-finals,Eint Frankfurt,
,,,,,Sun,,Premier League,,,,,,2022-05-01,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Arsenal,
