pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Aston Villa,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Watford,
0,0,1,0,0,Sat,0,Premier League,0,1,4,0.0,FW,2021-08-21,2,0,2,N,Aston Villa,0,0,0.0,0.0,100.0,0,2,,1,0,W 2–0,0,,0,0,Home,0,Matchweek 2,Newcastle Utd,0
,,,,,Wed,,Champions Lg,,,,,,2021-09-15,,,,N,Club Brugge,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Group stage,Paris S-G,
0,,,0,,Sat,,First Division A,0,,,,FW,2021-09-18,,0,,Y,Club Brugge,2,,,,,0,,,55,,W 1–0,0,,,,Away,0,Regular Season,Charleroi,0
,,,,,Fri,,First Division A,,,,,,2021-09-24,,,,N,Club Brugge,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Regular Season,OH Leuven,
0,0,2,0,0,Tue,0,Champions Lg,0,0,5,0.0,FW,2021-09-28,5,0,2,N,Club Brugge,0,0,0.0,0.0,50.0,0,4,,19,0,W 2–1,0,,0,0,Away,0,Group stage,RB Leipzig,0
0,,,0,,Sat,,First Division A,0,,,,,2021-10-30,,0,,N,Club Brugge,0,,,,,0,,,4,,W 2–1,0,,,,Away,0,Regular Season,Sint-Truiden,0
,,,,,Wed,,Champions Lg,,,,,,2021-11-03,,,,N,Club Brugge,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Group stage,Manchester City,
,,,,,Sun,,First Division A,,,,,,2021-11-07,,,,N,Club Brugge,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Regular Season,Standard Liège,
0,0,5,0,0,Wed,0,Champions Lg,0,1,8,0.0,FW,2021-11-24,2,0,4,N,Club Brugge,0,0,0.0,0.0,80.0,1,5,,9,0,L 0–5,0,,0,1,Home,0,Group stage,RB Leipzig,0
0,,,0,,Sat,,First Division A,0,,,,,2021-12-04,,0,,N,Club Brugge,0,,,,,0,,,11,,W 3–2,0,,,,Home,0,Regular Season,R.F.C. Seraing,0
,,,,,Tue,,Champions Lg,,,,,,2021-12-07,,,,N,Club Brugge,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Group stage,Paris S-G,
0,,,0,,Wed,,Sudamericana,0,,,,FW,2022-04-06,,1,,Y,Internacional,1,,,,,0,,,71,,D 2–2,0,,,,Away,1,Group stage,Club 9 de Octubre,0
0,,,0,,Sun,,Série A,0,,,,FW,2022-04-10,,0,,Y,Internacional,0,,,,,0,,,45,,L 0–2,0,,,,Away,0,Matchweek 1,Atlético Mineiro,0
0,,,0,,Thu,,Sudamericana,0,,,,FW,2022-04-14,,1,,Y,Internacional,3,,,,,0,,,90,,D 1–1,0,,,,Home,0,Group stage,Guaireña FC,0
0,,,0,,Sun,,Série A,0,,,,FW,2022-04-17,,2,,Y,Internacional,3,,,,,0,,,76,,W 2–1,0,,,,Home,0,Matchweek 2,Fortaleza,0
0,,,0,,Sat,,Série A,0,,,,FW,2022-04-23,,0,,Y,Internacional,0,,,,,0,,,45,,W 1–0,0,,,,Away,0,Matchweek 3,Fluminense,0
,,,,,Tue,,Sudamericana,,,,,,2022-04-26,,,,N,Internacional,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Group stage,Independiente,
,,,,,Sun,,Série A,,,,,,2022-05-01,,,,N,Internacional,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Avaí,
0,,,0,,Thu,,Sudamericana,0,,,,,2022-05-05,,0,,N,Internacional,1,,,,,0,,,27,,D 1–1,0,,,,Away,0,Group stage,Guaireña FC,0
,,,,,Sun,,Série A,,,,,,2022-05-08,,,,N,Internacional,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Juventude,
,,,,,Sat,,Série A,,,,,,2022-05-14,,,,N,Internacional,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Corinthians,
,,,,,Tue,,Sudamericana,,,,,,2022-05-17,,,,N,Internacional,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Group stage,Independiente,
0,,,0,,Sat,,Série A,0,,,,,2022-05-21,,0,,N,Internacional,1,,,,,1,,,14,,D 1–1,0,,,,Away,0,Matchweek 7,Cuiabá,0
0,,,0,,Mon,,Série A,0,,,,,2022-05-30,,0,,N,Internacional,0,,,,,0,,,8,,D 1–1,0,,,,Home,0,Matchweek 8,Atl Goianiense,0
,,,,,Fri,,Série A,,,,,,2022-06-24,,,,N,Internacional,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Coritiba,
