pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Tue,,EFL Cup,0,,,,LM,,2021-09-21,0,,Y,Brentford,2,,,,,0,,,70,,W 7–0,0,,,,Home,0,Third round,Oldham Athletic,4
0,,,0,,Wed,,EFL Cup,0,,,,,,2021-10-27,1,,N,Brentford,2,,,,,0,,,19,,W 2–1,0,,,,Away,0,Fourth round,Stoke City,0
,,,,,Sat,,Premier League,,,,,,,2021-10-30,,,N,Brentford,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Burnley,
0,0,9,0,1,Sun,0,Premier League,0,1,11,0.0,LB,5,2022-03-20,0,6,N,Brentford,1,0,0.0,0.0,75.0,0,8,,17,0,L 1–2,0,,4,0,Away,0,Matchweek 30,Leicester City,0
,,,,,Sat,,Premier League,,,,,,,2022-04-02,,,N,Brentford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Chelsea,
,,,,,Sun,,Premier League,,,,,,,2022-04-10,,,N,Brentford,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,West Ham,
,,,,,Sat,,Premier League,,,,,,,2022-04-16,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Watford,
,,,,,Sat,,Premier League,,,,,,,2022-04-23,,,N,Brentford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Tottenham,
,,,,,Mon,,Premier League,,,,,,,2022-05-02,,,N,Brentford,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,,2022-05-07,,,N,Brentford,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Southampton,
