pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,13,0,0,Sun,0,Premier League,0,3,28,0.0,LB,6,2021-08-15,0,16,Y,Tottenham,0,0,0.1,0.0,72.7,0,22,,90,0,W 1–0,0,,2,0,Home,0,Matchweek 1,Manchester City,5
0,1,25,0,2,Sun,1,Premier League,0,3,60,0.0,LB,17,2021-08-22,0,29,Y,Tottenham,0,1,0.0,0.0,65.9,0,44,,90,0,W 1–0,0,,4,2,Away,0,Matchweek 2,Wolves,3
,,,,,Thu,,Conf Lg,,,,,,,2021-08-26,,,N,Tottenham,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Play-off round,Paços,
0,3,33,0,2,Sun,1,Premier League,0,2,48,0.0,LB,19,2021-08-29,0,32,Y,Tottenham,1,1,0.0,0.0,86.5,0,37,,90,0,W 1–0,0,,1,3,Home,0,Matchweek 3,Watford,5
0,,,0,,Wed,,WCQ,0,,,,LB,,2021-09-08,0,,Y,Spain,2,,,,,0,,,85,,W 2–0,0,,,,Away,0,First round,Kosovo,1
0,1,27,0,2,Sat,0,Premier League,0,3,48,0.0,LB,17,2021-09-11,0,25,Y,Tottenham,0,4,0.0,0.0,65.8,0,38,,90,1,L 0–3,0,,3,2,Away,0,Matchweek 4,Crystal Palace,2
,,,,,Thu,,Conf Lg,,,,,,,2021-09-16,,,N,Tottenham,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Group stage,Rennes,
0,2,44,0,1,Sun,0,Premier League,0,3,69,0.0,LB,15,2021-09-19,0,43,Y,Tottenham,0,1,0.0,0.0,76.8,0,56,,90,1,L 0–3,0,,5,4,Home,0,Matchweek 5,Chelsea,1
0,,,0,,Wed,,EFL Cup,0,,,,,,2021-09-22,0,,N,Tottenham,0,,,,,0,,,31,,D 2 ,0,,,,Away,0,Third round,Wolves,0
0,2,33,0,3,Sun,1,Premier League,1,2,62,0.0,LB,9,2021-09-26,0,35,Y,Tottenham,0,1,0.3,0.0,74.5,0,47,,90,0,L 1–3,0,,6,0,Away,0,Matchweek 6,Arsenal,3
0,,,0,,Thu,,Conf Lg,0,,,,LB,,2021-09-30,,,Y,Tottenham,,,,,,0,,,79,,W 5–1,0,,,,Home,0,Group stage,NŠ Mura,
0,1,37,0,1,Sun,0,Premier League,0,3,61,0.0,LB,14,2021-10-03,0,41,Y,Tottenham,0,4,0.0,0.0,89.1,0,46,,90,3,W 2–1,0,,2,4,Home,0,Matchweek 7,Aston Villa,2
,,,,,Wed,,UEFA Nations League,,,,,,,2021-10-06,,,N,Spain,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Neutral,,Semi-finals,Italy,
,,,,,Sun,,UEFA Nations League,,,,,,,2021-10-10,,,N,Spain,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Neutral,,Final,France,
0,3,56,0,1,Sun,1,Premier League,1,3,81,0.0,LB,17,2021-10-17,0,59,Y,Tottenham,0,5,0.1,0.0,85.5,0,69,,90,2,W 3–2,0,,6,2,Away,0,Matchweek 8,Newcastle Utd,1
0,2,37,0,3,Sun,0,Premier League,0,2,57,0.0,LB,10,2021-10-24,0,31,Y,Tottenham,1,4,0.1,0.0,72.1,0,43,,83,0,L 0–1,0,,4,1,Away,0,Matchweek 9,West Ham,2
,,,,,Wed,,EFL Cup,,,,,,,2021-10-27,,,N,Tottenham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Fourth round,Burnley,
,,,,,Sat,,Premier League,,,,,,,2021-10-30,,,N,Tottenham,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Manchester Utd,
0,,,0,,Thu,,Conf Lg,0,,,,LM,,2021-11-04,,,Y,Tottenham,,,,,,0,,,90,,W 3–2,0,,,,Home,0,Group stage,Vitesse,
0,2,36,0,2,Sun,0,Premier League,0,1,66,0.3,WB,6,2021-11-07,0,37,Y,Tottenham,2,3,0.2,0.3,71.2,1,52,,70,1,D 0–0,0,,1,0,Away,0,Matchweek 11,Everton,1
