pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Fri,,WCQ,0,,,,,,2021-10-08,0,,N,Wales,1,,,,,0,,,31,,D 2–2,0,,,,Away,0,First round,Czech Republic,0
0,,,0,,Mon,,WCQ,0,,,,RB,,2021-10-11,1,,Y,Wales,1,,,,,0,,,82,,W 1–0,0,,,,Away,0,First round,Estonia,0
,,,,,Sat,,Premier League,,,,,,,2021-10-16,,,N,Burnley,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Manchester City,
0,,,0,,Wed,,EFL Cup,0,,,,RB,,2021-10-27,0,,Y,Burnley,0,,,,,1,,,90,,L 0–1,0,,,,Home,0,Fourth round,Tottenham,0
,,,,,Sat,,Premier League,,,,,,,2021-11-06,,,N,Burnley,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Chelsea,
0,,,0,,Sat,,WCQ,0,,,,RB,,2021-11-13,1,,Y,Wales,5,,,,,0,,,90,,W 5–1,0,,,,Home,1,First round,Belarus,1
0,,,0,,Tue,,WCQ,0,,,,LM,,2021-11-16,0,,Y,Wales,1,,,,,0,,,90,,D 1–1,0,,,,Home,0,First round,Belgium,0
,,,,,Wed,,Premier League,,,,,,,2021-12-01,,,N,Burnley,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Wolves,
0,0,5,0,1,Sat,0,Premier League,0,2,14,0.0,RB,2,2021-12-04,0,6,N,Burnley,0,0,0.0,0.0,85.7,0,7,,16,0,L 0–1,0,,1,1,Away,0,Matchweek 15,Newcastle Utd,0
0,,,0,,Mon,,PL2 — Div. 2,0,,,,RB,,2022-01-10,,,Y,Burnley FC U23,,,,,,0,,,59,,D 1–1,0,,,,Home,0,Matchweek 16,Birmingham City FC U23,
0,0,11,0,3,Sun,0,Premier League,0,2,29,0.0,RB,3,2022-01-23,0,12,Y,Burnley,0,0,0.0,0.0,63.2,0,19,,90,0,D 0–0,0,,0,0,Away,0,Matchweek 23,Arsenal,3
0,2,41,0,5,Sat,0,Premier League,0,5,81,0.0,RB,8,2022-02-05,0,37,Y,Burnley,0,3,0.0,0.0,51.4,0,72,,90,3,D 0–0,0,,11,1,Home,0,Matchweek 17,Watford,1
0,1,14,0,2,Tue,0,Premier League,0,2,34,0.0,RB,8,2022-02-08,0,16,Y,Burnley,1,0,0.0,0.0,66.7,0,24,,90,0,D 1–1,0,,4,1,Home,0,Matchweek 24,Manchester Utd,1
0,1,12,0,3,Sun,0,Premier League,0,1,51,0.0,RB,8,2022-02-13,0,28,Y,Burnley,0,0,0.1,0.0,71.8,0,39,,90,0,L 0–1,0,,1,0,Home,0,Matchweek 25,Liverpool,1
0,1,19,0,2,Sat,1,Premier League,1,3,41,0.0,RB,5,2022-02-19,0,21,Y,Burnley,1,0,0.1,0.0,63.6,1,33,,90,0,W 3–0,0,,0,0,Away,0,Matchweek 26,Brighton,3
0,2,29,0,3,Wed,0,Premier League,0,0,47,0.0,RB,5,2022-02-23,0,31,Y,Burnley,0,2,0.0,0.0,86.1,0,36,,90,2,W 1–0,0,,5,1,Home,0,Matchweek 13,Tottenham,1
0,1,33,0,1,Sat,0,Premier League,0,5,64,0.0,RB,6,2022-02-26,0,32,Y,Burnley,0,1,0.0,0.0,58.2,0,55,,90,0,D 1–1,0,,3,0,Away,0,Matchweek 27,Crystal Palace,3
0,0,25,0,4,Tue,0,Premier League,0,3,67,0.0,RB,10,2022-03-01,1,31,Y,Burnley,1,1,0.0,0.0,57.4,0,54,,90,1,L 0–2,0,,1,3,Home,0,Matchweek 22,Leicester City,2
0,1,26,0,5,Sat,0,Premier League,0,6,51,0.0,RB,12,2022-03-05,0,28,Y,Burnley,0,1,0.0,0.0,66.7,0,42,,90,0,L 0–4,0,,3,1,Home,0,Matchweek 28,Chelsea,2
0,0,35,0,1,Sat,0,Premier League,0,5,71,0.0,RB,8,2022-03-12,0,32,Y,Burnley,0,0,0.0,0.0,56.1,0,57,,90,0,L 0–2,0,,2,1,Away,0,Matchweek 29,Brentford,3
0,,,0,,Thu,,WCQ,0,,,,LB,,2022-03-24,0,,Y,Wales,1,,,,,0,,,90,,W 2–1,0,,,,Home,0,Semi-finals,Austria,0
,,,,,Tue,,Friendlies (M),,,,,,,2022-03-29,,,N,Wales,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Friendlies (M),Czech Republic,
