pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Everton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Leeds United,
0,,,0,,Tue,,EFL Cup,1,,,,CM,2021-08-24,,0,,Y,Everton,0,,,,,0,,,63,,W 2–1,0,,,,Away,0,Second round,Huddersfield,2
,,,,,Mon,,Premier League,,,,,,2021-09-13,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Burnley,
0,0,6,0,1,Sat,0,Premier League,0,1,12,0.0,DM,2021-09-18,3,0,7,N,Everton,1,0,0.0,0.0,77.8,0,9,,10,0,L 0–3,0,,0,1,Away,0,Matchweek 5,Aston Villa,0
0,,,0,,Tue,,EFL Cup,0,,,,DM,2021-09-21,,0,,Y,Everton,1,,,,,0,,,90,,D 2 ,0,,,,Away,0,Third round,QPR,1
0,1,5,0,0,Sat,0,Premier League,0,1,7,0.0,AM,2021-09-25,5,0,4,N,Everton,1,0,0.0,0.0,80.0,0,5,,8,0,W 2–0,0,,0,0,Home,0,Matchweek 6,Norwich City,1
0,1,4,0,1,Sat,0,Premier League,0,1,7,0.0,CM,2021-10-02,5,0,3,N,Everton,0,0,0.0,0.0,60.0,0,5,,19,0,D 1–1,0,,1,0,Away,0,Matchweek 7,Manchester Utd,0
,,,,,Sun,,Premier League,,,,,,2021-10-17,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 8,West Ham,
0,1,25,0,1,Sat,0,Premier League,0,3,47,0.8,DM,2021-10-23,21,1,24,Y,Everton,2,0,0.0,0.8,82.8,0,29,,90,0,L 2–5,0,,1,3,Home,1,Matchweek 9,Watford,3
,,,,,Mon,,Premier League,,,,,,2021-11-01,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Wolves,
0,1,7,0,0,Sun,0,Premier League,0,1,14,0.1,DM,2021-11-07,6,1,8,N,Everton,2,0,0.0,0.1,72.7,0,11,,31,0,D 0–0,0,,1,0,Home,0,Matchweek 11,Tottenham,0
,,,,,Sun,,Premier League,,,,,,2022-05-01,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Chelsea,
,,,,,Wed,,Premier League,,,,,,2022-05-11,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Watford,
,,,,,Sun,,Premier League,,,,,,2022-05-15,,,,N,Everton,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 37,Brentford,
,,,,,Thu,,Premier League,,,,,,2022-05-19,,,,N,Everton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Crystal Palace,
0,0,19,0,1,Sun,0,Premier League,0,1,33,0.0,DM,2022-05-22,9,0,14,Y,Everton,0,3,0.0,0.0,70.0,1,20,,76,2,L 1–5,0,,1,0,Away,0,Matchweek 38,Arsenal,4
