pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,West Ham,,,,,,,,,,,W 4–2,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Newcastle Utd,
0,0,3,0,0,Mon,0,Premier League,0,0,7,0.0,LW,2021-08-23,0,0,7,N,West Ham,0,0,0.0,0.0,100.0,0,7,,3,0,W 4–1,0,,0,0,Home,0,Matchweek 2,Leicester City,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,West Ham,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Crystal Palace,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,West Ham,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Southampton,
0,1,11,0,1,Thu,0,Europa Lg,0,2,14,0.0,DM,2021-09-16,1,0,14,N,West Ham,0,0,0.0,0.0,100.0,0,14,,9,0,W 2–0,0,,1,0,Away,0,Group stage,Dinamo Zagreb,0
0,0,0,1,0,Sun,0,Premier League,0,0,1,0.8,FW,2021-09-19,0,0,0,N,West Ham,0,0,0.0,0.0,,0,0,,1,0,L 1–2,0,,0,0,Home,0,Matchweek 5,Manchester Utd,0
0,,,0,,Wed,,EFL Cup,0,,,,DM,2021-09-22,,1,,Y*,West Ham,1,,,,,1,,,90,,W 1–0,0,,,,Away,0,Third round,Manchester Utd,3
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,West Ham,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 6,Leeds United,
0,2,38,0,1,Thu,0,Europa Lg,0,2,57,0.0,DM,2021-09-30,8,0,46,Y*,West Ham,1,0,0.1,0.0,86.8,0,53,,61,0,W 2–0,0,,2,0,Home,0,Group stage,Rapid Wien,1
0,0,35,0,0,Thu,0,Europa Lg,0,4,46,0.0,DM,2021-10-21,7,0,37,N,West Ham,0,0,0.0,0.0,90.2,0,41,,24,0,W 3–0,0,,1,2,Home,0,Group stage,Genk,2
,,,,,Sun,,Premier League,,,,,,2021-10-24,,,,N,West Ham,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Tottenham,
0,,,0,,Wed,,EFL Cup,0,,,,DM,2021-10-27,,1,,Y*,West Ham,1,,,,,0,,,120,,D 0 ,0,,,,Home,0,Fourth round,Manchester City,1
,,,,,Sun,,Premier League,,,,,,2021-10-31,,,,N,West Ham,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Aston Villa,
0,1,21,0,0,Thu,0,Europa Lg,0,2,37,0.0,DM,2021-11-04,4,0,31,Y*,West Ham,0,0,0.0,0.0,86.1,0,36,,57,0,D 2–2,0,,0,1,Away,0,Group stage,Genk,0
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,West Ham,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Wolves,
1,2,65,1,0,Thu,1,Europa Lg,0,8,104,0.8,DM,2021-11-25,8,0,87,Y*,West Ham,0,2,0.0,0.0,88.8,0,98,,90,1,W 2–0,0,,5,1,Away,1,Group stage,Rapid Wien,1
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,West Ham,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Manchester City,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,West Ham,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,West Ham,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Chelsea,
0,3,67,0,2,Thu,0,Europa Lg,0,8,87,0.0,DM,2021-12-09,21,0,74,Y*,West Ham,0,1,0.0,0.0,91.4,0,81,,90,1,L 0–1,0,,6,2,Home,0,Group stage,Dinamo Zagreb,2
