pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Crystal Palace,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Liverpool,
,,,,,Mon,,Premier League,,,,,,2021-09-27,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Brighton,
,,,,,Sun,,Premier League,,,,,,2021-10-03,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 7,Leicester City,
,,,,,Mon,,Premier League,,,,,,2021-10-18,,,,N,Crystal Palace,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 8,Arsenal,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Crystal Palace,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Burnley,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Crystal Palace,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Aston Villa,
0,1,4,0,1,Tue,0,Premier League,0,0,8,0.0,CM,2021-11-30,6,0,3,N,Crystal Palace,0,0,0.0,0.0,60.0,0,5,,11,0,L 0–1,0,,2,1,Away,0,Matchweek 14,Leeds United,0
,,,,,Sun,,Premier League,,,,,,2021-12-05,,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Manchester Utd,
0,2,36,0,1,Sun,1,Premier League,1,2,51,0.0,DM,2021-12-12,18,0,38,Y,Crystal Palace,0,1,0.3,0.0,86.4,0,44,,72,1,W 3–1,0,,3,1,Home,0,Matchweek 16,Everton,0
0,0,30,0,0,Wed,0,Premier League,0,0,55,0.0,DM,2021-12-15,10,0,36,Y,Crystal Palace,0,1,0.0,0.0,75.0,0,48,,90,1,D 2–2,0,,2,3,Home,0,Matchweek 17,Southampton,1
0,2,32,0,1,Sun,0,Premier League,0,3,46,0.0,CM,2021-12-26,30,0,32,Y,Crystal Palace,0,0,0.0,0.0,82.1,0,39,,90,0,L 0–3,0,,1,4,Away,0,Matchweek 19,Tottenham,2
0,6,19,0,3,Tue,1,Premier League,0,4,46,0.0,CM,2021-12-28,23,0,22,Y,Crystal Palace,0,0,0.1,0.0,57.9,0,38,,72,0,W 3–0,0,,4,6,Home,0,Matchweek 20,Norwich City,0
0,3,35,0,1,Sat,0,Premier League,0,4,53,0.1,"CM,DM",2022-01-01,13,0,38,Y,Crystal Palace,1,4,0.1,0.1,82.6,0,46,,74,2,L 2–3,0,,2,0,Home,0,Matchweek 21,West Ham,4
0,,,0,,Sat,,FA Cup,0,,,,CM,2022-01-08,,0,,Y,Crystal Palace,2,,,,,0,,,80,,W 2–1,0,,,,Away,0,Third round proper,Millwall,1
0,1,22,0,3,Fri,0,Premier League,0,2,35,0.0,"DM,CM",2022-01-14,11,0,20,Y,Crystal Palace,0,2,0.0,0.0,80.0,1,25,,90,1,D 1–1,0,,1,1,Away,0,Matchweek 22,Brighton,2
0,0,25,0,2,Sun,0,Premier League,0,0,42,0.0,DM,2022-01-23,26,0,23,Y,Crystal Palace,0,2,0.0,0.0,82.1,1,28,,76,0,L 1–3,0,,0,1,Home,0,Matchweek 23,Liverpool,1
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,0,,N,Crystal Palace,1,,,,,0,,,20,,W 2–0,0,,,,Home,0,Fourth round proper,Hartlepool Utd,1
0,1,42,0,1,Wed,0,Premier League,0,3,66,0.1,DM,2022-02-09,5,0,52,Y,Crystal Palace,4,0,0.0,0.1,92.9,0,56,,90,0,D 1–1,0,,7,1,Away,0,Matchweek 24,Norwich City,0
0,0,36,0,3,Sat,0,Premier League,0,1,60,0.0,DM,2022-02-12,9,0,41,Y,Crystal Palace,0,1,0.0,0.0,80.4,0,51,,65,1,D 0–0,0,,3,2,Away,0,Matchweek 25,Brentford,2
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Chelsea,
0,0,26,0,1,Wed,0,Premier League,0,2,44,0.0,CM,2022-02-23,12,0,30,Y,Crystal Palace,0,1,0.0,0.0,88.2,0,34,,79,0,W 4–1,0,,4,4,Away,0,Matchweek 18,Watford,2
,,,,,Sat,,Premier League,,,,,,2022-02-26,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Burnley,
0,,,0,,Tue,,FA Cup,0,,,,DM,2022-03-01,,0,,Y,Crystal Palace,1,,,,,0,,,77,,W 2–1,0,,,,Home,0,Fifth round proper,Stoke City,3
0,0,0,0,1,Sat,0,Premier League,0,0,3,0.0,DM,2022-03-05,9,0,1,N,Crystal Palace,0,0,0.0,0.0,100.0,1,1,,9,0,W 2–0,0,,0,1,Away,0,Matchweek 28,Wolves,0
0,,,0,,Sun,,FA Cup,0,,,,,2022-03-20,,1,,N,Crystal Palace,1,,,,,0,,,7,,W 4–0,0,,,,Home,1,Quarter-finals,Everton,0
,,,,,Mon,,Premier League,,,,,,2022-04-04,,,,N,Crystal Palace,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Arsenal,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Crystal Palace,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Newcastle Utd,
,,,,,Mon,,Premier League,,,,,,2022-04-25,,,,N,Crystal Palace,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Leeds United,
0,1,4,0,0,Sat,1,Premier League,0,0,5,0.0,CM,2022-04-30,4,0,2,N,Crystal Palace,1,0,0.0,0.0,66.7,0,3,,7,0,W 2–1,0,,0,0,Away,0,Matchweek 35,Southampton,0
0,3,38,0,4,Sat,0,Premier League,0,3,60,0.0,DM,2022-05-07,18,0,41,Y,Crystal Palace,0,0,0.1,0.0,83.7,1,49,,90,0,W 1–0,0,,3,2,Home,0,Matchweek 36,Watford,2
,,,,,Sun,,Premier League,,,,,,2022-05-15,,,,N,Crystal Palace,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 37,Aston Villa,
0,0,19,0,3,Thu,0,Premier League,0,0,41,0.0,DM,2022-05-19,8,0,25,Y,Crystal Palace,0,1,0.0,0.0,86.2,1,29,,56,0,L 2–3,0,,2,1,Away,0,Matchweek 33,Everton,3
0,0,14,0,0,Sun,0,Premier League,0,0,34,0.0,DM,2022-05-22,13,0,24,Y,Crystal Palace,0,0,0.0,0.0,88.9,1,27,,82,0,W 1–0,0,,0,1,Home,0,Matchweek 38,Manchester Utd,3
