pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,1,44,0,2,Fri,0,Premier League,0,4,70,0.0,CB,4,2021-08-13,0,56,Y,Arsenal,0,0,0.0,0.0,91.8,0,61,,90,0,L 0–2,0,,0,1,Away,0,Matchweek 1,Brentford,2
0,3,26,0,0,Sat,0,Premier League,0,3,47,0.0,CB,9,2021-09-11,0,33,Y,Arsenal,0,0,0.1,0.0,78.6,1,42,,90,0,W 1–0,0,,2,2,Home,0,Matchweek 4,Norwich City,1
0,0,49,0,0,Sat,0,Premier League,0,2,74,0.0,CB,3,2021-09-18,0,53,Y,Arsenal,0,1,0.0,0.0,86.9,0,61,,90,0,W 1–0,0,,0,1,Away,0,Matchweek 5,Burnley,3
0,0,29,0,0,Sun,0,Premier League,0,2,48,0.0,CB,6,2021-09-26,0,38,Y,Arsenal,0,0,0.0,0.0,95.0,0,40,,90,0,W 3–1,0,,0,1,Home,0,Matchweek 6,Tottenham,5
0,1,22,0,2,Sat,0,Premier League,0,0,40,0.0,CB,5,2021-10-02,0,21,Y,Arsenal,0,0,0.0,0.0,77.8,0,27,,90,0,D 0–0,0,,1,1,Away,0,Matchweek 7,Brighton,3
0,1,50,0,0,Mon,0,Premier League,0,1,66,0.1,CB,2,2021-10-18,0,53,Y,Arsenal,2,0,0.0,0.1,86.9,0,61,,90,0,D 2–2,0,,3,1,Home,0,Matchweek 8,Crystal Palace,3
0,0,30,0,5,Fri,0,Premier League,0,1,44,0.0,CB,7,2021-10-22,0,34,Y,Arsenal,0,0,0.0,0.0,94.4,0,36,,90,0,W 3–1,0,,0,0,Home,0,Matchweek 9,Aston Villa,2
0,,,0,,Tue,,EFL Cup,0,,,,CB,,2021-10-26,0,,Y,Arsenal,0,,,,,0,,,54,,W 2–0,0,,,,Home,0,Fourth round,Leeds United,0
0,0,16,0,1,Sat,0,Premier League,0,1,32,0.0,CB,9,2021-10-30,0,18,Y,Arsenal,0,1,0.0,0.0,85.7,0,21,,90,0,W 2–0,0,,0,1,Away,0,Matchweek 10,Leicester City,4
0,0,65,0,3,Sun,0,Premier League,0,2,95,0.0,CB,3,2021-11-07,0,65,Y,Arsenal,0,2,0.0,0.0,89.0,0,73,,90,1,W 1–0,0,,0,1,Home,0,Matchweek 11,Watford,5
0,0,24,0,1,Sat,0,Premier League,0,1,54,0.0,CB,9,2021-11-20,0,28,Y,Arsenal,0,1,0.0,0.0,71.8,0,39,,90,0,L 0–4,0,,1,3,Away,0,Matchweek 12,Liverpool,2
0,2,67,0,1,Sat,1,Premier League,0,9,86,0.0,CB,8,2021-11-27,0,71,Y,Arsenal,0,2,0.0,0.0,88.8,0,80,,90,1,W 2–0,0,,12,2,Home,0,Matchweek 13,Newcastle Utd,0
0,3,36,0,1,Thu,0,Premier League,0,3,52,0.1,CB,7,2021-12-02,0,37,Y,Arsenal,1,2,0.0,0.1,92.5,0,40,,90,1,L 2–3,0,,4,2,Away,0,Matchweek 14,Manchester Utd,3
0,0,61,0,5,Mon,0,Premier League,0,3,73,0.0,CB,8,2021-12-06,0,57,Y,Arsenal,0,1,0.0,0.0,86.4,0,66,,90,0,L 1–2,0,,6,0,Away,0,Matchweek 15,Everton,1
0,0,40,0,6,Sat,0,Premier League,0,0,64,0.0,CB,12,2021-12-11,0,44,Y,Arsenal,0,0,0.0,0.0,81.5,0,54,,90,0,W 3–0,0,,2,2,Home,0,Matchweek 16,Southampton,0
0,0,44,0,0,Wed,0,Premier League,0,2,62,0.0,CB,7,2021-12-15,0,49,Y,Arsenal,0,0,0.0,0.0,87.5,0,56,,90,0,W 2–0,0,,1,2,Home,0,Matchweek 17,West Ham,1
0,2,37,0,1,Sat,0,Premier League,0,3,50,0.0,CB,4,2021-12-18,0,39,Y,Arsenal,0,0,0.0,0.0,84.8,0,46,,90,0,W 4–1,0,,3,0,Away,0,Matchweek 18,Leeds United,1
0,,,0,,Tue,,EFL Cup,0,,,,CB,,2021-12-21,0,,Y,Arsenal,0,,,,,0,,,72,,W 5–1,0,,,,Home,0,Quarter-finals,Sunderland,1
0,0,47,0,0,Sun,0,Premier League,0,2,81,0.0,RB,11,2021-12-26,0,51,Y,Arsenal,0,3,0.0,0.0,71.8,0,71,,90,2,W 5–0,0,,3,3,Away,0,Matchweek 19,Norwich City,4
0,0,20,0,2,Sat,0,Premier League,0,3,36,0.0,CB,10,2022-01-01,0,20,Y,Arsenal,0,1,0.0,0.0,69.0,0,29,,90,1,L 1–2,0,,0,2,Home,0,Matchweek 21,Manchester City,0
0,,,0,,Sun,,FA Cup,0,,,,CB,,2022-01-09,0,,Y,Arsenal,1,,,,,0,,,90,,L 0–1,0,,,,Away,0,Third round proper,Nott'ham Forest,1
0,,,0,,Thu,,EFL Cup,0,,,,CB,,2022-01-13,0,,Y,Arsenal,0,,,,,0,,,90,,D 0–0,0,,,,Away,0,Semi-finals,Liverpool,3
0,,,0,,Thu,,EFL Cup,0,,,,CB,,2022-01-20,0,,Y,Arsenal,0,,,,,0,,,90,,L 0–2,0,,,,Home,0,Semi-finals,Liverpool,2
0,1,77,0,1,Sun,0,Premier League,0,6,108,0.0,RB,6,2022-01-23,0,85,Y,Arsenal,1,0,0.0,0.0,88.5,0,96,,90,0,D 0–0,0,,11,2,Home,0,Matchweek 23,Burnley,3
0,2,15,0,3,Thu,0,Premier League,0,0,40,0.2,CB,14,2022-02-10,0,21,Y,Arsenal,1,0,0.2,0.2,72.4,0,29,,90,0,W 1–0,0,,0,2,Away,0,Matchweek 24,Wolves,1
0,1,37,0,2,Sat,0,Premier League,0,1,53,0.1,CB,5,2022-02-19,1,42,Y,Arsenal,2,0,0.0,0.1,91.3,0,46,,90,0,W 2–1,0,,2,0,Home,0,Matchweek 26,Brentford,2
0,2,62,0,2,Thu,0,Premier League,0,9,82,0.1,CB,10,2022-02-24,0,61,Y,Arsenal,1,1,0.1,0.1,84.7,0,72,,90,0,W 2–1,0,,11,1,Home,0,Matchweek 20,Wolves,4
0,0,56,0,2,Sun,0,Premier League,0,4,78,0.2,CB,4,2022-03-06,1,59,Y,Arsenal,2,0,0.0,0.2,92.2,0,64,,90,0,W 3–2,0,,9,0,Away,0,Matchweek 28,Watford,1
0,2,60,0,2,Sun,0,Premier League,0,5,85,0.2,CB,9,2022-03-13,1,69,Y,Arsenal,2,0,0.0,0.2,90.8,0,76,,90,0,W 2–0,0,,4,1,Home,0,Matchweek 29,Leicester City,3
0,0,58,0,0,Wed,0,Premier League,0,1,82,0.0,CB,6,2022-03-16,0,64,Y,Arsenal,0,1,0.0,0.0,88.9,0,72,,90,1,L 0–2,0,,2,0,Home,0,Matchweek 27,Liverpool,3
0,0,45,0,2,Sat,0,Premier League,0,1,71,0.0,CB,4,2022-03-19,0,50,Y,Arsenal,0,0,0.0,0.0,87.7,0,57,,90,0,W 1–0,0,,0,1,Away,0,Matchweek 30,Aston Villa,1
0,,,0,,Sat,,Friendlies (M),0,,,,CB,,2022-03-26,,,Y,England,,,,,,0,,,90,,W 2–1,0,,,,Home,0,Friendlies (M),Switzerland,
0,,,0,,Tue,,Friendlies (M),0,,,,RB,,2022-03-29,,,Y,England,,,,,,0,,,45,,W 3–0,0,,,,Home,0,Friendlies (M),Côte d'Ivoire,
