pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,23,0,1,Sat,0,Premier League,0,3,48,0.0,LB,5,2021-08-14,0,26,Y,Watford,0,2,0.0,0.0,61.9,0,42,,90,2,W 3–2,0,,2,1,Home,0,Matchweek 1,Aston Villa,0
0,1,42,0,1,Sat,0,Premier League,0,7,64,0.0,LB,10,2021-08-21,0,43,Y,Watford,0,0,0.1,0.0,81.1,0,53,,90,0,L 0–2,0,,3,2,Away,0,Matchweek 2,Brighton,4
0,0,44,0,2,Sun,0,Premier League,0,3,76,0.0,LB,12,2021-08-29,0,52,Y,Watford,0,0,0.0,0.0,78.8,0,66,,90,0,L 0–1,0,,3,2,Away,0,Matchweek 3,Tottenham,0
0,,,0,,Thu,,WCQ,0,,,,LB,,2021-09-02,,,Y,Morocco,,,,,,0,,,90,,W 2–0,0,,,,Home,0,Second round,Sudan,
,,,,,Sat,,Premier League,,,,,,,2021-09-11,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Wolves,
,,,,,Sat,,Premier League,,,,,,,2021-09-18,,,N,Watford,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Norwich City,
0,,,0,,Tue,,EFL Cup,0,,,,LB,,2021-09-21,1,,Y,Watford,3,,,,,0,,,90,,L 1–3,0,,,,Home,0,Third round,Stoke City,0
,,,,,Sat,,Premier League,,,,,,,2021-09-25,,,N,Watford,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,,2021-10-02,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Leeds United,
0,,,0,,Wed,,WCQ,1,,,,LB,,2021-10-06,,,Y,Morocco,,,,,,0,,,90,,W 5–0,0,,,,Home,0,Second round,Guinea-Bissau,
