pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-15,,,,N,Newcastle Utd,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Home,,Matchweek 1,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Newcastle Utd,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Aston Villa,
0,,,0,,Wed,,EFL Cup,0,,,,FW,2021-08-25,,1,,Y,Newcastle Utd,2,,,,,0,,,75,,D 0 ,0,,,,Home,0,Second round,Burnley,2
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Newcastle Utd,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Newcastle Utd,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Manchester Utd,
,,,,,Fri,,Premier League,,,,,,2021-09-17,,,,N,Newcastle Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Leeds United,
0,0,3,0,0,Sat,0,Premier League,0,0,3,0.0,FW,2021-09-25,4,0,2,N,Newcastle Utd,0,0,0.0,0.0,66.7,0,3,,8,0,D 1–1,0,,0,0,Away,0,Matchweek 6,Watford,0
0,0,2,0,0,Sat,0,Premier League,0,0,3,0.0,RW,2021-10-02,4,0,0,N,Newcastle Utd,1,0,0.0,0.0,0.0,0,1,,14,0,L 1–2,0,,0,0,Away,0,Matchweek 7,Wolves,0
,,,,,Sun,,Premier League,,,,,,2021-10-17,,,,N,Newcastle Utd,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Newcastle Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 9,Crystal Palace,
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Newcastle Utd,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Chelsea,
0,0,0,0,0,Sat,0,Premier League,0,0,1,0.0,"CB,FW",2021-11-06,1,0,0,N,Newcastle Utd,0,0,0.0,0.0,,0,0,,1,0,D 1–1,0,,0,1,Away,0,Matchweek 11,Brighton,0
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Newcastle Utd,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Brentford,
,,,,,Tue,,Premier League,,,,,,2021-11-30,,,,N,Newcastle Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Newcastle Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Burnley,
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,Newcastle Utd,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Leicester City,
,,,,,Thu,,Premier League,,,,,,2021-12-16,,,,N,Newcastle Utd,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Liverpool,
,,,,,Sun,,Premier League,,,,,,2021-12-19,,,,N,Newcastle Utd,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Manchester City,
0,1,4,0,0,Mon,0,Premier League,0,0,5,0.0,FW,2021-12-27,3,0,4,N,Newcastle Utd,0,0,0.0,0.0,100.0,0,4,,8,0,D 1–1,0,,1,0,Home,0,Matchweek 19,Manchester Utd,0
