pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,Premier League,,,,,,2021-08-13,,,,N,Arsenal,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Brentford,
0,0,24,0,6,Sun,0,Premier League,0,2,54,0.1,CB,2021-08-22,7,0,28,Y,Arsenal,1,1,0.0,0.1,82.4,1,34,,90,1,L 0–2,0,,0,2,Home,0,Matchweek 2,Chelsea,5
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-08-25,,0,,Y,Arsenal,0,,,,,1,,,90,,W 6–0,0,,,,Away,0,Second round,West Brom,2
0,0,14,0,5,Sat,0,Premier League,0,0,29,0.0,"CB,DM",2021-08-28,8,0,12,Y,Arsenal,0,0,0.0,0.0,70.6,0,17,,90,0,L 0–5,0,,0,3,Away,0,Matchweek 3,Manchester City,0
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Arsenal,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Burnley,
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-09-22,,0,,Y,Arsenal,0,,,,,0,,,90,,W 3–0,0,,,,Home,0,Third round,AFC Wimbledon,0
,,,,,Sun,,Premier League,,,,,,2021-09-26,,,,N,Arsenal,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Tottenham,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Arsenal,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Brighton,
,,,,,Mon,,Premier League,,,,,,2021-10-18,,,,N,Arsenal,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Crystal Palace,
,,,,,Fri,,Premier League,,,,,,2021-10-22,,,,N,Arsenal,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Aston Villa,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-10-26,,0,,Y*,Arsenal,1,,,,,0,,,75,,W 2–0,0,,,,Home,0,Fourth round,Leeds United,1
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Arsenal,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Leicester City,
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Arsenal,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Watford,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Arsenal,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Liverpool,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Arsenal,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Newcastle Utd,
,,,,,Thu,,Premier League,,,,,,2021-12-02,,,,N,Arsenal,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Manchester Utd,
,,,,,Mon,,Premier League,,,,,,2021-12-06,,,,N,Arsenal,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Everton,
0,0,14,0,1,Sat,0,Premier League,0,1,24,0.0,CB,2021-12-11,1,0,19,N,Arsenal,1,0,0.0,0.0,86.4,0,22,,22,0,W 3–0,0,,1,0,Home,0,Matchweek 16,Southampton,1
,,,,,Wed,,Premier League,,,,,,2021-12-15,,,,N,Arsenal,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 17,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-12-18,,,,N,Arsenal,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 18,Leeds United,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-12-21,,1,,Y*,Arsenal,2,,,,,0,,,90,,W 5–1,0,,,,Home,0,Quarter-finals,Sunderland,0
0,0,40,0,3,Sun,0,Premier League,0,4,70,0.0,CB,2021-12-26,8,0,52,Y,Arsenal,0,1,0.0,0.0,86.7,0,60,,90,0,W 5–0,0,,1,2,Away,0,Matchweek 19,Norwich City,3
0,0,2,0,1,Sat,0,Premier League,0,0,10,0.0,CB,2022-01-01,8,0,5,N,Arsenal,0,0,0.0,0.0,83.3,1,6,,28,0,L 1–2,0,,0,2,Home,0,Matchweek 21,Manchester City,0
0,,,0,,Sun,,FA Cup,0,,,,CB,2022-01-09,,0,,Y*,Arsenal,2,,,,,0,,,90,,L 0–1,0,,,,Away,0,Third round proper,Nott'ham Forest,1
0,,,0,,Thu,,EFL Cup,0,,,,,2022-01-13,,0,,N,Arsenal,0,,,,,0,,,63,,D 0–0,0,,,,Away,0,Semi-finals,Liverpool,2
,,,,,Thu,,EFL Cup,,,,,,2022-01-20,,,,N,Arsenal,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Semi-finals,Liverpool,
0,0,80,0,1,Sun,0,Premier League,0,0,102,0.1,CB,2022-01-23,3,0,85,Y,Arsenal,1,0,0.0,0.1,91.4,0,93,,90,0,D 0–0,0,,2,0,Home,0,Matchweek 23,Burnley,1
0,0,0,0,1,Thu,0,Premier League,0,0,11,0.0,CB,2022-02-10,1,0,0,N,Arsenal,0,0,0.0,0.0,,0,0,,20,0,W 1–0,0,,0,0,Away,0,Matchweek 24,Wolves,0
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Arsenal,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Brentford,
,,,,,Thu,,Premier League,,,,,,2022-02-24,,,,N,Arsenal,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 20,Wolves,
0,0,1,0,0,Sun,0,Premier League,0,0,1,0.0,CB,2022-03-06,0,0,0,N,Arsenal,0,0,0.0,0.0,0.0,0,1,,1,0,W 3–2,0,,0,0,Away,0,Matchweek 28,Watford,0
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,Arsenal,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Leicester City,
,,,,,Wed,,Premier League,,,,,,2022-03-16,,,,N,Arsenal,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Liverpool,
0,0,0,0,0,Sat,0,Premier League,0,0,0,0.0,CB,2022-03-19,0,0,0,N,Arsenal,0,0,0.0,0.0,,0,0,,5,0,W 1–0,0,,0,0,Away,0,Matchweek 30,Aston Villa,0
,,,,,Mon,,Premier League,,,,,,2022-04-04,,,,N,Arsenal,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Crystal Palace,
,,,,,Sat,,Premier League,,,,,,2022-04-09,,,,N,Arsenal,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Brighton,
,,,,,Sat,,Premier League,,,,,,2022-04-16,,,,N,Arsenal,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Southampton,
0,0,15,0,3,Wed,0,Premier League,0,1,38,0.0,CB,2022-04-20,13,0,24,Y,Arsenal,0,0,0.0,0.0,82.8,0,29,,90,0,W 4–2,0,,0,1,Away,0,Matchweek 25,Chelsea,1
0,0,1,0,0,Sat,0,Premier League,0,0,8,0.0,CB,2022-04-23,1,0,3,N,Arsenal,0,0,0.0,0.0,100.0,0,3,,17,0,W 3–1,0,,0,1,Home,0,Matchweek 34,Manchester Utd,0
0,3,48,0,3,Sun,0,Premier League,0,2,74,0.1,CB,2022-05-01,3,1,51,Y,Arsenal,1,0,0.0,0.1,86.4,0,59,,90,0,W 2–1,0,,1,1,Away,1,Matchweek 35,West Ham,2
0,0,51,0,0,Sun,0,Premier League,0,2,69,0.0,CB,2022-05-08,3,0,61,Y,Arsenal,0,1,0.0,0.0,93.8,0,65,,90,0,W 2–1,0,,3,0,Home,0,Matchweek 36,Leeds United,2
0,0,14,0,0,Thu,0,Premier League,0,2,22,0.0,CB,2022-05-12,4,0,19,Y,Arsenal,0,0,0.0,0.0,90.5,2,21,,32,0,L 0–3,1,,1,0,Away,0,Matchweek 22,Tottenham,0
0,0,46,0,1,Sun,0,Premier League,0,0,67,0.0,CB,2022-05-22,2,0,59,Y,Arsenal,0,0,0.0,0.0,92.2,0,64,,90,0,W 5–1,0,,7,0,Home,0,Matchweek 38,Everton,0
