pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sun,,Série A,0,,,,,,2021-07-04,0,,N,Fluminense,0,,,,,0,,,5,,W 1–0,0,,,,Away,0,Matchweek 9,Flamengo,0
,,,,,Wed,,Série A,,,,,,,2021-07-07,,,N,Fluminense,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Ceará,
,,,,,Sat,,Série A,,,,,,,2021-07-10,,,N,Fluminense,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Sport Recife,
0,,,0,,Tue,,Libertadores,0,,,,,,2021-07-13,0,,N,Fluminense,0,,,,,0,,,9,,W 2–0,0,,,,Away,0,Round of 16,Cerro Porteño,0
,,,,,Sat,,Série A,,,,,,,2021-07-17,,,N,Fluminense,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Grêmio,
0,,,0,,Sat,,Série A,0,,,,,,2021-07-24,0,,N,Fluminense,1,,,,,0,,,8,,L 0–1,0,,,,Away,0,Matchweek 13,Palmeiras,0
0,,,0,,Tue,,Libertadores,0,,,,,,2021-08-03,1,,N,Fluminense,1,,,,,0,,,22,,W 1–0,0,,,,Home,0,Round of 16,Cerro Porteño,1
0,,,0,,Sun,,Série A,0,,,,AM,,2021-08-08,0,,Y,Fluminense,0,,,,,0,,,75,,L 0–1,0,,,,Away,0,Matchweek 15,América (MG),1
0,,,0,,Thu,,Libertadores,0,,,,,,2021-08-12,0,,N,Fluminense,1,,,,,0,,,31,,D 2–2,0,,,,Home,0,Quarter-finals,Barcelona SC,1
,,,,,Sun,,Série A,,,,,,,2021-08-15,,,N,Fluminense,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Internacional,
0,,,0,,Thu,,Libertadores,0,,,,,,2021-08-19,0,,N,Fluminense,0,,,,,0,,,29,,D 1–1,0,,,,Away,0,Quarter-finals,Barcelona SC,0
0,,,0,,Fri,,PL2 — Div. 1,1,,,,AM,,2021-10-29,,,Y,Manchester City,,,,,,0,,,45,,D 1–1,0,,,,Away,0,Matchweek 10,Brighton,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-11-06,,,Y,Manchester City,,,,,,0,,,71,,L 2–3,0,,,,Away,1,Matchweek 11,Everton,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,AM,,2021-11-20,,,Y,Manchester City,,,,,,0,,,90,,L 0–1,0,,,,Away,0,Matchweek 12,West Ham,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,LW,,2021-11-29,,,Y,Manchester City,,,,,,0,,,73,,W 3–2,0,,,,Home,1,Matchweek 13,Leeds Utd U23,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,CM,,2021-12-04,,,Y,Manchester City,,,,,,0,,,90,,L 0–3,0,,,,Away,0,Matchweek 14,Tottenham,
0,,,0,,Fri,,PL2 — Div. 1,1,,,,FW,,2021-12-17,,,Y,Manchester City,,,,,,0,,,89,,W 3–1,0,,,,Home,0,Matchweek 15,Brighton,
,,,,,Sun,,Premier League,,,,,,,2021-12-26,,,N,Manchester City,,,,,,,,,,,W 6–3,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Leicester City,
,,,,,Sat,,Premier League,,,,,,,2022-01-01,,,N,Manchester City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Arsenal,
0,,,0,,Fri,,FA Cup,0,,,,,,2022-01-07,0,,N,Manchester City,0,,,,,0,,,5,,W 4–1,0,,,,Away,0,Third round proper,Swindon Town,0
0,,,0,,Sun,,PL2 — Div. 1,0,,,,FW,,2022-01-09,,,Y,Manchester City,,,,,,0,,,90,,W 5–3,0,,,,Away,2,Matchweek 16,Blackburn,
0,,,0,,Sat,,PL2 — Div. 1,0,,,,FW,,2022-01-15,,,Y,Manchester City,,,,,,0,,,90,,W 3–1,0,,,,Home,1,Matchweek 17,Manchester Utd,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,,,2022-01-24,,,Y,Manchester City,,,,,,0,,,90,,W 1–0,0,,,,Away,0,Matchweek 18,Chelsea,
0,,,0,,Mon,,PL2 — Div. 1,0,,,,FW,,2022-02-07,,,Y,Manchester City,,,,,,0,,,60,,W 5–0,0,,,,Away,0,Matchweek 19,Derby County,
0,0,3,0,0,Sat,0,Premier League,0,0,3,0.0,RW,3,2022-02-12,0,2,N,Manchester City,0,0,0.0,0.0,100.0,0,2,,7,0,W 4–0,0,,1,0,Away,0,Matchweek 25,Norwich City,0
