pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Fri,,UEFA Euro,,,,,,2021-07-02,,,,N,Belgium,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Italy,
0,0,6,0,2,Sat,0,Premier League,0,1,15,0.0,DM,2021-08-14,11,0,9,N,Wolves,0,0,0.0,0.0,100.0,0,9,,25,0,L 0–1,0,,0,2,Away,0,Matchweek 1,Leicester City,0
0,0,10,0,0,Sun,0,Premier League,0,0,13,0.1,DM,2021-08-22,6,0,9,N,Wolves,1,0,0.0,0.1,90.0,0,10,,19,0,L 0–1,0,,1,1,Home,0,Matchweek 2,Tottenham,0
0,,,0,,Tue,,EFL Cup,1,,,,DM,2021-08-24,,0,,Y,Wolves,2,,,,,0,,,90,,W 4–0,0,,,,Away,0,Second round,Nott'ham Forest,0
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 3,Manchester Utd,
0,,,0,,Thu,,WCQ,0,,,,,2021-09-02,,0,,N,Belgium,0,,,,,0,,,8,,W 5–2,0,,,,Away,0,First round,Estonia,0
0,,,0,,Sun,,WCQ,0,,,,,2021-09-05,,0,,N,Belgium,0,,,,,0,,,10,,W 3–0,0,,,,Home,0,First round,Czech Republic,0
0,,,0,,Wed,,WCQ,0,,,,,2021-09-08,,0,,N,Belgium,0,,,,,0,,,7,,W 1–0,0,,,,Away,0,First round,Belarus,0
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Wolves,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 4,Watford,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 5,Brentford,
0,,,0,,Wed,,EFL Cup,1,,,,CM,2021-09-22,,2,,Y,Wolves,3,,,,,0,,,120,,D 2 ,0,,,,Home,1,Third round,Tottenham,1
0,0,25,0,2,Sun,0,Premier League,0,2,41,0.1,"DM,CM",2021-09-26,19,0,29,Y,Wolves,1,0,0.0,0.1,93.5,0,31,,90,0,W 1–0,0,,0,2,Away,0,Matchweek 6,Southampton,0
0,1,0,0,1,Sat,0,Premier League,0,0,4,0.0,RW,2021-10-02,1,0,1,N,Wolves,0,0,0.0,0.0,100.0,0,1,,5,0,W 2–1,0,,0,0,Home,0,Matchweek 7,Newcastle Utd,1
,,,,,Thu,,UEFA Nations League,,,,,,2021-10-07,,,,N,Belgium,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Neutral,,Semi-finals,France,
,,,,,Sun,,UEFA Nations League,,,,,,2021-10-10,,,,N,Belgium,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Neutral,,Third-place match,Italy,
0,4,30,0,1,Sat,2,Premier League,1,2,41,0.0,"RW,DM",2021-10-16,13,0,30,Y,Wolves,1,0,0.7,0.0,83.3,1,36,,90,0,W 3–2,0,,3,1,Away,0,Matchweek 8,Aston Villa,0
0,0,17,0,3,Sat,0,Premier League,0,1,39,0.0,DM,2021-10-23,16,0,23,Y,Wolves,0,2,0.0,0.0,82.1,0,28,,90,0,D 1–1,0,,1,1,Away,0,Matchweek 9,Leeds United,2
0,0,0,0,0,Mon,0,Premier League,0,1,2,0.0,FW,2021-11-01,0,0,2,N,Wolves,0,0,0.0,0.0,100.0,0,2,,1,0,W 2–1,0,,0,0,Home,0,Matchweek 10,Everton,0
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 11,Crystal Palace,
,,,,,Sat,,WCQ,,,,,,2021-11-13,,,,N,Belgium,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,First round,Estonia,
0,,,0,,Tue,,WCQ,0,,,,,2021-11-16,,0,,N,Belgium,0,,,,,1,,,32,,D 1–1,0,,,,Away,0,First round,Wales,0
0,0,2,0,0,Sat,0,Premier League,0,0,2,0.0,AM,2021-11-20,0,0,2,N,Wolves,0,0,0.0,0.0,100.0,0,2,,4,0,W 1–0,0,,0,0,Home,0,Matchweek 12,West Ham,0
0,0,5,0,0,Sat,0,Premier League,0,0,12,0.0,"CM,DM",2021-11-27,3,0,10,N,Wolves,0,0,0.0,0.0,100.0,0,10,,15,0,D 0–0,0,,0,1,Away,0,Matchweek 13,Norwich City,0
0,3,64,0,3,Wed,0,Premier League,0,7,93,0.1,DM,2021-12-01,17,1,70,Y,Wolves,1,0,0.1,0.1,82.4,0,85,,90,0,D 0–0,0,,1,1,Home,0,Matchweek 14,Burnley,0
0,0,21,0,5,Sat,0,Premier League,0,0,45,0.1,"DM,CM",2021-12-04,27,1,26,Y,Wolves,2,1,0.0,0.1,83.9,1,31,,90,1,L 0–1,0,,1,2,Home,0,Matchweek 15,Liverpool,0
0,0,7,0,3,Sat,0,Premier League,0,2,28,0.0,"CM,DM",2021-12-11,31,0,12,Y,Wolves,0,1,0.0,0.0,85.7,1,14,,86,1,L 0–1,0,,0,3,Away,0,Matchweek 16,Manchester City,5
0,0,0,0,0,Wed,0,Premier League,0,0,4,0.0,CM,2021-12-15,6,0,2,N,Wolves,0,0,0.0,0.0,100.0,0,2,,1,0,W 1–0,0,,0,1,Away,0,Matchweek 17,Brighton,0
0,0,21,0,6,Sun,0,Premier League,0,0,44,0.2,CM,2021-12-19,32,1,25,Y,Wolves,1,1,0.0,0.2,89.3,0,28,,90,0,D 0–0,0,,1,4,Home,0,Matchweek 18,Chelsea,2
0,0,4,0,0,Mon,0,Premier League,0,1,6,0.0,CM,2022-01-03,1,0,5,N,Wolves,0,0,0.0,0.0,83.3,0,6,,3,0,W 1–0,0,,0,0,Away,0,Matchweek 21,Manchester Utd,1
0,,,0,,Sun,,FA Cup,0,,,,CM,2022-01-09,,0,,Y,Wolves,1,,,,,0,,,90,,W 3–0,0,,,,Home,0,Third round proper,Sheffield Utd,0
0,2,23,0,2,Sat,1,Premier League,0,0,42,0.0,DM,2022-01-15,30,0,31,Y,Wolves,1,0,0.1,0.0,96.9,0,32,,90,0,W 3–1,0,,1,1,Home,0,Matchweek 22,Southampton,1
0,1,20,0,2,Sat,0,Premier League,0,3,46,0.0,CM,2022-01-22,12,0,33,Y,Wolves,0,1,0.0,0.0,82.5,0,40,,90,1,W 2–1,0,,2,1,Away,0,Matchweek 23,Brentford,1
0,,,0,,Sat,,FA Cup,0,,,,CM,2022-02-05,,0,,Y,Wolves,0,,,,,0,,,73,,L 0–1,0,,,,Home,0,Fourth round proper,Norwich City,1
0,0,20,0,2,Thu,0,Premier League,0,2,42,0.2,DM,2022-02-10,8,1,30,Y,Wolves,3,0,0.0,0.2,93.8,0,32,,90,0,L 0–1,0,,0,1,Home,0,Matchweek 24,Arsenal,2
0,3,31,0,4,Sun,1,Premier League,0,1,48,0.6,"CM,DM",2022-02-13,25,2,33,Y,Wolves,2,1,0.0,0.6,80.5,0,41,,90,1,W 2–0,0,,2,2,Away,1,Matchweek 25,Tottenham,3
0,2,20,0,0,Sun,2,Premier League,1,0,39,0.0,"CM,DM",2022-02-20,22,0,22,Y,Wolves,1,1,0.0,0.0,78.6,1,28,,90,1,W 2–1,0,,3,5,Home,0,Matchweek 26,Leicester City,1
0,0,1,0,1,Thu,0,Premier League,0,0,5,0.0,RW,2022-02-24,2,0,3,N,Wolves,0,0,0.0,0.0,100.0,0,3,,1,0,L 1–2,0,,0,1,Away,0,Matchweek 20,Arsenal,0
0,5,44,0,0,Sun,0,Premier League,0,3,75,0.0,DM,2022-02-27,11,0,65,Y,Wolves,0,0,0.0,0.0,91.5,0,71,,90,0,L 0–1,0,,4,2,Away,0,Matchweek 27,West Ham,1
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Crystal Palace,
,,,,,Thu,,Premier League,,,,,,2022-03-10,,,,N,Wolves,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Watford,
0,4,33,0,0,Sun,1,Premier League,0,0,43,0.0,CM,2022-03-13,12,0,35,Y,Wolves,1,1,0.0,0.0,94.6,0,37,,82,1,W 1–0,0,,3,0,Away,0,Matchweek 29,Everton,1
0,1,26,0,2,Fri,0,Premier League,0,3,37,0.1,"DM,AM",2022-03-18,20,1,22,Y,Wolves,2,2,0.0,0.1,78.6,0,28,,89,1,L 2–3,0,,1,1,Home,0,Matchweek 30,Leeds United,0
0,,,0,,Sat,,Friendlies (M),0,,,,CM,2022-03-26,,,,Y,Belgium,,,,,,0,,,90,,D 2–2,0,,,,Away,0,Friendlies (M),Republic of Ireland,
0,,,0,,Tue,,Friendlies (M),0,,,,,2022-03-29,,,,N,Belgium,,,,,,0,,,45,,W 3–0,0,,,,Home,0,Friendlies (M),Burkina Faso,
0,0,24,0,4,Sat,0,Premier League,0,2,46,0.1,DM,2022-04-02,30,0,27,Y,Wolves,1,1,0.0,0.1,77.1,0,35,,90,0,W 2–1,0,,1,4,Home,0,Matchweek 31,Aston Villa,0
0,1,47,0,1,Sun,0,Premier League,0,1,55,0.0,DM,2022-04-24,13,0,48,Y,Wolves,0,1,0.0,0.0,98.0,0,49,,90,0,L 0–1,0,,1,1,Away,0,Matchweek 34,Burnley,0
