pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Southampton,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Everton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Leeds United,
0,,,0,,Tue,,EFL Cup,0,,,,GK,2021-08-24,,0,,Y,Everton,0,,,,,0,,,90,,W 2–1,0,,,,Away,0,Second round,Huddersfield,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Everton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Brighton,
,,,,,Mon,,Premier League,,,,,,2021-09-13,,,,N,Everton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Burnley,
0,0,5,0,0,Sat,0,Premier League,0,0,25,0.0,GK,2021-09-18,0,0,12,Y,Everton,0,0,0.0,0.0,52.2,0,23,,90,0,L 0–3,0,,0,0,Away,0,Matchweek 5,Aston Villa,0
0,,,0,,Tue,,EFL Cup,0,,,,GK,2021-09-21,,0,,Y,Everton,0,,,,,0,,,90,,D 2 ,0,,,,Away,0,Third round,QPR,0
,,,,,Sat,,Premier League,,,,,,2021-09-25,,,,N,Everton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2021-10-17,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 8,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Everton,,,,,,,,,,,L 2–5,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Watford,
,,,,,Mon,,Premier League,,,,,,2021-11-01,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Wolves,
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Tottenham,
,,,,,Sun,,Premier League,,,,,,2021-11-21,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Manchester City,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Brentford,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Everton,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Liverpool,
,,,,,Mon,,Premier League,,,,,,2021-12-06,,,,N,Everton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Arsenal,
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,Everton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Crystal Palace,
,,,,,Thu,,Premier League,,,,,,2021-12-16,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Chelsea,
,,,,,Sun,,Premier League,,,,,,2022-01-02,,,,N,Everton,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Brighton,
0,,,0,,Sat,,FA Cup,0,,,,GK,2022-01-08,,0,,Y,Everton,0,,,,,0,,,120,,W 3–2,0,,,,Away,0,Third round proper,Hull City,0
,,,,,Sat,,Premier League,,,,,,2022-01-15,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Aston Villa,
,,,,,Sat,,FA Cup,,,,,,2022-02-05,,,,N,Everton,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Fourth round proper,Brentford,
,,,,,Tue,,Premier League,,,,,,2022-02-08,,,,N,Everton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Everton,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 25,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Everton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Southampton,
,,,,,Sat,,Premier League,,,,,,2022-02-26,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Manchester City,
0,,,0,,Thu,,FA Cup,0,,,,GK,2022-03-03,,0,,Y,Everton,0,,,,,0,,,90,,W 2–0,0,,,,Home,0,Fifth round proper,Boreham Wood,0
,,,,,Mon,,Premier League,,,,,,2022-03-07,,,,N,Everton,,,,,,,,,,,L 0–5,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Tottenham,
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Wolves,
0,0,10,0,0,Thu,0,Premier League,0,0,35,0.0,GK,2022-03-17,0,0,9,Y,Everton,0,0,0.0,0.0,28.1,0,32,,90,0,W 1–0,0,,0,0,Home,0,Matchweek 20,Newcastle Utd,0
,,,,,Sun,,Premier League,,,,,,2022-04-03,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 31,West Ham,
,,,,,Wed,,Premier League,,,,,,2022-04-06,,,,N,Everton,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 19,Burnley,
,,,,,Sat,,Premier League,,,,,,2022-04-09,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Manchester Utd,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Leicester City,
