pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Everton,
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Chelsea,
,,,,,Sat,,WCQ,,,,,,2021-10-09,,,,N,Scotland,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,First round,Israel,
,,,,,Tue,,WCQ,,,,,,2021-10-12,,,,N,Scotland,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,First round,Faroe Islands,
0,1,12,0,0,Sat,0,Premier League,0,1,18,0.0,RM,2021-10-16,13,0,11,N,Southampton,0,1,0.0,0.0,73.3,0,15,,32,0,W 1–0,0,,3,0,Home,0,Matchweek 8,Leeds United,1
0,3,12,0,1,Sat,0,Premier League,0,0,17,0.0,RM,2021-10-23,2,0,10,N,Southampton,0,1,0.0,0.0,66.7,0,15,,17,1,D 2–2,0,,3,0,Home,0,Matchweek 9,Burnley,0
0,,,0,,Tue,,EFL Cup,0,,,,CM,2021-10-26,,1,,Y*,Southampton,1,,,,,0,,,76,,D 1 ,0,,,,Away,0,Fourth round,Chelsea,1
0,0,9,0,0,Sat,0,Premier League,0,0,12,0.0,"RM,DM",2021-10-30,4,0,4,N,Southampton,0,1,0.0,0.0,36.4,0,11,,21,0,W 1–0,0,,2,0,Away,0,Matchweek 10,Watford,0
0,2,23,0,0,Fri,0,Premier League,0,2,27,0.3,RM,2021-11-05,6,0,16,Y,Southampton,1,1,0.1,0.3,72.7,0,22,,55,0,W 1–0,0,,3,1,Home,0,Matchweek 11,Aston Villa,0
0,,,0,,Fri,,WCQ,0,,,,AM,2021-11-12,,2,,Y,Scotland,4,,,,,0,,,74,,W 2–0,0,,,,Away,0,First round,Moldova,1
0,,,0,,Mon,,WCQ,1,,,,,2021-11-15,,1,,N,Scotland,1,,,,,0,,,12,,W 2–0,0,,,,Home,0,First round,Denmark,0
0,1,4,0,0,Sun,0,Premier League,0,1,9,0.0,LM,2021-12-26,1,0,5,N,Southampton,1,0,0.0,0.0,100.0,0,5,,2,0,W 3–2,0,,1,1,Away,0,Matchweek 19,West Ham,0
0,1,28,0,1,Tue,0,Premier League,0,0,33,0.1,CM,2021-12-28,8,0,17,Y,Southampton,2,0,0.0,0.1,68.0,0,25,,90,0,D 1–1,0,,4,0,Home,0,Matchweek 20,Tottenham,1
0,,,0,,Sat,,FA Cup,0,,,,RM,2022-01-08,,0,,Y,Southampton,0,,,,,0,,,64,,W 3–2,0,,,,Away,0,Third round proper,Swansea City,0
0,0,9,0,0,Tue,0,Premier League,0,0,9,0.0,CM,2022-01-11,1,0,7,N,Southampton,0,0,0.0,0.0,87.5,0,8,,21,0,W 4–1,0,,1,0,Home,0,Matchweek 18,Brentford,0
0,1,8,0,0,Sat,0,Premier League,0,3,11,0.2,WB,2022-01-15,5,1,8,N,Southampton,1,0,0.0,0.2,80.0,0,10,,20,0,L 1–3,0,,2,0,Away,0,Matchweek 22,Wolves,0
0,2,21,0,4,Sat,0,Premier League,0,2,32,0.0,"LM,RM",2022-01-22,18,0,14,Y,Southampton,0,3,0.2,0.0,66.7,1,21,,81,2,D 1–1,0,,2,2,Home,0,Matchweek 23,Manchester City,4
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,1,,N,Southampton,1,,,,,0,,,75,,W 2–1,0,,,,Home,1,Fourth round proper,Coventry City,0
0,2,38,0,0,Wed,0,Premier League,0,1,51,0.2,RM,2022-02-09,12,1,38,Y,Southampton,4,1,0.1,0.2,90.5,0,42,,90,0,W 3–2,0,,4,2,Away,0,Matchweek 24,Tottenham,1
0,2,35,0,1,Sat,0,Premier League,0,3,49,0.5,"RM,LM",2022-02-12,22,1,29,Y,Southampton,4,3,0.0,0.5,82.9,0,35,,90,1,D 1–1,0,,2,3,Away,0,Matchweek 25,Manchester Utd,2
0,4,43,0,1,Sat,1,Premier League,0,10,65,0.1,RM,2022-02-19,12,1,44,Y,Southampton,2,5,0.0,0.1,81.5,0,54,,89,3,W 2–0,0,,10,0,Home,1,Matchweek 26,Everton,1
0,8,57,0,0,Fri,0,Premier League,0,6,78,0.3,"RM,AM",2022-02-25,19,1,52,Y,Southampton,7,5,0.3,0.3,89.7,0,58,,89,2,W 2–0,0,,10,3,Home,0,Matchweek 27,Norwich City,0
0,,,0,,Wed,,FA Cup,0,,,,,2022-03-02,,0,,N,Southampton,0,,,,,0,,,45,,W 3–1,0,,,,Home,0,Fifth round proper,West Ham,0
0,0,54,0,0,Sat,0,Premier League,0,5,70,0.1,"CM,RM",2022-03-05,9,0,50,Y,Southampton,4,5,0.0,0.1,86.2,0,58,,90,3,L 0–4,0,,11,1,Away,0,Matchweek 28,Aston Villa,0
0,4,74,0,3,Thu,0,Premier League,0,5,84,0.6,"AM,CM",2022-03-10,10,2,60,Y,Southampton,3,4,0.1,0.6,83.3,0,72,,90,4,L 1–2,0,,12,1,Home,1,Matchweek 21,Newcastle Utd,0
0,4,47,0,0,Sun,0,Premier League,0,8,63,0.0,"DM,RM",2022-03-13,11,0,38,Y,Southampton,1,7,0.1,0.0,77.6,0,49,,90,1,L 1–2,0,,10,1,Home,0,Matchweek 29,Watford,0
0,,,0,,Sun,,FA Cup,0,,,,RM,2022-03-20,,0,,Y,Southampton,2,,,,,0,,,82,,L 1–4,0,,,,Home,0,Quarter-finals,Manchester City,0
0,,,0,,Thu,,Friendlies (M),0,,,,,2022-03-24,,,,N,Scotland,,,,,,0,,,14,,D 1–1,0,,,,Home,0,Friendlies (M),Poland,
0,,,0,,Tue,,Friendlies (M),0,,,,AM,2022-03-29,,,,Y,Scotland,,,,,,0,,,76,,D 2–2,0,,,,Away,0,Friendlies (M),Austria,
0,1,13,0,0,Sat,0,Premier League,0,1,13,0.0,CM,2022-04-02,3,0,8,N,Southampton,0,3,0.0,0.0,88.9,0,9,,27,2,D 1–1,0,,0,0,Away,0,Matchweek 31,Leeds United,1
0,2,42,0,0,Sat,0,Premier League,0,4,58,0.0,"CM,RM,DM",2022-04-09,26,0,32,Y,Southampton,1,4,0.1,0.0,76.2,0,42,,90,1,L 0–6,0,,7,4,Home,0,Matchweek 32,Chelsea,1
0,1,19,0,0,Sat,0,Premier League,0,1,28,0.0,RW,2022-04-16,12,1,14,Y,Southampton,1,2,0.0,0.0,66.7,0,21,,81,0,W 1–0,0,,1,2,Home,0,Matchweek 33,Arsenal,0
0,3,37,0,0,Thu,0,Premier League,0,2,48,0.1,CM,2022-04-21,11,0,28,Y,Southampton,1,3,0.0,0.1,75.7,0,37,,65,2,L 0–2,0,,5,2,Away,0,Matchweek 30,Burnley,1
0,1,14,0,1,Sun,0,Premier League,0,0,19,0.0,LM,2022-04-24,9,0,10,N,Southampton,1,0,0.1,0.0,83.3,0,12,,25,0,D 2–2,0,,3,0,Away,0,Matchweek 34,Brighton,0
0,1,12,0,1,Sat,0,Premier League,0,1,16,0.1,RM,2022-04-30,8,0,6,N,Southampton,2,1,0.0,0.1,54.5,0,11,,26,1,L 1–2,0,,2,1,Home,0,Matchweek 35,Crystal Palace,0
0,4,53,0,2,Sat,0,Premier League,0,7,54,0.0,RM,2022-05-07,14,1,36,Y,Southampton,2,4,0.2,0.0,81.8,0,44,,82,3,L 0–3,0,,13,0,Away,0,Matchweek 36,Brentford,0
0,0,5,0,0,Tue,0,Premier League,0,0,8,0.0,RW,2022-05-17,7,0,6,N,Southampton,0,0,0.0,0.0,75.0,0,8,,20,0,L 1–2,0,,0,0,Home,0,Matchweek 37,Liverpool,0
0,3,48,0,2,Sun,1,Premier League,0,5,66,0.0,"RM,DM",2022-05-22,23,0,40,Y,Southampton,0,3,0.0,0.0,80.0,0,50,,90,0,L 1–4,0,,11,2,Away,0,Matchweek 38,Leicester City,1
0,,,0,,Wed,,WCQ,0,,,,,2022-06-01,,1,,N,Scotland,1,,,,,0,,,23,,L 1–3,0,,,,Home,0,Semi-finals,Ukraine,1
0,,,0,,Wed,,UEFA Nations League,1,,,,FW,2022-06-08,,0,,Y,Scotland,0,,,,,0,,,74,,W 2–0,0,,,,Home,0,League B,Armenia,
0,,,0,,Sat,,UEFA Nations League,0,,,,,2022-06-11,,0,,N,Scotland,0,,,,,0,,,33,,L 0–3,0,,,,Away,0,League B,Republic of Ireland,
0,,,0,,Tue,,UEFA Nations League,1,,,,AM,2022-06-14,,0,,Y,Scotland,0,,,,,0,,,90,,W 4–1,0,,,,Away,2,League B,Armenia,
