pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-22,,,,N,Arsenal,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Chelsea,
0,,,0,,Wed,,EFL Cup,0,,,,CB,2021-08-25,,0,,Y,Arsenal,0,,,,,1,,,90,,W 6–0,0,,,,Away,0,Second round,West Brom,0
0,0,8,0,2,Sat,0,Premier League,0,0,23,0.0,CB,2021-08-28,12,0,8,Y,Arsenal,0,0,0.0,0.0,88.9,1,9,,90,0,L 0–5,0,,0,1,Away,0,Matchweek 3,Manchester City,4
0,,,0,,Wed,,WCQ,0,,,,LM,2021-09-01,,0,,Y,Bosnia and Herzegovina,0,,,,,0,,,53,,D 1–1,0,,,,Away,0,First round,France,0
0,,,0,,Tue,,WCQ,0,,,,LM,2021-09-07,,0,,Y,Bosnia and Herzegovina,2,,,,,0,,,45,,D 2–2,0,,,,Home,0,First round,Kazakhstan,0
,,,,,Wed,,EFL Cup,,,,,,2021-09-22,,,,N,Arsenal,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Third round,AFC Wimbledon,
0,,,0,,Sat,,WCQ,0,,,,LM,2021-10-09,,0,,Y,Bosnia and Herzegovina,1,,,,,0,,,90,,W 2–0,0,,,,Away,0,First round,Kazakhstan,1
0,,,0,,Tue,,WCQ,0,,,,CM,2021-10-12,,1,,Y,Bosnia and Herzegovina,2,,,,,0,,,89,,D 1–1,0,,,,Away,0,First round,Ukraine,1
,,,,,Fri,,Premier League,,,,,,2021-10-22,,,,N,Arsenal,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Aston Villa,
0,,,0,,Tue,,EFL Cup,0,,,,LB,2021-10-26,,1,,Y,Arsenal,2,,,,,0,,,90,,W 2–0,0,,,,Home,0,Fourth round,Leeds United,1
0,0,2,0,0,Sat,0,Premier League,0,0,4,0.0,LB,2021-10-30,0,0,2,N,Arsenal,0,0,0.0,0.0,50.0,0,4,,1,0,W 2–0,0,,0,0,Away,0,Matchweek 10,Leicester City,0
0,,,0,,Sat,,WCQ,0,,,,CB,2021-11-13,,0,,Y,Bosnia and Herzegovina,0,,,,,0,,,38,,L 1–3,0,,,,Home,0,First round,Finland,0
0,,,0,,Sun,,FA Cup,0,,,,,2022-01-09,,0,,N,Arsenal,0,,,,,0,,,1,,L 0–1,0,,,,Away,0,Third round proper,Nott'ham Forest,0
,,,,,Sat,,Ligue 1,,,,,,2022-01-22,,,,N,Marseille,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Lens,
,,,,,Sat,,Coupe de France,,,,,,2022-01-29,,,,N,Marseille,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Home,,Round of 16,Montpellier,
0,0,21,0,1,Fri,0,Ligue 1,0,1,30,0.0,LB,2022-02-04,7,0,23,Y,Marseille,0,0,0.0,0.0,82.1,0,28,,63,0,W 5–2,0,,4,2,Home,0,Matchweek 23,Angers,0
,,,,,Wed,,Coupe de France,,,,,,2022-02-09,,,,N,Marseille,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Nice,
0,1,6,0,0,Sun,1,Ligue 1,1,1,11,0.0,"WB,LB",2022-02-13,2,0,6,N,Marseille,0,0,0.1,0.0,75.0,0,8,,15,0,W 2–1,0,,0,0,Away,0,Matchweek 24,Metz,0
,,,,,Thu,,Conf Lg,,,,,,2022-02-17,,,,N,Marseille,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Knockout round play-offs,Qarabağ Ağdam,
0,2,31,0,1,Sun,0,Ligue 1,0,2,44,0.0,LB,2022-02-20,10,0,37,Y,Marseille,0,0,0.1,0.0,94.9,0,39,,62,0,L 0–2,0,,5,0,Home,0,Matchweek 25,Clermont Foot,0
,,,,,Thu,,Conf Lg,,,,,,2022-02-24,,,,N,Marseille,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Knockout round play-offs,Qarabağ Ağdam,
0,0,2,0,0,Sun,0,Ligue 1,0,0,10,0.0,WB,2022-02-27,2,0,4,N,Marseille,0,0,0.0,0.0,57.1,0,7,,4,0,D 1–1,0,,0,1,Away,0,Matchweek 26,Troyes,0
0,0,3,0,0,Sun,0,Ligue 1,0,0,8,0.0,LB,2022-03-06,6,0,4,N,Marseille,0,0,0.0,0.0,66.7,0,6,,11,0,L 0–1,0,,2,2,Home,0,Matchweek 27,Monaco,0
0,,,0,,Thu,,Conf Lg,0,,,,LB,2022-03-10,,,,Y,Marseille,,,,,,0,,,77,,W 2–1,0,,,,Home,0,Round of 16,Basel,
0,0,20,0,0,Sun,0,Ligue 1,0,0,30,0.0,LB,2022-03-13,6,0,15,Y,Marseille,0,2,0.0,0.0,62.5,0,24,,69,1,W 4–1,0,,2,0,Away,0,Matchweek 28,Brest,3
,,,,,Thu,,Conf Lg,,,,,,2022-03-17,,,,N,Marseille,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Round of 16,Basel,
