pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-08-22,,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Manchester Utd,
0,,,0,,Wed,,EFL Cup,0,,,,,2021-08-25,,0,,N,Southampton,0,,,,,0,,,26,,W 8–0,0,,,,Away,0,Second round,Newport County,0
,,,,,Tue,,EFL Cup,,,,,,2021-09-21,,,,N,Southampton,,,,,,,,,,,D 2 ,,"On matchday squad, but did not play",,,Away,,Third round,Sheffield Utd,
0,0,3,0,0,Sun,0,Premier League,0,0,8,0.3,AM,2021-09-26,3,0,1,N,Southampton,1,1,0.0,0.3,25.0,0,4,,17,0,L 0–1,0,,0,1,Home,0,Matchweek 6,Wolves,0
,,,,,Sat,,Premier League,,,,,,2021-10-02,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 7,Chelsea,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Leeds United,
0,,,0,,Tue,,EFL Cup,0,,,,,2021-10-26,,0,,N,Southampton,1,,,,,0,,,25,,D 1 ,0,,,,Away,0,Fourth round,Chelsea,0
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Watford,
,,,,,Fri,,Premier League,,,,,,2021-11-05,,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Southampton,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Liverpool,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Brighton,
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Southampton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Arsenal,
0,1,7,0,0,Wed,0,Premier League,0,1,13,0.0,FW,2021-12-15,6,1,4,N,Southampton,1,0,0.0,0.0,80.0,0,5,,21,0,D 2–2,0,,0,1,Away,0,Matchweek 17,Crystal Palace,0
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 19,West Ham,
0,0,10,0,1,Tue,0,Premier League,0,1,23,0.0,FW,2021-12-28,27,0,9,Y,Southampton,0,0,0.0,0.0,56.3,0,16,,70,0,D 1–1,0,,0,2,Home,0,Matchweek 20,Tottenham,0
0,,,0,,Sat,,FA Cup,1,,,,,2022-01-08,,1,,N,Southampton,1,,,,,0,,,43,,W 3–2,0,,,,Away,1,Third round proper,Swansea City,0
,,,,,Tue,,Premier League,,,,,,2022-01-11,,,,N,Southampton,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Brentford,
,,,,,Sat,,Premier League,,,,,,2022-01-15,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Wolves,
