pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,25,0,0,Sat,0,Premier League,0,0,38,0.0,GK,0,2021-12-11,0,25,Y,Southampton,0,0,0.0,0.0,71.4,0,35,,90,0,L 0–3,0,,0,0,Away,0,Matchweek 16,Arsenal,0
0,0,12,0,0,Wed,0,Premier League,0,0,30,0.0,GK,0,2021-12-15,0,14,Y,Southampton,0,0,0.0,0.0,58.3,1,24,,90,0,D 2–2,0,,0,0,Away,0,Matchweek 17,Crystal Palace,0
,,,,,Sun,,Premier League,,,,,,,2021-12-26,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 19,West Ham,
,,,,,Tue,,Premier League,,,,,,,2021-12-28,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 20,Tottenham,
,,,,,Sat,,FA Cup,,,,,,,2022-01-08,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Third round proper,Swansea City,
,,,,,Tue,,Premier League,,,,,,,2022-01-11,,,N,Southampton,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Brentford,
,,,,,Sat,,Premier League,,,,,,,2022-01-15,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Wolves,
,,,,,Sat,,Premier League,,,,,,,2022-01-22,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Manchester City,
0,,,0,,Sat,,FA Cup,0,,,,GK,,2022-02-05,0,,Y,Southampton,0,,,,,0,,,120,,W 2–1,0,,,,Home,0,Fourth round proper,Coventry City,0
,,,,,Wed,,Premier League,,,,,,,2022-02-09,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Tottenham,
,,,,,Sat,,Premier League,,,,,,,2022-02-12,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,,2022-02-19,,,N,Southampton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Everton,
0,,,0,,Wed,,FA Cup,0,,,,GK,,2022-03-02,0,,Y,Southampton,0,,,,,0,,,90,,W 3–1,0,,,,Home,0,Fifth round proper,West Ham,0
,,,,,Sat,,Premier League,,,,,,,2022-03-05,,,N,Southampton,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Aston Villa,
,,,,,Thu,,Premier League,,,,,,,2022-03-10,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 21,Newcastle Utd,
,,,,,Sun,,Premier League,,,,,,,2022-03-13,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Watford,
,,,,,Sun,,FA Cup,,,,,,,2022-03-20,,,N,Southampton,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Manchester City,
,,,,,Sat,,Premier League,,,,,,,2022-04-02,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 31,Leeds United,
,,,,,Sat,,Premier League,,,,,,,2022-04-09,,,N,Southampton,,,,,,,,,,,L 0–6,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Chelsea,
,,,,,Sat,,Premier League,,,,,,,2022-04-16,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Arsenal,
,,,,,Thu,,Premier League,,,,,,,2022-04-21,,,N,Southampton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Burnley,
,,,,,Sun,,Premier League,,,,,,,2022-04-24,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Brighton,
,,,,,Sat,,Premier League,,,,,,,2022-04-30,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Crystal Palace,
,,,,,Tue,,Premier League,,,,,,,2022-05-17,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 37,Liverpool,
,,,,,Sun,,Premier League,,,,,,,2022-05-22,,,N,Southampton,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Matchweek 38,Leicester City,
