pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,3,0,0,Fri,0,Premier League,0,0,5,0.0,FW,2,2021-08-13,0,2,N,Brentford,0,2,0.0,0.0,66.7,0,3,,5,1,W 2–0,0,,1,0,Home,0,Matchweek 1,Arsenal,0
,,,,,Sat,,Premier League,,,,,,,2021-08-21,,,N,Brentford,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Crystal Palace,
0,,,0,,Tue,,EFL Cup,0,,,,FW,,2021-08-24,1,,Y,Brentford,2,,,,,0,,,90,,W 3–1,0,,,,Home,1,Second round,FG Rovers,0
,,,,,Sat,,Premier League,,,,,,,2021-08-28,,,N,Brentford,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Aston Villa,
0,,,0,,Wed,,Friendlies (M),0,,,,FW,,2021-09-01,,,Y,Finland,,,,,,0,,,72,,D 0–0,0,,,,Home,0,Friendlies (M),Wales,
0,,,0,,Sat,,WCQ,0,,,,,,2021-09-04,0,,N,Finland,0,,,,,0,,,1,,W 1–0,0,,,,Home,0,First round,Kazakhstan,0
,,,,,Tue,,WCQ,,,,,,,2021-09-07,,,N,Finland,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,First round,France,
,,,,,Sat,,Premier League,,,,,,,2021-09-11,,,N,Brentford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 4,Brighton,
,,,,,Sat,,Premier League,,,,,,,2021-09-18,,,N,Brentford,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Wolves,
1,,,1,,Tue,,EFL Cup,0,,,,FW,,2021-09-21,4,,Y,Brentford,5,,,,,0,,,90,,W 7–0,0,,,,Home,4,Third round,Oldham Athletic,1
,,,,,Sat,,Premier League,,,,,,,2021-09-25,,,N,Brentford,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Liverpool,
,,,,,Sun,,Premier League,,,,,,,2021-10-03,,,N,Brentford,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 7,West Ham,
0,1,4,0,0,Sat,0,Premier League,0,2,9,0.1,CM,3,2021-10-16,0,4,N,Brentford,2,0,0.0,0.1,57.1,0,7,,24,0,L 0–1,0,,0,0,Home,0,Matchweek 8,Chelsea,0
0,0,2,0,1,Sun,0,Premier League,0,0,9,0.0,FW,10,2021-10-24,0,2,N,Brentford,0,0,0.0,0.0,40.0,0,5,,34,0,L 1–2,0,,0,0,Home,0,Matchweek 9,Leicester City,0
0,,,0,,Wed,,EFL Cup,1,,,,FW,,2021-10-27,0,,Y,Brentford,1,,,,,0,,,71,,W 2–1,0,,,,Away,0,Fourth round,Stoke City,0
0,0,10,0,2,Sat,0,Premier League,0,2,25,0.1,FW,39,2021-10-30,0,8,Y,Brentford,1,1,0.0,0.1,66.7,0,12,,90,0,L 1–3,0,,1,2,Away,0,Matchweek 10,Burnley,1
0,0,4,0,0,Sat,0,Premier League,0,0,7,0.0,FW,6,2021-11-06,0,4,N,Brentford,0,1,0.0,0.0,66.7,0,6,,22,1,L 1–2,0,,1,1,Home,0,Matchweek 11,Norwich City,0
0,,,0,,Sat,,WCQ,0,,,,CB,,2021-11-13,2,,Y,Finland,2,,,,,0,,,45,,W 3–1,0,,,,Away,1,First round,Bosnia and Herzegovina,0
0,,,0,,Tue,,WCQ,0,,,,,,2021-11-16,0,,N,Finland,0,,,,,0,,,27,,L 0–2,0,,,,Home,0,First round,France,0
,,,,,Sat,,Premier League,,,,,,,2021-11-20,,,N,Brentford,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Newcastle Utd,
