pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 1,Everton,
,,,,,Sun,,Premier League,,,,,,2021-08-22,,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 2,Manchester Utd,
0,,,0,,Wed,,EFL Cup,0,,,,RB,2021-08-25,,0,,Y,Southampton,0,,,,,0,,,90,,W 8–0,0,,,,Away,0,Second round,Newport County,0
,,,,,Sat,,Premier League,,,,,,2021-08-28,,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-09-11,,,,N,Southampton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 4,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-09-18,,,,N,Southampton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Manchester City,
0,,,0,,Tue,,EFL Cup,0,,,,RB,2021-09-21,,0,,Y,Southampton,1,,,,,0,,,120,,D 2 ,0,,,,Away,0,Third round,Sheffield Utd,2
,,,,,Sun,,Premier League,,,,,,2021-09-26,,,,N,Southampton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 6,Wolves,
,,,,,Sat,,Premier League,,,,,,2021-10-16,,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 8,Leeds United,
,,,,,Sat,,Premier League,,,,,,2021-10-23,,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 9,Burnley,
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-10-26,,0,,Y,Southampton,0,,,,,0,,,90,,D 1 ,0,,,,Away,0,Fourth round,Chelsea,4
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Southampton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Watford,
0,,,0,,Fri,,PL2 — Div. 2,0,,,,CB,2021-11-05,,,,Y,Southampton,,,,,,0,,,90,,W 5–0,0,,,,Home,0,Matchweek 11,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Southampton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Norwich City,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Southampton,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Liverpool,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 14,Leicester City,
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Southampton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Arsenal,
,,,,,Wed,,Premier League,,,,,,2021-12-15,,,,N,Southampton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Crystal Palace,
,,,,,Sun,,Premier League,,,,,,2021-12-26,,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 19,West Ham,
0,0,21,0,3,Tue,0,Premier League,0,1,35,0.0,CB,2021-12-28,7,0,19,Y,Southampton,1,0,0.0,0.0,73.1,0,26,,90,0,D 1–1,0,,3,0,Home,0,Matchweek 20,Tottenham,4
0,,,0,,Sat,,FA Cup,0,,,,RB,2022-01-08,,0,,Y,Southampton,0,,,,,2,,,29,,W 3–2,1,,,,Away,0,Third round proper,Swansea City,0
,,,,,Sat,,Premier League,,,,,,2022-01-15,,,,N,Southampton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Wolves,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Manchester City,
0,,,0,,Sat,,FA Cup,1,,,,CB,2022-02-05,,0,,Y,Southampton,1,,,,,1,,,120,,W 2–1,0,,,,Home,0,Fourth round proper,Coventry City,1
,,,,,Wed,,Premier League,,,,,,2022-02-09,,,,N,Southampton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Tottenham,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Southampton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Southampton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Everton,
,,,,,Fri,,Premier League,,,,,,2022-02-25,,,,N,Southampton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Norwich City,
0,,,0,,Wed,,FA Cup,0,,,,CB,2022-03-02,,0,,Y,Southampton,0,,,,,0,,,90,,W 3–1,0,,,,Home,0,Fifth round proper,West Ham,6
0,1,31,0,0,Sat,0,Premier League,0,3,45,0.0,CB,2022-03-05,5,0,28,N,Southampton,1,0,0.1,0.0,66.7,0,42,,45,0,L 0–4,0,,4,0,Away,0,Matchweek 28,Aston Villa,1
