pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-08-14,,,,N,Watford,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Home,,Matchweek 1,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2021-08-21,,,,N,Watford,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 2,Brighton,
0,,,0,,Tue,,EFL Cup,0,,,,LB,2021-08-24,,0,,Y,Watford,0,,,,,1,,,90,,W 1–0,0,,,,Home,0,Second round,Crystal Palace,2
,,,,,Sun,,Premier League,,,,,,2021-08-29,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 3,Tottenham,
0,1,31,0,1,Sat,0,Premier League,0,3,64,0.0,LB,2021-09-11,8,0,39,Y,Watford,0,1,0.0,0.0,69.6,1,56,,90,0,L 0–2,0,,4,2,Home,0,Matchweek 4,Wolves,3
0,1,32,0,1,Sat,0,Premier League,0,7,68,0.0,LB,2021-09-18,13,0,45,Y,Watford,0,2,0.2,0.0,83.3,0,54,,90,2,W 3–1,0,,5,2,Away,0,Matchweek 5,Norwich City,3
0,5,38,0,1,Sat,1,Premier League,0,8,64,0.0,LB,2021-09-25,11,0,44,Y,Watford,1,7,0.2,0.0,80.0,1,55,,90,6,D 1–1,0,,5,4,Home,0,Matchweek 6,Newcastle Utd,0
0,0,16,0,3,Sat,0,Premier League,0,2,49,0.0,LB,2021-10-02,10,0,18,Y,Watford,0,3,0.0,0.0,50.0,0,36,,90,1,L 0–1,0,,4,6,Away,0,Matchweek 7,Leeds United,0
0,1,11,0,4,Sat,0,Premier League,0,2,39,0.0,"LB,CB",2021-10-16,16,0,17,Y,Watford,0,0,0.0,0.0,60.7,0,28,,90,0,L 0–5,0,,1,4,Home,0,Matchweek 8,Liverpool,3
,,,,,Sat,,Premier League,,,,,,2021-10-30,,,,N,Watford,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Matchweek 10,Southampton,
0,2,25,0,1,Sun,0,Premier League,0,4,55,0.0,LB,2021-11-07,13,0,31,Y,Watford,1,0,0.3,0.0,66.0,0,47,,90,0,L 0–1,0,,2,2,Away,0,Matchweek 11,Arsenal,1
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Watford,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Watford,,,,,,,,,,,L 2–4,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Leicester City,
0,1,15,0,2,Wed,0,Premier League,0,4,55,0.1,LB,2021-12-01,9,1,19,N,Watford,2,1,0.0,0.1,45.2,1,42,,79,0,L 1–2,0,,4,2,Home,0,Matchweek 14,Chelsea,4
0,0,7,0,1,Sat,0,Premier League,0,2,15,0.0,LB,2021-12-04,5,0,8,Y,Watford,0,1,0.0,0.0,61.5,1,13,,70,0,L 1–3,0,,0,1,Home,0,Matchweek 15,Manchester City,1
,,,,,Fri,,Premier League,,,,,,2021-12-10,,,,N,Watford,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Brentford,
