pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Mon,,Premier League,,,,,,2021-11-01,,,,N,Everton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 10,Wolves,
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Tottenham,
,,,,,Sun,,Premier League,,,,,,2021-11-21,,,,N,Everton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 12,Manchester City,
,,,,,Sun,,Premier League,,,,,,2021-11-28,,,,N,Everton,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 13,Brentford,
0,0,2,0,0,Wed,0,Premier League,0,0,3,0.0,FW,2021-12-01,1,0,2,N,Everton,0,0,0.0,0.0,100.0,0,2,,7,0,L 1–4,0,,0,0,Home,0,Matchweek 14,Liverpool,0
,,,,,Mon,,Premier League,,,,,,2021-12-06,,,,N,Everton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 15,Arsenal,
0,,,0,,Sat,,FA Cup,0,,,,,2022-01-08,,1,,N,Everton,1,,,,,0,,,4,,W 3–2,0,,,,Away,0,Third round proper,Hull City,0
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,0,,N,Everton,0,,,,,0,,,3,,W 4–1,0,,,,Home,0,Fourth round proper,Brentford,0
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Everton,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 25,Leeds United,
,,,,,Sun,,Premier League,,,,,,2022-05-22,,,,N,Everton,,,,,,,,,,,L 1–5,,"On matchday squad, but did not play",,,Away,,Matchweek 38,Arsenal,
