pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Wed,,UEFA Euro,,,,,,2021-07-07,,,,N,England,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Semi-finals,Denmark,
,,,,,Sun,,UEFA Euro,,,,,,2021-07-11,,,,N,England,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Neutral,,Final,Italy,
,,,,,Wed,,Super Cup,,,,,,2021-08-11,,,,N,Chelsea,,,,,,,,,,,D 1 ,,"On matchday squad, but did not play",,,Home,,UEFA Super Cup,Villarreal,
0,1,10,0,0,Sat,0,Premier League,0,1,14,0.0,WB,2021-08-14,8,0,11,N,Chelsea,0,0,0.0,0.0,91.7,0,12,,24,0,W 3–0,0,,2,1,Home,0,Matchweek 1,Crystal Palace,1
0,7,62,0,2,Sun,1,Premier League,1,5,90,0.5,WB,2021-08-22,15,1,67,Y,Chelsea,4,0,1.1,0.5,85.9,0,78,,90,0,W 2–0,0,,7,4,Away,1,Matchweek 2,Arsenal,1
0,1,14,0,1,Sat,1,Premier League,1,0,37,0.0,"AM,WB",2021-08-28,2,0,22,Y,Chelsea,0,0,0.1,0.0,68.8,0,32,,44,0,D 1–1,1,,1,0,Away,0,Matchweek 3,Liverpool,0
,,,,,Thu,,WCQ,,,,,,2021-09-02,,,,N,England,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Away,,First round,Hungary,
0,,,0,,Sun,,WCQ,0,,,,RB,2021-09-05,,0,,Y,England,2,,,,,0,,,61,,W 4–0,0,,,,Home,0,First round,Andorra,0
,,,,,Wed,,WCQ,,,,,,2021-09-08,,,,N,England,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,First round,Poland,
0,4,59,0,3,Tue,0,Champions Lg,0,1,83,0.1,WB,2021-09-14,17,0,64,Y,Chelsea,1,2,0.3,0.1,88.9,0,72,,90,2,W 1–0,0,,3,2,Home,0,Group stage,Zenit,1
,,,,,Sun,,Premier League,,,,,,2021-09-19,,,,N,Chelsea,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 5,Tottenham,
0,,,0,,Wed,,EFL Cup,1,,,,RB,2021-09-22,,0,,Y,Chelsea,0,,,,,1,,,90,,D 1 ,0,,,,Home,0,Third round,Aston Villa,5
0,0,6,0,1,Sat,0,Premier League,0,0,12,0.0,WB,2021-09-25,7,0,9,Y,Chelsea,0,0,0.0,0.0,81.8,0,11,,28,0,L 0–1,0,,0,0,Home,0,Matchweek 6,Manchester City,0
0,0,1,0,0,Sat,0,Premier League,0,1,4,0.0,WB,2021-10-16,0,0,3,N,Chelsea,0,0,0.0,0.0,75.0,0,4,,2,0,W 1–0,0,,1,0,Away,0,Matchweek 8,Brentford,0
0,1,29,0,0,Wed,0,Champions Lg,0,4,33,0.0,WB,2021-10-20,1,0,32,N,Chelsea,0,2,0.0,0.0,97.0,0,33,,26,2,W 4–0,0,,3,0,Home,0,Group stage,Malmö,1
0,4,54,0,3,Sat,0,Premier League,0,2,79,0.3,WB,2021-10-23,26,1,60,Y,Chelsea,1,2,0.1,0.3,93.8,0,64,,90,1,W 7–0,0,,5,4,Home,1,Matchweek 9,Norwich City,2
0,,,0,,Tue,,EFL Cup,0,,,,CB,2021-10-26,,2,,Y,Chelsea,2,,,,,0,,,90,,D 1 ,0,,,,Home,0,Fourth round,Southampton,1
0,3,61,0,1,Sat,0,Premier League,0,4,82,0.1,WB,2021-10-30,6,3,64,Y,Chelsea,4,1,0.4,0.1,85.3,0,75,,90,1,W 3–0,0,,7,0,Away,2,Matchweek 10,Newcastle Utd,0
,,,,,Tue,,Champions Lg,,,,,,2021-11-02,,,,N,Chelsea,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Group stage,Malmö,
